epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
49,8638.71,2.06426,1.23836,1.09674,1.68825,0.88411,0.97995,0.54622,0,0,0,0.54622,0.580376,0.52813,0.54218,0.30102,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
50,8807.5,2.04165,1.23706,1.09536,1.6704,0.8709,0.97787,0.55754,0,0,0,0.55754,0.570221,0.534904,0.544636,0.301498,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794,0.0289138,0.00963794
51,8977.31,2.05203,1.22986,1.09788,1.67565,0.87414,0.98199,0.55782,0,0,0,0.55782,0.5763,0.540135,0.550571,0.303655,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232,0.0288696,0.0096232
52,9146.58,2.03594,1.22263,1.08998,1.67191,0.87641,0.97692,0.54394,0,0,0,0.54394,0.59312,0.540164,0.553603,0.307278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819,0.0288246,0.00960819
53,9322.04,2.03614,1.20599,1.08755,1.65669,0.85749,0.97512,0.53538,0,0,0,0.53538,0.586208,0.540268,0.554819,0.311213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289,0.0287787,0.00959289
54,9498.44,2.03156,1.21167,1.09081,1.65622,0.85907,0.97071,0.54357,0,0,0,0.54357,0.598258,0.540175,0.559979,0.314346,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731,0.0287319,0.00957731
55,9668.31,2.01988,1.1982,1.08096,1.66332,0.85783,0.97044,0.53911,0,0,0,0.53911,0.607871,0.542811,0.563089,0.315393,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145,0.0286843,0.00956145
56,9842.12,2.00806,1.19111,1.07979,1.64758,0.85131,0.96938,0.54334,0,0,0,0.54334,0.608449,0.538491,0.562645,0.31705,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531,0.0286359,0.00954531
57,10015.5,2.00827,1.19166,1.08244,1.64396,0.84886,0.96835,0.53691,0,0,0,0.53691,0.595407,0.545599,0.565308,0.317726,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889,0.0285867,0.00952889
58,10192.8,2.00106,1.1833,1.07646,1.64351,0.85209,0.96733,0.53988,0,0,0,0.53988,0.613539,0.541723,0.567924,0.31889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122,0.0285366,0.0095122
59,10368.2,1.99281,1.17711,1.07706,1.63218,0.84599,0.96688,0.54084,0,0,0,0.54084,0.612351,0.542124,0.569261,0.320659,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524,0.0284857,0.00949524
60,10541.6,1.98536,1.17326,1.07036,1.63009,0.83867,0.9649,0.54512,0,0,0,0.54512,0.607323,0.545467,0.570609,0.322046,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478,0.028434,0.009478
61,10718.6,1.98194,1.16371,1.07327,1.62862,0.83481,0.96603,0.53002,0,0,0,0.53002,0.610967,0.548041,0.571559,0.324399,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048,0.0283814,0.00946048
62,10896.4,1.97743,1.15794,1.07143,1.62816,0.8357,0.96332,0.53139,0,0,0,0.53139,0.607751,0.550757,0.572451,0.32653,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427,0.0283281,0.0094427
63,11076.6,1.98138,1.16354,1.06932,1.62971,0.83751,0.96085,0.53442,0,0,0,0.53442,0.609835,0.555313,0.573657,0.328032,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464,0.0282739,0.00942464
64,11248.2,1.97513,1.15648,1.06036,1.62739,0.83231,0.96035,0.53615,0,0,0,0.53615,0.59895,0.557847,0.574205,0.328902,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631,0.0282189,0.00940631
65,11422,1.95222,1.14358,1.06037,1.6069,0.82339,0.959,0.52759,0,0,0,0.52759,0.603781,0.557904,0.576675,0.330901,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772,0.0281632,0.00938772
66,11595.9,1.95222,1.14464,1.05715,1.61814,0.82883,0.96067,0.5312,0,0,0,0.5312,0.606849,0.560421,0.577625,0.33237,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886,0.0281066,0.00936886
67,11768.2,1.96312,1.15085,1.06225,1.6193,0.82738,0.96161,0.54263,0,0,0,0.54263,0.608541,0.560874,0.579162,0.333303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
68,11940.7,1.9474,1.13242,1.05508,1.60577,0.82336,0.95786,0.52896,0,0,0,0.52896,0.607128,0.564113,0.582188,0.33568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033
69,12109.9,1.95262,1.13578,1.05034,1.61335,0.82306,0.95314,0.51734,0,0,0,0.51734,0.610231,0.565661,0.583371,0.336752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
70,12279.5,1.94423,1.12351,1.05592,1.60492,0.81946,0.95811,0.5429,0,0,0,0.5429,0.613094,0.566739,0.58504,0.3382,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075
71,12452.8,1.9416,1.12076,1.051,1.60067,0.81666,0.95368,0.53704,0,0,0,0.53704,0.613788,0.569951,0.587227,0.339773,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
72,12623.8,1.92533,1.11267,1.04809,1.59461,0.81449,0.95008,0.53178,0,0,0,0.53178,0.613305,0.570467,0.587865,0.340562,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013
73,12796.2,1.92886,1.11213,1.04397,1.59869,0.81604,0.9518,0.53074,0,0,0,0.53074,0.616208,0.571972,0.589731,0.34181,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
74,12972.4,1.92173,1.1107,1.04743,1.58888,0.80297,0.94944,0.53385,0,0,0,0.53385,0.618387,0.574748,0.589593,0.342452,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846
75,13146.4,1.91277,1.09916,1.04023,1.59145,0.80408,0.94859,0.53456,0,0,0,0.53456,0.620965,0.574785,0.591182,0.343504,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
