epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
76,12842.5,1.90289,1.09179,1.02692,1.58262,0.80152,0.9423,3.13109,2.41707,0.11406,0.00153,0.59842,0.620047,0.593718,0.600654,0.352294,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577
77,13011.6,1.89741,1.08772,1.02883,1.58707,0.8027,0.94874,2.96229,2.27716,0.11398,0.00155,0.56962,0.620048,0.593805,0.601436,0.352424,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405,0.0274321,0.00914405
78,13180.7,1.88538,1.07927,1.02552,1.57357,0.79524,0.94265,2.93215,2.23253,0.11924,0.00158,0.5788,0.624981,0.591962,0.603005,0.353409,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0273662,0.00912207,0.0273662,0.00912207,0.0273662,0.00912207,0.0273662,0.00912207
79,13347.2,1.88803,1.07906,1.02506,1.57603,0.79693,0.94419,2.922,2.25305,0.11525,0.00162,0.55208,0.628465,0.592901,0.604752,0.354663,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984,0.0272995,0.00909984
80,13512.1,1.88949,1.0703,1.02268,1.58324,0.79894,0.94463,3.04535,2.36205,0.11508,0.00163,0.56658,0.629838,0.594082,0.605626,0.355723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0272321,0.00907736,0.0272321,0.00907736,0.0272321,0.00907736,0.0272321,0.00907736
81,13679.5,1.87165,1.0635,1.02236,1.56956,0.79092,0.94516,2.97164,2.29415,0.12157,0.00156,0.55435,0.628252,0.59551,0.606085,0.35661,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463,0.0271639,0.00905463
82,13845.5,1.86014,1.05764,1.01991,1.55783,0.78845,0.94031,2.93264,2.24572,0.11878,0.00159,0.56656,0.629549,0.596058,0.606749,0.357284,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027095,0.00903166,0.027095,0.00903166,0.027095,0.00903166,0.027095,0.00903166
83,14011.7,1.87077,1.06101,1.02209,1.56181,0.79134,0.94491,3.00734,2.30928,0.11815,0.00156,0.57835,0.628698,0.59677,0.607617,0.358171,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844,0.0270253,0.00900844
84,14178.4,1.87065,1.06421,1.0228,1.56315,0.78802,0.93986,2.95494,2.27445,0.11673,0.00152,0.56223,0.630062,0.596903,0.608633,0.358958,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0269549,0.00898497,0.0269549,0.00898497,0.0269549,0.00898497,0.0269549,0.00898497
85,14345.5,1.86919,1.0567,1.01717,1.55923,0.78314,0.93932,2.81306,2.16746,0.11613,0.00161,0.52786,0.630976,0.598096,0.609104,0.359817,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127,0.0268838,0.00896127
86,14514.6,1.86076,1.05378,1.01543,1.56133,0.78979,0.93817,2.89926,2.25254,0.12023,0.00157,0.52493,0.631994,0.599036,0.610291,0.360688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026812,0.00893732,0.026812,0.00893732,0.026812,0.00893732,0.026812,0.00893732
87,14682.2,1.85772,1.05254,1.0138,1.56983,0.78628,0.93874,2.86888,2.20372,0.11614,0.00151,0.5475,0.634573,0.598558,0.612382,0.3615,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313,0.0267394,0.00891313
88,14852,1.85492,1.053,1.01851,1.56145,0.78678,0.94629,2.87197,2.21066,0.11783,0.00151,0.54197,0.637216,0.599042,0.613504,0.362038,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0266661,0.0088887,0.0266661,0.0088887,0.0266661,0.0088887,0.0266661,0.0088887
89,15020.8,1.84362,1.04297,1.01134,1.5485,0.78115,0.93543,2.81956,2.14523,0.11922,0.0016,0.55351,0.6384,0.599227,0.614117,0.363278,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404,0.0265921,0.00886404
90,15189.5,1.84313,1.03819,1.01584,1.55139,0.77716,0.93986,2.81043,2.15206,0.12076,0.00151,0.5361,0.640484,0.599998,0.61471,0.364047,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0265174,0.00883914,0.0265174,0.00883914,0.0265174,0.00883914,0.0265174,0.00883914
91,15359.4,1.83603,1.03153,1.00748,1.55036,0.77678,0.93628,2.87718,2.20589,0.12151,0.0017,0.54808,0.639726,0.602157,0.615375,0.364638,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401,0.026442,0.00881401
92,15526.9,1.83534,1.03919,1.00783,1.54075,0.76948,0.93399,2.95803,2.27274,0.118,0.00155,0.56574,0.638458,0.603038,0.615939,0.365086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0263659,0.00878864,0.0263659,0.00878864,0.0263659,0.00878864,0.0263659,0.00878864
93,15694.5,1.82965,1.03517,1.00713,1.5402,0.77526,0.9338,2.8251,2.16332,0.11315,0.00153,0.54709,0.640349,0.60266,0.616022,0.365217,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305,0.0262891,0.00876305
94,15860.7,1.83757,1.03108,1.00933,1.53726,0.76964,0.93095,2.84155,2.18933,0.11865,0.00153,0.53204,0.640861,0.603701,0.616585,0.365929,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723,0.0262117,0.00873723
95,16028,1.81912,1.0212,1.00469,1.54095,0.77249,0.93203,2.81185,2.14137,0.12366,0.00149,0.54533,0.640664,0.604643,0.616681,0.366166,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117,0.0261335,0.00871117
96,16193.4,1.8168,1.01986,1.00439,1.53538,0.76604,0.93336,2.81957,2.15727,0.11654,0.00146,0.5443,0.643462,0.604145,0.616788,0.366698,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849,0.0260547,0.0086849
97,16358.4,1.80931,1.01667,1.00323,1.53132,0.76666,0.93217,2.98848,2.30058,0.11345,0.00146,0.57298,0.642055,0.606287,0.617546,0.367001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839,0.0259752,0.00865839
98,16522.9,1.8073,1.01055,0.99845,1.53821,0.76879,0.93114,2.7969,2.14052,0.11279,0.00148,0.54211,0.641964,0.608,0.617929,0.368063,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167,0.025895,0.00863167
99,16687,1.81045,1.00992,1.00012,1.52369,0.75851,0.92804,2.85882,2.18753,0.11475,0.00146,0.55507,0.644283,0.607757,0.618984,0.368664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473,0.0258142,0.00860473
100,16851.5,1.80232,1.00582,0.99961,1.52878,0.7639,0.93129,2.83127,2.15236,0.11332,0.00147,0.56413,0.644956,0.608227,0.619807,0.369415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756,0.0257327,0.00857756
101,17016.5,1.80305,1.0098,0.99988,1.52045,0.75917,0.92894,2.77109,2.10067,0.11283,0.0015,0.5561,0.645014,0.607921,0.620362,0.369977,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018,0.0256505,0.00855018
102,17183.1,1.80412,1.00715,0.99988,1.52543,0.76255,0.92962,2.79613,2.10249,0.11513,0.00153,0.57697,0.648501,0.608163,0.621918,0.370804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258,0.0255677,0.00852258
103,17348.9,1.78684,0.99896,0.99535,1.52145,0.75698,0.92794,2.80908,2.10875,0.115,0.00164,0.58369,0.647116,0.609681,0.621529,0.371305,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477,0.0254843,0.00849477
104,17514.1,1.7886,0.99844,0.99514,1.51997,0.75538,0.92523,2.80829,2.12326,0.11199,0.00156,0.57147,0.645741,0.610959,0.621995,0.3718,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,17679.5,1.79837,0.9982,0.99381,1.51267,0.75188,0.92399,2.83899,2.1672,0.11252,0.0015,0.55778,0.649186,0.610741,0.622912,0.372665,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,17847.7,1.78553,0.99409,0.99478,1.51891,0.75729,0.92889,2.81995,2.13882,0.11462,0.0015,0.565,0.650834,0.609361,0.623491,0.373007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,18015.8,1.78869,0.99717,0.99695,1.51157,0.75485,0.9245,2.80025,2.14869,0.11867,0.00158,0.53132,0.652927,0.608969,0.624568,0.373614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,18182.5,1.7907,0.98947,0.99219,1.51511,0.75864,0.92484,2.71534,2.07759,0.11187,0.00158,0.52431,0.655159,0.609611,0.625012,0.373598,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,18349.9,1.76608,0.98315,0.99111,1.50453,0.74915,0.92646,2.81776,2.16157,0.11526,0.00145,0.53948,0.657525,0.609367,0.625104,0.374123,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,18517.9,1.77651,0.98495,0.98862,1.50666,0.74954,0.92351,2.75584,2.11445,0.11593,0.00175,0.52372,0.654973,0.609747,0.625956,0.374441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,18683.6,1.75448,0.97167,0.98316,1.50205,0.74873,0.92247,2.69325,2.03975,0.11676,0.00176,0.53498,0.656022,0.611642,0.626361,0.375016,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,18847,1.76288,0.97768,0.99018,1.499,0.74733,0.92504,2.72895,2.06472,0.11343,0.00143,0.54937,0.657929,0.612316,0.626958,0.375544,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,19009.6,1.76502,0.97157,0.98576,1.50267,0.74708,0.92359,2.72761,2.07022,0.11366,0.00152,0.54221,0.661201,0.612523,0.627892,0.376491,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,19172.7,1.75496,0.9685,0.98346,1.49275,0.74314,0.92078,2.73081,2.06645,0.115,0.00157,0.54779,0.660369,0.613181,0.628649,0.377571,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,19336.9,1.75423,0.96635,0.98255,1.48412,0.73972,0.92023,2.70543,2.0397,0.11194,0.00157,0.55222,0.658086,0.613904,0.628866,0.377915,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,19500.5,1.74121,0.96409,0.98058,1.49203,0.73832,0.92011,2.67413,2.01576,0.11068,0.00151,0.54618,0.659462,0.614231,0.629511,0.378889,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,19664.2,1.74667,0.96277,0.98182,1.49697,0.74281,0.92124,2.70118,2.04502,0.11998,0.00158,0.53461,0.659865,0.614734,0.629776,0.379699,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,19827.5,1.74326,0.95598,0.98005,1.48679,0.73698,0.92026,2.73531,2.06584,0.11262,0.00144,0.5554,0.662167,0.614769,0.630629,0.38026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,19990.5,1.74169,0.9605,0.98198,1.48594,0.73633,0.92004,2.74299,2.08502,0.11222,0.00144,0.5443,0.662736,0.616323,0.631225,0.38101,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,20155.5,1.74714,0.96267,0.97845,1.4828,0.73072,0.91581,2.68651,2.03585,0.11372,0.00142,0.53552,0.662836,0.61634,0.631244,0.381606,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,20317.2,1.73759,0.95476,0.9792,1.47798,0.72788,0.91659,2.67279,2.02629,0.1082,0.00143,0.53687,0.66379,0.616755,0.63189,0.382529,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,20479.1,1.73466,0.95382,0.97866,1.47199,0.72514,0.91508,2.63628,2.00009,0.11539,0.00145,0.51935,0.66445,0.617016,0.632054,0.383218,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,20642.8,1.73596,0.95519,0.97559,1.47568,0.72923,0.91732,2.70911,2.05579,0.1135,0.00152,0.53831,0.664193,0.61645,0.632206,0.383572,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,20806.4,1.72126,0.94742,0.9772,1.47476,0.73652,0.91583,2.72197,2.07477,0.12126,0.00155,0.5244,0.664511,0.616797,0.632602,0.383919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,20969.5,1.71431,0.93903,0.97213,1.47284,0.72712,0.913,2.67555,2.02601,0.11304,0.00144,0.53506,0.667329,0.61647,0.633349,0.384533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,21133.1,1.71672,0.93604,0.97281,1.46832,0.7259,0.91282,2.65422,2.00699,0.11282,0.00147,0.53294,0.669223,0.61615,0.634283,0.385494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,21297.9,1.71759,0.94187,0.97505,1.47416,0.73259,0.9178,2.79221,2.13232,0.10984,0.00153,0.54853,0.668781,0.615753,0.634689,0.386533,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,21461,1.7222,0.94526,0.97638,1.46631,0.72301,0.91427,2.67362,2.01119,0.11564,0.00171,0.54506,0.669069,0.616564,0.635916,0.387197,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,21624.2,1.72709,0.94389,0.97426,1.45939,0.71926,0.91027,2.73329,2.07284,0.11122,0.00161,0.54761,0.670795,0.617048,0.636995,0.387675,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,21786.6,1.70907,0.93338,0.97206,1.46733,0.72603,0.91361,2.72212,2.02888,0.1181,0.00165,0.57349,0.672552,0.616865,0.637212,0.388651,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,21950,1.70926,0.94166,0.96834,1.46515,0.72803,0.912,2.65858,1.98101,0.11148,0.00145,0.56463,0.674658,0.619299,0.638286,0.389091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,22113.9,1.69735,0.93161,0.97054,1.45931,0.72266,0.9119,2.64691,1.96939,0.11149,0.00145,0.56457,0.675385,0.619226,0.638977,0.389274,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,22278.5,1.70225,0.92892,0.96945,1.46054,0.71843,0.91003,2.69464,2.00947,0.11357,0.00155,0.57005,0.675659,0.619866,0.639783,0.38982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,22443.7,1.69929,0.92732,0.96861,1.45612,0.72097,0.90992,2.62621,1.97101,0.11185,0.00158,0.54178,0.676555,0.619627,0.640271,0.390505,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,22609.1,1.69687,0.92072,0.9675,1.45734,0.72036,0.90866,2.59697,1.96034,0.10803,0.00139,0.52722,0.677278,0.619277,0.64053,0.391425,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,22776.5,1.68615,0.92029,0.96261,1.45113,0.71412,0.90826,2.64388,1.98475,0.11454,0.00156,0.54303,0.678241,0.61915,0.640529,0.391897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,22943.4,1.69173,0.91878,0.96748,1.44729,0.71032,0.90918,2.70514,2.05603,0.10647,0.00143,0.5412,0.679964,0.620507,0.641326,0.392501,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,23110.1,1.68671,0.918,0.96676,1.4546,0.7147,0.91119,2.63575,1.95937,0.11426,0.00155,0.56057,0.681101,0.621242,0.641933,0.39315,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,23275.4,1.68108,0.91457,0.96319,1.45091,0.71279,0.90964,2.60917,1.94419,0.11435,0.00153,0.54909,0.682706,0.62022,0.642056,0.39375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,23440.7,1.68272,0.91141,0.96259,1.44363,0.70681,0.90559,2.61807,1.96366,0.1108,0.00158,0.54203,0.685114,0.619535,0.64288,0.394683,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,23607.4,1.67104,0.90802,0.96109,1.44135,0.70683,0.90534,2.47242,1.84651,0.11247,0.00158,0.51187,0.684174,0.623367,0.643704,0.395423,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,23773.6,1.67173,0.90387,0.96098,1.43916,0.7043,0.90664,2.52729,1.89242,0.1098,0.00151,0.52356,0.682911,0.624077,0.64523,0.395976,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,23940.6,1.67665,0.90658,0.96477,1.44529,0.70878,0.91122,2.62334,1.96611,0.10809,0.00148,0.54765,0.682383,0.624627,0.645109,0.396221,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,24106.9,1.66562,0.90571,0.9617,1.4331,0.70239,0.90909,2.52437,1.89742,0.10924,0.00149,0.51621,0.680422,0.625677,0.646287,0.397072,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,24273.4,1.66191,0.90401,0.96021,1.42895,0.70224,0.90686,2.73021,2.0612,0.11288,0.00161,0.55452,0.681752,0.626092,0.646695,0.397744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,24439.3,1.66177,0.90115,0.95801,1.4304,0.69892,0.90572,2.51875,1.90196,0.10993,0.00158,0.50529,0.68491,0.624736,0.647289,0.398308,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,24607,1.65895,0.89589,0.9567,1.43991,0.70592,0.90415,2.67229,2.02119,0.11487,0.00161,0.53461,0.685535,0.62531,0.647396,0.398886,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,24773.2,1.65261,0.88831,0.95539,1.42917,0.69969,0.90306,2.5973,1.93256,0.1118,0.00147,0.55146,0.685318,0.626966,0.648546,0.399247,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
149,24941.7,1.65269,0.89004,0.95311,1.42899,0.69319,0.90247,2.61015,1.96265,0.11554,0.00161,0.53035,0.688572,0.626173,0.648979,0.400169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
150,25109.3,1.65344,0.89213,0.95426,1.42698,0.70014,0.90173,2.60728,1.95129,0.11291,0.00145,0.54163,0.689108,0.626505,0.649771,0.400819,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014
151,25276.5,1.65193,0.8888,0.95827,1.41669,0.69202,0.90288,2.59075,1.93972,0.11125,0.00148,0.53831,0.689998,0.629055,0.65107,0.401467,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
152,25443.1,1.64477,0.88453,0.95425,1.42062,0.69684,0.90114,2.62521,1.97608,0.11404,0.00155,0.53355,0.69329,0.628204,0.651799,0.402095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831
153,25611.2,1.63678,0.88552,0.95304,1.41454,0.69385,0.90252,2.70126,2.05679,0.11224,0.00152,0.53071,0.695122,0.628371,0.652988,0.402696,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
154,25778.5,1.64426,0.88671,0.95233,1.41185,0.68831,0.89861,2.62214,1.96132,0.10611,0.00137,0.55335,0.695812,0.627188,0.652738,0.403083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601
155,25945.4,1.63858,0.87438,0.9528,1.41707,0.69475,0.90186,2.60089,1.92994,0.11561,0.00156,0.55378,0.699471,0.627709,0.654368,0.403804,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
156,26113.5,1.63591,0.88193,0.95162,1.40475,0.68984,0.89745,2.52374,1.88029,0.11364,0.00151,0.5283,0.699596,0.627765,0.654669,0.404414,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328
157,26280.4,1.624,0.87213,0.95338,1.39703,0.68436,0.90165,2.53509,1.8869,0.11075,0.00154,0.53589,0.697893,0.629959,0.655489,0.405026,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
158,26448.8,1.62242,0.87538,0.94908,1.40738,0.68801,0.90085,2.52101,1.85742,0.10833,0.00146,0.55379,0.699402,0.630702,0.656958,0.405831,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012
159,26614.6,1.61988,0.87223,0.94757,1.40778,0.6877,0.8989,2.55776,1.88499,0.11214,0.00157,0.55906,0.700067,0.630099,0.657167,0.406435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
