epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
67,10418.5,1.93639,1.13304,1.04421,1.61549,0.82285,0.95977,2.53864,2.42004,0.11707,0.00153,0,0.63529,0.572861,0.591391,0.3407,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973,0.0280492,0.00934973
68,10564.6,1.9291,1.11696,1.04085,1.60908,0.81979,0.95562,2.54376,2.42014,0.12202,0.00159,0,0.63279,0.572473,0.592164,0.341494,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033,0.027991,0.00933033
69,10711.2,1.9373,1.11536,1.03758,1.61616,0.82084,0.95413,2.40514,2.28219,0.12131,0.00164,0,0.637332,0.576117,0.594023,0.342931,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067,0.027932,0.00931067
70,10855.7,1.92237,1.11305,1.04012,1.60681,0.8209,0.95641,2.4732,2.35406,0.11761,0.00153,0,0.635273,0.577184,0.59467,0.344332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075,0.0278723,0.00929075
71,11001.5,1.92236,1.1018,1.03592,1.59962,0.81589,0.95081,2.40872,2.28873,0.11834,0.00165,0,0.64105,0.57471,0.595643,0.345334,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057,0.0278117,0.00927057
72,11148.5,1.91284,1.09671,1.03722,1.58868,0.80848,0.94979,2.38456,2.2656,0.11733,0.00163,0,0.63776,0.578655,0.595883,0.345711,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013,0.0277504,0.00925013
73,11295,1.9118,1.09093,1.03141,1.59654,0.82044,0.95061,2.40273,2.28634,0.11481,0.00157,0,0.633893,0.580639,0.596629,0.347019,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942,0.0276883,0.00922942
74,11439.5,1.91051,1.09699,1.0318,1.59645,0.80848,0.94991,2.42992,2.31072,0.1174,0.00179,0,0.633931,0.580643,0.597287,0.348688,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846,0.0276254,0.00920846
75,11586.2,1.90728,1.08914,1.0297,1.59009,0.80762,0.94712,2.38269,2.26105,0.11999,0.00166,0,0.637353,0.581568,0.599378,0.349564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725,0.0275617,0.00918725
76,11732.6,1.89737,1.08494,1.02623,1.58552,0.80802,0.94335,2.36838,2.2533,0.1134,0.00167,0,0.639408,0.582488,0.600763,0.350869,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577,0.0274973,0.00916577
