epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
79,b,0.0008408241078867732,0.0002802747026289244,0.0008408241078867732,0.93559,0.46585,0.82007,0.27752,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.58,0.58,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
80,b,0.0008064192410144815,0.00026880641367149383,0.0008064192410144815,0.92695,0.46134,0.82206,0.27264,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.6,0.6,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
81,b,0.0007725000000000002,0.0002575000000000001,0.0007725000000000002,0.92457,0.46168,0.81843,0.28406,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.62,0.62,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
82,b,0.0007390896313968162,0.0002463632104656054,0.0007390896313968162,0.92806,0.46164,0.82225,0.34927,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.64,0.64,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
83,b,0.0007062110330026853,0.00023540367766756176,0.0007062110330026853,0.92064,0.45983,0.82087,0.31032,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.66,0.66,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
84,b,0.0006738867381666229,0.00022462891272220765,0.0006738867381666229,0.92709,0.46267,0.81943,0.3147,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.68,0.68,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
85,b,0.0006421389003456779,0.00021404630011522595,0.0006421389003456779,0.92106,0.45707,0.82014,0.28582,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.7,0.7,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
86,b,0.0006109892779220498,0.00020366309264068327,0.0006109892779220498,0.92423,0.46011,0.81883,0.30946,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.72,0.72,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
87,b,0.0005804592192909917,0.00019348640643033056,0.0005804592192909917,0.92063,0.45936,0.8203,0.30097,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.74,0.74,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
88,b,0.0005505696482296776,0.0001835232160765592,0.0005505696482296776,0.91596,0.45695,0.82062,0.30215,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.76,0.76,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
89,b,0.0005213410495570961,0.00017378034985236535,0.0005213410495570961,0.91456,0.45687,0.81892,0.31198,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.78,0.78,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
90,b,0.0004927934550947753,0.00016426448503159175,0.0004927934550947753,0.9157,0.45658,0.81961,0.36386,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.8,0.8,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
91,b,0.0004649464299379771,0.00015498214331265904,0.0004649464299379771,0.90799,0.45382,0.81662,0.32398,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.82,0.82,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
92,b,0.0004378190590467529,0.00014593968634891763,0.0004378190590467529,0.90924,0.4564,0.81823,0.30703,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.84,0.84,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
93,b,0.0004114299341660699,0.00013714331138868995,0.0004114299341660699,0.90835,0.45273,0.81993,0.33062,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.86,0.86,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
94,b,0.00038579714108395393,0.00012859904702798464,0.00038579714108395393,0.90752,0.45459,0.81654,0.36146,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.88,0.88,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
95,b,0.00036093824723639823,0.0001203127490787994,0.00036093824723639823,0.90826,0.45343,0.81976,0.3719,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.9,0.9,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
96,b,0.0003368702896675153,0.00011229009655583844,0.0003368702896675153,0.90596,0.45398,0.81842,0.40587,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.92,0.92,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
97,b,0.00031360976335320303,0.000104536587784401,0.00031360976335320303,0.90576,0.45207,0.81616,0.3078,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.94,0.94,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
98,b,0.0002911726098963071,9.705753663210238e-05,0.0002911726098963071,0.90262,0.45159,0.81656,0.32938,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.96,0.96,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
99,b,0.00026957420660104526,8.985806886701508e-05,0.00026957420660104526,0.90507,0.45111,0.81692,0.32891,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,0.98,0.98,1,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
100,b,0.0002488293559341731,8.294311864472437e-05,0.0002488293559341731,0.89686,0.4493,0.81733,0.3126,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
101,b,0.00022895227538010843,7.631742512670281e-05,0.00022895227538010843,0.9001,0.44994,0.81907,0.32781,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
102,b,0.00020995658769698146,6.998552923232715e-05,0.00020995658769698146,0.89547,0.44892,0.8165,0.34128,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
103,b,0.00019185531158027381,6.395177052675793e-05,0.00019185531158027381,0.8977,0.44853,0.81476,0.33043,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
104,b,0.0001746608527404574,5.822028424681913e-05,0.0001746608527404574,0.89504,0.44892,0.81838,0.33502,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
105,b,0.00015838499540073747,5.279499846691249e-05,0.00015838499540073747,0.89406,0.44966,0.81719,0.31338,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
106,b,0.00014303889422073935,4.767963140691312e-05,0.00014303889422073935,0.89104,0.4476,0.81653,0.33589,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
107,b,0.00012863306665165564,4.2877688883885215e-05,0.00012863306665165564,0.8929,0.44821,0.81522,0.40306,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
108,b,0.0001151773857281152,3.8392461909371735e-05,0.0001151773857281152,0.89034,0.44544,0.81709,0.30208,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
109,b,0.00010268107330169673,3.422702443389891e-05,0.00010268107330169673,0.88949,0.44646,0.81649,0.30061,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
110,b,9.115269372073343e-05,3.0384231240244474e-05,9.115269372073343e-05,0.88652,0.44494,0.8161,0.28894,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
111,b,8.060014796073379e-05,2.6866715986911263e-05,8.060014796073379e-05,0.89276,0.44881,0.81692,0.33822,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
112,b,7.103066820945048e-05,2.367688940315016e-05,7.103066820945048e-05,0.88636,0.44556,0.81625,0.30346,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
113,b,6.245081291029852e-05,2.0816937636766175e-05,6.245081291029852e-05,0.88441,0.44321,0.81684,0.30535,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
114,b,5.486646226752745e-05,1.8288820755842483e-05,5.486646226752745e-05,0.88883,0.44481,0.81615,0.34029,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
115,b,4.8282814216220274e-05,1.6094271405406757e-05,4.8282814216220274e-05,0.88751,0.44541,0.81604,0.29446,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
116,b,4.270438085989148e-05,1.4234793619963826e-05,4.270438085989148e-05,0.88493,0.44518,0.81652,0.29538,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
117,b,3.8134985378113995e-05,1.2711661792704665e-05,3.8134985378113995e-05,0.88795,0.4445,0.81697,0.32277,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
118,b,3.457775940630481e-05,1.1525919802101603e-05,3.457775940630481e-05,0.89091,0.4462,0.81597,0.35021,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
119,b,3.2035140889458134e-05,1.0678380296486046e-05,3.2035140889458134e-05,0.88509,0.44503,0.81688,0.31391,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
120,b,3.050887241129763e-05,1.0169624137099209e-05,3.050887241129763e-05,0.89035,0.44642,0.81499,0.3348,0.0,0.0,78.875,1.934607744216919,9.700389862060547,31.015625,81,always_freeze,1,0,nan,nan,nan,nan,1.0,1.0,1.0,0,warmup_linear,50,100,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
