epoch,tcld_loss,ncld_loss,loc_cold,candidate_count,target_candidate_count,nontarget_candidate_count,tcld_terms,ncld_terms,candidate_iou_mean,candidate_iou_positive_count,effective_iwm_weight_mean
130,0.00076019461,0,0.00076019461,15321.444,15321.444,30642.889,176.32896,0,0,0,1
131,0.00076634675,0,0.00076634675,15313.069,15313.069,30626.139,177.13507,0,0,0,1
132,0.00075430609,0,0.00075430609,14917.889,14917.889,29835.777,176.60349,0,0,0,1
133,0.00075159827,0,0.00075159827,14991.438,14991.438,29982.875,174.63399,0,0,0,1
134,0.00076581549,0,0.00076581549,15298.337,15298.337,30596.674,180.35294,0,0,0,1
135,0.00075365684,0,0.00075365684,15234.39,15234.39,30468.779,177.89542,0,0,0,1
136,0.00074735912,0,0.00074735912,15233.522,15233.522,30467.045,175.08278,0,0,0,1
137,0.00075218378,0,0.00075218378,14974.398,14974.398,29948.797,176.10893,0,0,0,1
138,0.00073132326,0,0.00073132326,14977.854,14977.854,29955.707,172.73203,0,0,0,1
139,0.00075065898,0,0.00075065898,15043.255,15043.255,30086.51,172.03267,0,0,0,1
140,0.00078734837,0,0.00078734837,15521.292,15521.292,31042.584,177.62744,0,0,0,1
141,0.00076662219,0,0.00076662219,15492.037,15492.037,30984.074,176.84314,0,0,0,1
142,0.0007504127,0,0.0007504127,15193.017,15193.017,30386.033,175.1525,0,0,0,1
143,0.0007248366,0,0.0007248366,15161.03,15161.03,30322.061,176.24619,0,0,0,1
144,0.00072831509,0,0.00072831509,15097.264,15097.264,30194.527,174.9281,0,0,0,1
145,0.00076603587,0,0.00076603587,14862.248,14862.248,29724.496,175.08932,0,0,0,1
146,0.0007493851,0,0.0007493851,14776.344,14776.344,29552.688,172.83006,0,0,0,1
147,0.00074988918,0,0.00074988918,14518.533,14518.533,29037.066,172.37907,0,0,0,1
148,0.00075016392,0,0.00075016392,14595.804,14595.804,29191.607,172.65576,0,0,0,1
149,0.00073394243,0,0.00073394243,14878.767,14878.767,29757.533,174.32025,0,0,0,1
150,0.00074003456,0,0.00074003456,15008.198,15008.198,30016.396,174.77995,0,0,0,1
151,0.00076921628,0,0.00076921628,15061.531,15061.531,30123.062,177.37254,0,0,0,1
152,0.00072657247,0,0.00072657247,14710.037,14710.037,29420.074,172.36601,0,0,0,1
153,0.00073816552,0,0.00073816552,14679.416,14679.416,29358.832,173.20479,0,0,0,1
154,0.00073983165,0,0.00073983165,14758.335,14758.335,29516.67,172.52505,0,0,0,1
155,0.00075533713,0,0.00075533713,15075.988,15075.988,30151.977,174.87581,0,0,0,1
156,0.000747199,0,0.000747199,14758.969,14758.969,29517.938,175.74945,0,0,0,1
157,0.00073207484,0,0.00073207484,14493.627,14493.627,28987.254,172.061,0,0,0,1
158,0.00074614387,0,0.00074614387,14429.342,14429.342,28858.684,172.44226,0,0,0,1
159,0.00071368035,0,0.00071368035,14395.529,14395.529,28791.059,170.4684,0,0,0,1
160,0.00073177571,0,0.00073177571,14293.438,14293.438,28586.875,170.4989,0,0,0,1
161,0.00074412324,0,0.00074412324,14713.17,14713.17,29426.34,171.77777,0,0,0,1
162,0.00072023942,0,0.00072023942,14189.562,14189.562,28379.123,170.45316,0,0,0,1
163,0.00073140429,0,0.00073140429,14567.394,14567.394,29134.787,175.10239,0,0,0,1
164,0.00074868853,0,0.00074868853,14408.726,14408.726,28817.451,170.98911,0,0,0,1
165,0.00073432166,0,0.00073432166,14377.023,14377.023,28754.047,173.70805,0,0,0,1
166,0.00072056701,0,0.00072056701,14610.675,14610.675,29221.35,172.7146,0,0,0,1
167,0.00072931859,0,0.00072931859,14269.773,14269.773,28539.547,172.86275,0,0,0,1
168,0.00074076519,0,0.00074076519,14348.185,14348.185,28696.369,170.98256,0,0,0,1
169,0.00075275276,0,0.00075275276,14115.021,14115.021,28230.043,170.28322,0,0,0,1
170,0.00071436912,0,0.00071436912,14062.08,14062.08,28124.16,170.0305,0,0,0,1
171,0.00072171219,0,0.00072171219,14198.422,14198.422,28396.844,171.49673,0,0,0,1
172,0.00071783853,0,0.00071783853,14487.381,14487.381,28974.762,170.72766,0,0,0,1
173,0.00070506975,0,0.00070506975,14344.945,14344.945,28689.891,171.49673,0,0,0,1
174,0.00071950787,0,0.00071950787,14385.032,14385.032,28770.064,172.07843,0,0,0,1
175,0.00072741846,0,0.00072741846,13947.782,13947.782,27895.564,170.83878,0,0,0,1
176,0.00071733881,0,0.00071733881,14030.368,14030.368,28060.736,169.72984,0,0,0,1
177,0.00071958225,0,0.00071958225,13920.357,13920.357,27840.715,170.44008,0,0,0,1
178,0.0007253387,0,0.0007253387,13671.884,13671.884,27343.768,171.77124,0,0,0,1
179,0.00073603354,0,0.00073603354,14044.354,14044.354,28088.709,172.91502,0,0,0,1
180,0.00072526041,0,0.00072526041,14166.365,14166.365,28332.73,170.17429,0,0,0,1
181,0.00068770291,0,0.00068770291,13939.703,13939.703,27879.406,170.72548,0,0,0,1
182,0.00071485486,0,0.00071485486,13963.468,13963.468,27926.936,168.81046,0,0,0,1
183,0.00072492962,0,0.00072492962,14045.738,14045.738,28091.477,170.62091,0,0,0,1
184,0.00070195628,0,0.00070195628,13687.812,13687.812,27375.625,165.78432,0,0,0,1
185,0.00073667441,0,0.00073667441,13969.37,13969.37,27938.74,168.44226,0,0,0,1
186,0.0007223633,0,0.0007223633,14082.235,14082.235,28164.471,171.75598,0,0,0,1
187,0.00072167563,0,0.00072167563,14115.963,14115.963,28231.926,168.85838,0,0,0,1
188,0.00070833991,0,0.00070833991,13839.181,13839.181,27678.361,168.45534,0,0,0,1
189,0.0007161891,0,0.0007161891,14086.165,14086.165,28172.33,171.44879,0,0,0,1
190,0.00069108035,0,0.00069108035,13886.163,13886.163,27772.326,168.72984,0,0,0,1
191,0.00071820361,0,0.00071820361,13744.701,13744.701,27489.402,168.89325,0,0,0,1
192,0.00070660037,0,0.00070660037,14045.103,14045.103,28090.205,168.74945,0,0,0,1
193,0.00072923861,0,0.00072923861,14009.937,14009.937,28019.873,172.5294,0,0,0,1
194,0.00072091119,0,0.00072091119,13792.398,13792.398,27584.797,170.54684,0,0,0,1
195,0.00072857965,0,0.00072857965,14051.522,14051.522,28103.045,170.03267,0,0,0,1
196,0.00072484423,0,0.00072484423,13879.261,13879.261,27758.521,168.65141,0,0,0,1
197,0.00070326304,0,0.00070326304,13765.618,13765.618,27531.236,170.31372,0,0,0,1
198,0.00068775634,0,0.00068775634,13443.86,13443.86,26887.721,166.96078,0,0,0,1
199,0.00076333358,0,0.00076333358,14117.018,14117.018,28234.035,171.07843,0,0,0,1
200,0.00074234715,0,0.00074234715,13773.195,13773.195,27546.391,170.56427,0,0,0,1
201,0.00072586397,0,0.00072586397,13884.917,13884.917,27769.834,167.4989,0,0,0,1
202,0.00074762729,0,0.00074762729,13756.466,13756.466,27512.932,170.1525,0,0,0,1
203,0.00071304344,0,0.00071304344,13491.893,13491.893,26983.785,164.81046,0,0,0,1
204,0.00072669785,0,0.00072669785,13666.359,13666.359,27332.719,168.10022,0,0,0,1
205,0.00074123859,0,0.00074123859,14510.274,14510.274,29020.549,172.32243,0,0,0,1
206,0.00072327442,0,0.00072327442,14025.66,14025.66,28051.32,171.55772,0,0,0,1
207,0.00067612639,0,0.00067612639,13618.15,13618.15,27236.301,166.90413,0,0,0,1
