               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.052343,           0.0058958,            0.001567,             0.66268,             0.53053,             0.53968,             0.27995,            0.044318,           0.0038422,          0.00048948,           0.0023275,           0.0023275,           0.0023275
                  62,            0.052172,           0.0058672,           0.0015393,             0.66624,              0.5293,             0.54203,             0.28145,            0.044145,           0.0038306,          0.00047344,           0.0022038,           0.0022038,           0.0022038
                  63,            0.051264,           0.0058584,           0.0015025,             0.66872,             0.52912,             0.54379,              0.2844,            0.044015,           0.0038198,          0.00045579,             0.00208,             0.00208,             0.00208
                  64,            0.050553,           0.0059506,           0.0013659,             0.66527,             0.53352,             0.54598,             0.28599,            0.043906,           0.0038121,          0.00044124,           0.0019563,           0.0019563,           0.0019563
                  65,            0.050816,           0.0057305,           0.0015003,              0.6667,             0.53586,             0.54753,             0.28831,            0.043779,           0.0038017,          0.00042611,           0.0018325,           0.0018325,           0.0018325
                  66,            0.050814,           0.0058572,           0.0014427,             0.65364,             0.54187,              0.5501,             0.28973,            0.043659,           0.0037907,          0.00041703,           0.0017087,           0.0017087,           0.0017087
                  67,            0.050364,            0.005788,           0.0013979,             0.65714,             0.54191,             0.55296,             0.29113,            0.043538,           0.0037799,          0.00040508,            0.001585,            0.001585,            0.001585
                  68,            0.049684,           0.0058267,           0.0013806,             0.65967,             0.54451,             0.55494,              0.2936,            0.043419,           0.0037702,          0.00038873,           0.0014612,           0.0014612,           0.0014612
                  69,            0.049616,            0.005691,           0.0013941,             0.66183,             0.54766,             0.55752,             0.29609,            0.043328,           0.0037632,          0.00037888,           0.0013375,           0.0013375,           0.0013375
                  70,            0.049322,           0.0057143,           0.0013466,             0.66125,             0.54887,             0.55873,             0.29828,            0.043226,            0.003755,           0.0003698,           0.0012138,           0.0012138,           0.0012138
                  71,            0.048759,           0.0056176,           0.0011555,             0.66236,             0.55011,             0.55976,             0.29996,            0.043122,           0.0037466,          0.00035948,             0.00109,             0.00109,             0.00109
                  72,            0.048152,           0.0056526,           0.0013941,             0.65707,               0.552,              0.5618,             0.30111,            0.043031,           0.0037394,          0.00035119,          0.00096625,          0.00096625,          0.00096625
                  73,              0.0481,           0.0055858,           0.0011213,             0.65949,             0.55102,             0.56294,             0.30225,             0.04296,           0.0037315,          0.00034253,           0.0008425,           0.0008425,           0.0008425
                  74,            0.047726,           0.0055646,           0.0011997,             0.65976,             0.55115,             0.56259,             0.30339,            0.042886,           0.0037249,          0.00033785,          0.00071875,          0.00071875,          0.00071875
                  75,             0.04757,           0.0055054,           0.0010754,             0.65995,             0.55337,             0.56405,             0.30469,             0.04281,           0.0037185,          0.00033292,            0.000595,            0.000595,            0.000595
                  76,            0.047236,           0.0055654,           0.0011679,             0.66234,              0.5546,             0.56553,             0.30561,            0.042738,            0.003712,          0.00032788,          0.00047125,          0.00047125,          0.00047125
                  77,            0.046966,           0.0056346,           0.0012125,             0.66369,             0.55441,             0.56694,             0.30685,            0.042669,           0.0037064,          0.00032293,           0.0003475,           0.0003475,           0.0003475
                  78,            0.046847,           0.0055184,           0.0011577,             0.66494,             0.55396,             0.56665,              0.3077,            0.042612,           0.0037005,          0.00031705,          0.00022375,          0.00022375,          0.00022375
                  79,            0.046749,           0.0055165,           0.0012213,             0.67001,             0.55445,             0.56807,             0.30862,            0.042555,           0.0036954,          0.00031324,              0.0001,              0.0001,              0.0001
