run_id,method,source_server,validity,protocol_id,mosaic,epochs_planned,schedule_class,role,claim_usable,model_size,seed,phase,rows,best_ap,best_epoch,last_ap,last_epoch,best_ap50,last_ap50,canonical_path,results_path,diagnostics_path,git_commit
80_paper_full,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/80_paper_full,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260613_yolov5x_scaledfix_components_e80_400queue/runs/80_paper_full/results.csv,,
yolov5x_det_only_same_trainer_b32_s0_detonly_same_trainer_b32_e80_wave1_gpu1,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_det_only_same_trainer_b32_s0_detonly_same_trainer_b32_e80_wave1_gpu1,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_det_only_same_trainer_b32_s0_detonly_same_trainer_b32_e80_wave1_gpu1/results.csv,,
yolov5x_det_only_same_trainer_b32_s0_detonly_same_trainer_b32_e80_wave1_gpu1,cclkd,server117,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_det_only_same_trainer_b32_s0_detonly_same_trainer_b32_e80_wave1_gpu1,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_det_only_same_trainer_b32_s0_detonly_same_trainer_b32_e80_wave1_gpu1/results.csv,,
yolov5x_det_only_same_trainer_b32_s0_detonly_scaled_fix_b32_e80,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_trainpy_scaling_fix_b32_e80/runs/yolov5x_det_only_same_trainer_b32_s0_detonly_scaled_fix_b32_e80,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_trainpy_scaling_fix_b32_e80/runs/yolov5x_det_only_same_trainer_b32_s0_detonly_scaled_fix_b32_e80/results.csv,,
yolov5x_paper_atkd_only_b32_s0_paper_atkd_only_b32_e80_wave2_gpu1,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_paper_atkd_only_b32_s0_paper_atkd_only_b32_e80_wave2_gpu1,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_paper_atkd_only_b32_s0_paper_atkd_only_b32_e80_wave2_gpu1/results.csv,,
yolov5x_paper_atkd_only_b32_s0_paper_atkd_only_b32_e80_wave2_gpu1,cclkd,server117,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,18,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_paper_atkd_only_b32_s0_paper_atkd_only_b32_e80_wave2_gpu1,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_paper_atkd_only_b32_s0_paper_atkd_only_b32_e80_wave2_gpu1/results.csv,,
yolov5x_paper_full_b32_s0_paper_full_b32_e80_wave2_gpu3,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_paper_full_b32_s0_paper_full_b32_e80_wave2_gpu3,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_paper_full_b32_s0_paper_full_b32_e80_wave2_gpu3/results.csv,,
yolov5x_paper_full_b32_s0_paper_full_b32_e80_wave2_gpu3,cclkd,server117,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,18,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_paper_full_b32_s0_paper_full_b32_e80_wave2_gpu3,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_paper_full_b32_s0_paper_full_b32_e80_wave2_gpu3/results.csv,,
yolov5x_standard_train_b32_s0_standard_train_b32_e80_gpu0,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_standard_train_b32_s0_standard_train_b32_e80_gpu0,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_standard_train_b32_s0_standard_train_b32_e80_gpu0/results.csv,,
yolov5x_trainpy_detonly_b32_s0_trainpy_detonly_b32_e80,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_trainpy_scaling_fix_b32_e80/runs/yolov5x_trainpy_detonly_b32_s0_trainpy_detonly_b32_e80,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_trainpy_scaling_fix_b32_e80/runs/yolov5x_trainpy_detonly_b32_s0_trainpy_detonly_b32_e80/results.csv,,
yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_b32_e80_wave1_gpu3,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_b32_e80_wave1_gpu3,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_final/runs/yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_b32_e80_wave1_gpu3/results.csv,,
yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_b32_e80_wave1_gpu3,cclkd,server117,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_b32_e80_wave1_gpu3,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_yolov5x_b32_e80_queue/yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_b32_e80_wave1_gpu3/results.csv,,
yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_scaled_fix_b32_e80,cclkd,unknown,diagnostic,unknown_protocol,,80,compressed,diagnostic,partial,x,0,,80,,,,,,,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_trainpy_scaling_fix_b32_e80/runs/yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_scaled_fix_b32_e80,cclkd_reproduction/yolov5_sanity/results/diagnostics_20260612_trainpy_scaling_fix_b32_e80/runs/yolov5x_two_branch_no_kd_b32_s0_twobranch_nokd_scaled_fix_b32_e80/results.csv,,
