epoch,mode,student_box_loss,student_obj_loss,student_cls_loss,teacher_box_loss,teacher_obj_loss,teacher_cls_loss,kd_total_loss,lld_loss,fld_loss,rld_loss,ccl_loss,kd_to_student_det_ratio,atkd_weight,ccl_weight,atkd_loss,weighted_atkd_loss,weighted_ccl_loss,kd_scale,weighted_kd_to_student_det_ratio,cop_valid_candidates,cop_positive_candidates,cop_positive_ratio,cop_class0_count,cop_class1_count,cop_class2_count,neg_candidates_mean,ccl_pos_sim,ccl_neg_sim,ccl_margin,ccl_valid_classes,temperature_mean,temperature_min,temperature_max,feature_capture_ok,student_feature_levels,teacher_feature_levels,nan_or_inf_detected
48,paper_ccl_only,0.061638444662094116,0.006848936900496483,0.0025013734120875597,0.04858094081282616,0.005779375787824392,0.0018384288996458054,0.5348325371742249,0.0,0.0,0.0,0.5348325371742249,0.23803529338119855,0.0,1.0,0.0,0.0,0.5348321029952928,1.0,0.23803529338119855,805.4444444444445,786.2636165577342,0.97668822893128,508.4945533769063,183.13943355119827,94.62962962962963,529.5722732710163,0.9668945453265654,0.9048410857944447,0.06205346110664422,2.877995642701525,2.904431801216275,2.829129637716123,3.0053757873235964,1.0,3.0,3.0,0.0
49,paper_ccl_only,0.06100929528474808,0.006824831012636423,0.0025722587015479803,0.04849189147353172,0.005794442258775234,0.001804534113034606,0.5309480428695679,0.0,0.0,0.0,0.5309480428695679,0.23803407706985807,0.0,1.0,0.0,0.0,0.5309478254879222,1.0,0.23803407706985807,802.7320261437909,783.0370370370371,0.9762094617092677,508.3834422657952,185.53159041394335,89.12200435729848,525.293041819321,0.9674036852155116,0.9057465177475756,0.06165717126880742,2.8540305010893245,2.916288740494672,2.8350795011374945,3.0214766448359605,1.0,3.0,3.0,0.0
50,paper_ccl_only,0.06136022135615349,0.0068477969616651535,0.002463830169290304,0.04879532754421234,0.005786382593214512,0.0016554460162296891,0.5359894633293152,0.0,0.0,0.0,0.5359894633293152,0.23971833434759401,0.0,1.0,0.0,0.0,0.5359890130805034,1.0,0.23971833434759401,803.3267973856209,785.2352941176471,0.9777770752987666,508.9934640522876,183.42047930283223,92.82135076252723,525.0769926582286,0.9670637125283285,0.9065684160635622,0.060495294746181934,2.8562091503267975,2.906916598608811,2.830632486114834,3.0033534367879233,1.0,3.0,3.0,0.0
51,paper_ccl_only,0.06190401315689087,0.006786271929740906,0.002704058075323701,0.048352666199207306,0.005712124053388834,0.001761681865900755,0.5402780771255493,0.0,0.0,0.0,0.5402780771255493,0.23946577593002444,0.0,1.0,0.0,0.0,0.5402782011071062,1.0,0.23946577593002444,793.1437908496732,775.7102396514161,0.978328300116798,509.51851851851853,179.32461873638343,86.86710239651416,517.1067676419526,0.9666264490883855,0.9063160988240461,0.06031034860003147,2.849673202614379,2.904151250074632,2.82931539643564,3.0033928792201356,1.0,3.0,3.0,0.0
52,paper_ccl_only,0.0612797848880291,0.006773294880986214,0.0025831719394773245,0.04839326813817024,0.005756329745054245,0.0016419937601312995,0.525846004486084,0.0,0.0,0.0,0.525846004486084,0.23640242161752742,0.0,1.0,0.0,0.0,0.5258457732583702,1.0,0.23640242161752742,796.9607843137255,778.6819172113289,0.9773935051226733,507.1503267973856,182.07625272331154,89.45533769063181,519.7759762433619,0.9678666254014491,0.9044523381979117,0.06341429021258176,2.840958605664488,2.911673538565376,2.832532522725124,3.0136901246696257,1.0,3.0,3.0,0.0
53,paper_ccl_only,0.060880184173583984,0.006830909755080938,0.002664724597707391,0.048356298357248306,0.005742681212723255,0.0019090683199465275,0.5201796889305115,0.0,0.0,0.0,0.5201796889305115,0.23476252078295792,0.0,1.0,0.0,0.0,0.5201791015682916,1.0,0.23476252078295792,796.5228758169935,777.4313725490196,0.9762464714787562,507.44444444444446,183.66666666666666,86.3202614379085,519.0871599317895,0.9683644162543719,0.9049112366954746,0.06345318053688749,2.843137254901961,2.9056386339898204,2.830156391742183,3.0054050847595812,1.0,3.0,3.0,0.0
54,paper_ccl_only,0.0615253709256649,0.006716677453368902,0.002514268271625042,0.048626091331243515,0.0056866370141506195,0.00164479308295995,0.529747486114502,0.0,0.0,0.0,0.529747486114502,0.23656692787647768,0.0,1.0,0.0,0.0,0.5297474584223658,1.0,0.23656692787647768,786.9564270152506,768.4836601307189,0.9764541236570137,506.6100217864924,177.23093681917211,84.64270152505446,513.7995771021625,0.9672053271908646,0.9046148355230527,0.06259049640761481,2.8540305010893245,2.899013972749897,2.8265131215903754,2.9959197096315604,1.0,3.0,3.0,0.0
55,paper_ccl_only,0.06132304668426514,0.006845653057098389,0.0026283501647412777,0.048322100192308426,0.005761496722698212,0.00167666410561651,0.5312067270278931,0.0,0.0,0.0,0.5312067270278931,0.23739669891581555,0.0,1.0,0.0,0.0,0.5312068844477855,1.0,0.23739669891581555,802.7930283224401,784.9389978213508,0.978245552636152,516.917211328976,185.16557734204792,82.85620915032679,524.0878863033386,0.966640486306874,0.9041285314850818,0.06251195433178271,2.8518518518518516,2.9049450717460616,2.821650930479461,3.0148472552206003,1.0,3.0,3.0,0.0
56,paper_ccl_only,0.06087197735905647,0.006784216966480017,0.002405560575425625,0.04857784882187843,0.005827176850289106,0.0017055196221917868,0.5237582325935364,0.0,0.0,0.0,0.5237582325935364,0.23702007104401235,0.0,1.0,0.0,0.0,0.5237581538511258,1.0,0.23702007104401235,805.1677559912854,786.1132897603486,0.9768839141866568,513.8779956427015,186.27450980392157,85.96078431372548,527.671037727971,0.9681643008666361,0.9045645449156335,0.0635997580246663,2.8627450980392157,2.9057755137840386,2.826263263594351,3.009107392857537,1.0,3.0,3.0,0.0
57,paper_ccl_only,0.060399170964956284,0.006791253108531237,0.002464268822222948,0.04813721776008606,0.005774516146630049,0.0015573017299175262,0.5311397910118103,0.0,0.0,0.0,0.5311397910118103,0.24116665444667562,0.0,1.0,0.0,0.0,0.5311397039422802,1.0,0.24116665444667562,805.3834422657952,788.3311546840958,0.9792108524438558,515.5599128540305,185.0087145969499,87.76252723311546,529.0926072862413,0.9671956922753444,0.90467305991125,0.06252263367484467,2.8823529411764706,2.893429293352015,2.8245481946109945,2.985044103821898,1.0,3.0,3.0,0.0
58,paper_ccl_only,0.06051575765013695,0.006793326698243618,0.0026388189289718866,0.04828016087412834,0.005770184099674225,0.0018094575498253107,0.5295493602752686,0.0,0.0,0.0,0.5295493602752686,0.23924779310854952,0.0,1.0,0.0,0.0,0.529548965313336,1.0,0.23924779310854952,800.7211328976035,782.1960784313726,0.9767955164355987,513.3050108932462,183.1350762527233,85.75599128540306,527.5751768955738,0.9674353698240127,0.9043224530542079,0.0631129217287424,2.893246187363834,2.9150215800291575,2.8222892923292773,3.0413049773712824,1.0,3.0,3.0,0.0
59,paper_ccl_only,0.060461871325969696,0.006731265224516392,0.002521531656384468,0.047787297517061234,0.00568374153226614,0.0015884467866271734,0.5220116376876831,0.0,0.0,0.0,0.5220116376876831,0.23577500160272216,0.0,1.0,0.0,0.0,0.5220113119398586,1.0,0.23577500160272216,798.6339869281046,781.0217864923748,0.9782367672083954,510.87581699346407,182.2244008714597,87.92156862745098,523.9644300672743,0.9669357610943531,0.9019474107975014,0.06498835327546061,2.8736383442265794,2.9053775723983,2.821682527434073,3.0145301611075475,1.0,3.0,3.0,0.0
60,paper_ccl_only,0.059839069843292236,0.006659201346337795,0.0023140173871070147,0.04767091944813728,0.005650699604302645,0.0015747500583529472,0.5223857164382935,0.0,0.0,0.0,0.5223857164382935,0.2407440052718768,0.0,1.0,0.0,0.0,0.5223852608977839,1.0,0.2407440052718768,790.5795206971677,773.7973856209151,0.9790069062901696,511.99782135076254,181.8714596949891,79.9281045751634,517.0348726160386,0.9679315721287447,0.9035731629348788,0.0643584108563033,2.8627450980392157,2.8981774471424244,2.823889792614773,2.996438503784811,1.0,3.0,3.0,0.0
61,paper_ccl_only,0.060616958886384964,0.006732102017849684,0.002381925005465746,0.047788094729185104,0.005711822770535946,0.0015496568521484733,0.5277025103569031,0.0,0.0,0.0,0.5277025103569031,0.23924779512134253,0.0,1.0,0.0,0.0,0.5277023923487965,1.0,0.23924779512134253,800.5337690631808,782.5708061002179,0.9783384706759427,514.5533769063181,181.06753812636165,86.94989106753813,523.6176618854464,0.9671688127881302,0.9031846501209118,0.06398416344433504,2.860566448801743,2.902992000766829,2.826206755274521,3.0028916303888127,1.0,3.0,3.0,0.0
62,paper_ccl_only,0.06014764681458473,0.0067009832710027695,0.002380514983087778,0.047581687569618225,0.0057082646526396275,0.0016059294575825334,0.5290424823760986,0.0,0.0,0.0,0.5290424823760986,0.2420958527373982,0.0,1.0,0.0,0.0,0.5290420086230587,1.0,0.2420958527373982,797.1481481481482,779.2287581699346,0.9777501843068979,509.60348583877993,184.1917211328976,85.43355119825708,521.8210016221523,0.9667619520023238,0.9036575285697555,0.06310442321470174,2.869281045751634,2.9051436281931426,2.825743381753726,3.0131040741415585,1.0,3.0,3.0,0.0
63,paper_ccl_only,0.06005595251917839,0.006853117141872644,0.002533052349463105,0.0473991297185421,0.0056883725337684155,0.0016384065384045243,0.5325587391853333,0.0,0.0,0.0,0.5325587391853333,0.2422084413907107,0.0,1.0,0.0,0.0,0.5325587155837119,1.0,0.2422084413907107,800.4357298474946,782.4422657952069,0.9778778072705786,510.1938997821351,184.0479302832244,88.2004357298475,526.0751787572125,0.9663595174132869,0.9014994990332195,0.0648600198544079,2.8758169934640523,2.900431246019916,2.8241914835370965,3.0021173024229495,1.0,3.0,3.0,0.0
64,paper_ccl_only,0.060328409075737,0.0067322165705263615,0.0024489364586770535,0.047351714223623276,0.005590680055320263,0.0016405662754550576,0.534649670124054,0.0,0.0,0.0,0.534649670124054,0.2439741462485333,0.0,1.0,0.0,0.0,0.5346497148924664,1.0,0.2439741462485333,791.5032679738562,774.0501089324619,0.9787729285002332,506.0893246187364,179.838779956427,88.12200435729848,516.9687857700588,0.9658921941433077,0.9031261754970924,0.06276602159083815,2.8540305010893245,2.8952640406706234,2.8242200600036087,2.990076323220413,1.0,3.0,3.0,0.0
65,paper_ccl_only,0.06042167544364929,0.006730698514729738,0.002530135214328766,0.04789323732256889,0.005622548051178455,0.0016215770738199353,0.5240281820297241,0.0,0.0,0.0,0.5240281820297241,0.2374965047427252,0.0,1.0,0.0,0.0,0.5240283710050168,1.0,0.2374965047427252,799.4575163398692,781.9912854030501,0.9787937064646304,513.4183006535948,181.0152505446623,87.55773420479302,526.0835282070185,0.9669165364537623,0.9022954328387391,0.06462110274660042,2.8845315904139435,2.9063609659282212,2.8236398219023395,3.011155527401594,1.0,3.0,3.0,0.0
66,paper_ccl_only,0.060088515281677246,0.006704849656671286,0.002475246787071228,0.047477781772613525,0.005647575948387384,0.0015927106142044067,0.5279759764671326,0.0,0.0,0.0,0.5279759764671326,0.24103218041084432,0.0,1.0,0.0,0.0,0.5279754003213641,1.0,0.24103218041084432,796.9368191721132,779.5228758169935,0.9785178655663505,510.2549019607843,183.718954248366,85.54901960784314,521.3703849310449,0.9663183316426079,0.9017974064241048,0.06452092935162757,2.8627450980392157,2.8932837525743804,2.8212390081035803,2.99176317310541,1.0,3.0,3.0,0.0
67,paper_ccl_only,0.05972134321928024,0.006711696274578571,0.0024555898271501064,0.04736221954226494,0.005674262996762991,0.0015496989944949746,0.524293065071106,0.0,0.0,0.0,0.524293065071106,0.23895470067566515,0.0,1.0,0.0,0.0,0.5242929985190788,1.0,0.23895470067566515,799.3006535947712,782.0936819172114,0.9787864188836772,511.78867102396515,181.79738562091504,88.50762527233115,521.9840366471567,0.965100991050662,0.9008702776011299,0.06423071455535091,2.8518518518518516,2.89613630465173,2.821942148125509,2.9916340323055493,1.0,3.0,3.0,0.0
68,paper_ccl_only,0.059924978762865067,0.006652595475316048,0.002443498931825161,0.04763330519199371,0.005667100194841623,0.0016824370250105858,0.5230978727340698,0.0,0.0,0.0,0.5230978727340698,0.23975317216679162,0.0,1.0,0.0,0.0,0.5230970197886813,1.0,0.23975317216679162,800.7407407407408,782.2483660130719,0.9773928546886729,505.24400871459693,184.72984749455338,92.27450980392157,525.7839656655306,0.9668898896713922,0.901928143693471,0.06496174906102498,2.8736383442265794,2.9035719537007783,2.825293284355945,3.005619051669418,1.0,3.0,3.0,0.0
69,paper_ccl_only,0.059327419847249985,0.006649629678577185,0.0021862750872969627,0.04714957997202873,0.005643751006573439,0.0015685305697843432,0.5188871622085571,0.0,0.0,0.0,0.5188871622085571,0.24151678287580383,0.0,1.0,0.0,0.0,0.5188867991266687,1.0,0.24151678287580383,796.8322440087146,779.6993464052288,0.9788536746795526,509.078431372549,184.9433551198257,85.67755991285404,522.6300060795803,0.9680298127899503,0.9026035417139141,0.06542627125053234,2.8736383442265794,2.9008621255297027,2.823510552803156,3.0035563055466463,1.0,3.0,3.0,0.0
70,paper_ccl_only,0.059589680284261703,0.006756991147994995,0.0024011055938899517,0.04730474576354027,0.005643800366669893,0.0015454745152965188,0.5208734273910522,0.0,0.0,0.0,0.5208734273910522,0.23866019956361753,0.0,1.0,0.0,0.0,0.5208730710617597,1.0,0.23866019956361753,803.8453159041394,786.9651416122005,0.9792624894241323,509.119825708061,189.37254901960785,88.4727668845316,529.9589843417565,0.9675245498000666,0.901811717901874,0.06571283424983292,2.899782135076253,2.8896999114998545,2.818637443783496,2.981459755783247,1.0,3.0,3.0,0.0
71,paper_ccl_only,0.059519488364458084,0.006756967399269342,0.0024543332401663065,0.04732402414083481,0.005682521965354681,0.0015974484849721193,0.5193211436271667,0.0,0.0,0.0,0.5193211436271667,0.23909215393733874,0.0,1.0,0.0,0.0,0.5193206595179821,1.0,0.23909215393733874,814.0174291938998,796.677559912854,0.9792495047487639,513.4226579520697,187.9368191721133,95.31808278867102,536.2342190212673,0.9674317725083926,0.9012875656936163,0.06614421051571831,2.888888888888889,2.8886136255492834,2.8226394378022173,2.976563600153705,1.0,3.0,3.0,0.0
72,paper_ccl_only,0.059125058352947235,0.0065381149761378765,0.00247334036976099,0.04708932340145111,0.0056255534291267395,0.0017559714615345001,0.5232346057891846,0.0,0.0,0.0,0.5232346057891846,0.24158155237992085,0.0,1.0,0.0,0.0,0.5232343923681961,1.0,0.24158155237992085,792.677559912854,773.7429193899782,0.9766853963795299,507.4945533769063,183.06753812636165,83.18082788671023,520.2632680323649,0.9649420954562999,0.8996352214439243,0.06530687602111067,2.869281045751634,2.900196795889495,2.8234204134390506,2.997698500265483,1.0,3.0,3.0,0.0
73,paper_ccl_only,0.058610230684280396,0.006630056072026491,0.0023455426562577486,0.046768918633461,0.005670306272804737,0.0016230969922617078,0.5131861567497253,0.0,0.0,0.0,0.5131861567497253,0.24084167493292188,0.0,1.0,0.0,0.0,0.5131856580477914,1.0,0.24084167493292188,806.0130718954248,787.6339869281046,0.9778016500178187,506.1416122004357,186.8562091503268,94.63616557734204,529.3206389516527,0.9674537457152389,0.8994004322552733,0.06805331617074335,2.8736383442265794,2.8987055458534257,2.823497361866737,2.9995802856478555,1.0,3.0,3.0,0.0
74,paper_ccl_only,0.059403494000434875,0.0067154522985219955,0.002363029168918729,0.0471261590719223,0.005649981088936329,0.0016119347419589758,0.5303589701652527,0.0,0.0,0.0,0.5303589701652527,0.24463155416037263,0.0,1.0,0.0,0.0,0.5303586445797502,1.0,0.24463155416037263,802.8191721132897,785.3093681917211,0.9784897043712707,514.3376906318083,182.29193899782135,88.6797385620915,528.1873775307649,0.9665443570006127,0.9022277362466118,0.06431662535380109,2.8910675381263617,2.894226173429967,2.821956530635393,2.9885745557564793,1.0,3.0,3.0,0.0
75,paper_ccl_only,0.05873783305287361,0.006534187123179436,0.002399391494691372,0.046795960515737534,0.005534748546779156,0.00160927081014961,0.523306131362915,0.0,0.0,0.0,0.523306131362915,0.2443005211959737,0.0,1.0,0.0,0.0,0.5233056841332928,1.0,0.2443005211959737,790.4814814814815,773.8169934640523,0.9795122757223211,506.322440087146,183.13725490196077,84.35729847494554,519.637996233107,0.9667262010325014,0.9013884029876692,0.06533779697350688,2.886710239651416,2.8961420002066753,2.82178205238708,2.995926282504545,1.0,3.0,3.0,0.0
76,paper_ccl_only,0.058875374495983124,0.006568528711795807,0.0021390849724411964,0.046837400645017624,0.005545077845454216,0.0013153597246855497,0.5153799653053284,0.0,0.0,0.0,0.5153799653053284,0.24206764586188695,0.0,1.0,0.0,0.0,0.515379430438049,1.0,0.24206764586188695,791.1830065359477,776.3485838779957,0.9817430784340593,508.5773420479303,182.90631808278866,84.86492374727669,515.4393738723788,0.9674631236425413,0.9001447664886258,0.0673183639876723,2.8562091503267975,2.8760165487758993,2.8159320328490147,2.952271302541097,1.0,3.0,3.0,0.0
77,paper_ccl_only,0.05971808359026909,0.0068350075744092464,0.0023010694421827793,0.047036245465278625,0.0057016597129404545,0.001486969063989818,0.5279858708381653,0.0,0.0,0.0,0.5279858708381653,0.24182229335287947,0.0,1.0,0.0,0.0,0.5279850895011348,1.0,0.24182229335287947,817.917211328976,801.7625272331155,0.98061885263457,515.355119825708,191.91067538126362,94.49673202614379,536.7138849395552,0.965463785304483,0.8998749534029327,0.0655888352413258,2.8823529411764706,2.892781632138753,2.8235866031355847,2.981631723104739,1.0,3.0,3.0,0.0
78,paper_ccl_only,0.058870721608400345,0.0065560718066990376,0.0023255578707903624,0.047421179711818695,0.005607688799500465,0.0014672767138108611,0.5170007944107056,0.0,0.0,0.0,0.5170007944107056,0.24132567984995498,0.0,1.0,0.0,0.0,0.5170006304005392,1.0,0.24132567984995498,789.60348583878,773.6252723311546,0.9801725661797657,505.161220043573,186.37908496732027,82.08496732026144,514.778881663071,0.9675471400902942,0.9001671208275689,0.06738001899641567,2.8562091503267975,2.8885711475654885,2.820302586150325,2.9790629384824134,1.0,3.0,3.0,0.0
79,paper_ccl_only,0.059117261320352554,0.006633126176893711,0.0022843885235488415,0.047655120491981506,0.0056715551763772964,0.001683692098595202,0.5200302004814148,0.0,0.0,0.0,0.5200302004814148,0.24195423489335055,0.0,1.0,0.0,0.0,0.5200302927127851,1.0,0.24195423489335055,795.9891067538126,778.1960784313726,0.97790370779472,509.13943355119824,180.48583877995642,88.57080610021787,518.7531008917781,0.9677036130610115,0.9027407306991112,0.06496288667307164,2.840958605664488,2.8989575568886883,2.824809275421442,2.9963121440156093,1.0,3.0,3.0,0.0
80,paper_ccl_only,0.05863542854785919,0.00657634437084198,0.002323719672858715,0.047077301889657974,0.005674367304891348,0.0016749755013734102,0.5219798684120178,0.0,0.0,0.0,0.5219798684120178,0.24511802613264466,0.0,1.0,0.0,0.0,0.5219802182565457,1.0,0.24511802613264466,799.7037037037037,781.2026143790849,0.9774782712727265,508.760348583878,181.98257080610023,90.45969498910675,524.1902831499353,0.9670304810559308,0.9021204012671328,0.06491008073432383,2.867102396514161,2.8959761943692475,2.824334747651044,2.9898417349214905,1.0,3.0,3.0,0.0
81,paper_ccl_only,0.05873648449778557,0.006728511769324541,0.002387786051258445,0.04676799476146698,0.005632307380437851,0.0015992549015209079,0.5204503536224365,0.0,0.0,0.0,0.5204503536224365,0.24311349028011292,0.0,1.0,0.0,0.0,0.5204498377792975,1.0,0.24311349028011292,800.7581699346405,783.0174291938998,0.9785408568162283,515.2156862745098,184.04575163398692,83.75599128540306,523.4139570182185,0.9647431951462573,0.8981851378297494,0.06655805960119031,2.860566448801743,2.901260482459806,2.8258195489580076,3.00227869881524,1.0,3.0,3.0,0.0
82,paper_ccl_only,0.05847305431962013,0.006663898937404156,0.0023518947418779135,0.0464339405298233,0.005608099512755871,0.0015778420493006706,0.5184192657470703,0.0,0.0,0.0,0.5184192657470703,0.24319390929050436,0.0,1.0,0.0,0.0,0.5184186304186944,1.0,0.24319390929050436,795.884531590414,778.3355119825708,0.9779993260367086,506.1764705882353,185.4640522875817,86.69498910675381,522.8950753139255,0.96713894203078,0.8992912578426935,0.06784768608319604,2.8823529411764706,2.9039285686800422,2.8233809315301235,3.0125229166483827,1.0,3.0,3.0,0.0
83,paper_ccl_only,0.05867457017302513,0.006721885409206152,0.0023456427734345198,0.04730542004108429,0.005703727714717388,0.001744509325362742,0.5221896171569824,0.0,0.0,0.0,0.5221896171569824,0.24439790655812146,0.0,1.0,0.0,0.0,0.5221886980085592,1.0,0.24439790655812146,806.2549019607843,786.8867102396514,0.976393323990964,513.0566448801743,191.3050108932462,82.52505446623094,527.2908639679288,0.9667627105006465,0.9002326677567559,0.06653004569713683,2.8562091503267975,2.9075321211014957,2.8238948726446282,3.016185058747501,1.0,3.0,3.0,0.0
84,paper_ccl_only,0.058520808815956116,0.006607964169234037,0.0023170020431280136,0.04720579832792282,0.005617761053144932,0.0015376749215647578,0.5265134572982788,0.0,0.0,0.0,0.5265134572982788,0.24553020928290414,0.0,1.0,0.0,0.0,0.5265128981313933,1.0,0.24553020928290414,796.4858387799565,779.4923747276688,0.979071291497193,512.9738562091503,180.7363834422658,85.78213507625273,519.0759029346873,0.9649644879733815,0.8988657513215391,0.06609874127396181,2.843137254901961,2.8992217116885715,2.822543703652675,2.999987735727514,1.0,3.0,3.0,0.0
85,paper_ccl_only,0.05865275487303734,0.006705041043460369,0.002170208375900984,0.046572618186473846,0.0056373788975179195,0.0014068911550566554,0.5201408863067627,0.0,0.0,0.0,0.5201408863067627,0.24385211071352553,0.0,1.0,0.0,0.0,0.5201398674601563,1.0,0.24385211071352553,806.5555555555555,790.1111111111111,0.9800807882996498,506.35076252723314,189.38779956427015,94.37254901960785,529.2683519018501,0.9662516478100114,0.8995624741697623,0.06668917367880056,2.8758169934640523,2.8864163671963095,2.8177405987949413,2.980532446717904,1.0,3.0,3.0,0.0
86,paper_ccl_only,0.05835278332233429,0.006546402350068092,0.0022224318236112595,0.04688936099410057,0.00553549500182271,0.0016000859905034304,0.5288662314414978,0.0,0.0,0.0,0.5288662314414978,0.24872778817069816,0.0,1.0,0.0,0.0,0.5288660952452091,1.0,0.24872778817069816,782.2679738562091,764.8191721132897,0.9782092053849144,503.7450980392157,176.68627450980392,84.38779956427015,510.942280023446,0.9663960148046739,0.9011482496407037,0.06524776739386887,2.8583877995642704,2.902096960799107,2.8224709937775057,3.0090088033987805,1.0,3.0,3.0,0.0
87,paper_ccl_only,0.05850041285157204,0.006687486544251442,0.0022060286719352007,0.046826861798763275,0.005647576879709959,0.0014804909005761147,0.5184674859046936,0.0,0.0,0.0,0.5184674859046936,0.2438606536726027,0.0,1.0,0.0,0.0,0.5184673721818882,1.0,0.2438606536726027,801.2832244008714,783.9760348583878,0.9788906374079145,511.16993464052285,185.89978213507626,86.90631808278867,524.4557162681696,0.967124662108411,0.9004922540359248,0.06663241085022169,2.8627450980392157,2.8991547680108893,2.822266262341169,2.9999251256581227,1.0,3.0,3.0,0.0
88,paper_ccl_only,0.0582764632999897,0.006584458518773317,0.002253469545394182,0.04654010385274887,0.005600835662335157,0.001443919725716114,0.52242112159729,0.0,0.0,0.0,0.52242112159729,0.24690476282700605,0.0,1.0,0.0,0.0,0.5224201257517135,1.0,0.24690476282700605,800.479302832244,783.60348583878,0.9791263412026266,511.8496732026144,183.92374727668846,87.83006535947712,525.4197679573674,0.9668891368868044,0.9003211690969197,0.06656797018007646,2.8758169934640523,2.8913801589043313,2.818673798721081,2.9874549966492165,1.0,3.0,3.0,0.0
89,paper_ccl_only,0.05808466672897339,0.0065654185600578785,0.0022777323611080647,0.04642859473824501,0.005526048131287098,0.0015382255660369992,0.5163798332214355,0.0,0.0,0.0,0.5163798332214355,0.24248807385263554,0.0,1.0,0.0,0.0,0.5163794219988949,1.0,0.24248807385263554,787.1220043572985,770.39651416122,0.9792282814805148,509.43572984749454,182.43355119825708,78.5272331154684,512.6191133652896,0.964479322267254,0.8972656126894982,0.06721371045023658,2.8453159041394334,2.8906344328570728,2.8172177993134477,2.9881377085101892,1.0,3.0,3.0,0.0
90,paper_ccl_only,0.057220734655857086,0.006636094301939011,0.002054259181022644,0.045646511018276215,0.005634352099150419,0.001250040833838284,0.5131824016571045,0.0,0.0,0.0,0.5131824016571045,0.24496381367863135,0.0,1.0,0.0,0.0,0.5131819739061243,1.0,0.24496381367863135,802.6535947712418,788.0196078431372,0.9821200642629073,515.7102396514161,188.96296296296296,83.34640522875817,523.0889759603929,0.964827257044175,0.8965509758535813,0.06827628173843059,2.8540305010893245,2.877063978211812,2.81619343051204,2.9552854032038605,1.0,3.0,3.0,0.0
91,paper_ccl_only,0.05814025551080704,0.0066282860934734344,0.002295369515195489,0.04644451662898064,0.005584205966442823,0.0014893912011757493,0.5225321054458618,0.0,0.0,0.0,0.5225321054458618,0.24726109406332564,0.0,1.0,0.0,0.0,0.5225322103708139,1.0,0.24726109406332564,799.6884531590414,783.8257080610022,0.9805483131102853,510.0217864923747,182.28322440087146,91.520697167756,523.4335659583929,0.9658792492870671,0.8992947556873812,0.06658449309242967,2.869281045751634,2.8834186233985917,2.8191980936428562,2.967078805229503,1.0,3.0,3.0,0.0
92,paper_ccl_only,0.05825899541378021,0.006582136731594801,0.002243410563096404,0.04677886143326759,0.005595494527369738,0.0014707554364576936,0.5217244625091553,0.0,0.0,0.0,0.5217244625091553,0.2455336617220656,0.0,1.0,0.0,0.0,0.5217245714109967,1.0,0.2455336617220656,796.5032679738562,779.5882352941177,0.9793649305551547,511.0305010893246,183.03267973856208,85.52505446623094,520.6060415695955,0.9671829081828298,0.9010347120122972,0.06614820076018767,2.860566448801743,2.8889359913620294,2.8176849880509387,2.9815332811642317,1.0,3.0,3.0,0.0
93,paper_ccl_only,0.05793999508023262,0.006695050746202469,0.0022574313916265965,0.04679249972105026,0.005699960980564356,0.0016192151233553886,0.5230372548103333,0.0,0.0,0.0,0.5230372548103333,0.24778233825641,0.0,1.0,0.0,0.0,0.5230369322764847,1.0,0.24778233825641,810.5642701525054,792.9934640522875,0.9785479933442159,514.3180827886711,190.27450980392157,88.40087145969498,533.5998709352448,0.9664756064840911,0.8999879317345962,0.06648767736693743,2.886710239651416,2.8910492879373058,2.816665409437192,2.988145933691453,1.0,3.0,3.0,0.0
94,paper_ccl_only,0.057521745562553406,0.0065085627138614655,0.0023352799471467733,0.046771302819252014,0.005593533162027597,0.0016398105071857572,0.5224051475524902,0.0,0.0,0.0,0.5224051475524902,0.2505998186653476,0.0,1.0,0.0,0.0,0.5224049375727285,1.0,0.2505998186653476,797.7712418300654,780.7298474945534,0.9789229624164019,508.9891067538126,184.42047930283223,87.3202614379085,521.0875238156787,0.9669912209438083,0.9011024423674041,0.06588878162197104,2.8540305010893245,2.901037755355336,2.824798633849699,3.0011657655628676,1.0,3.0,3.0,0.0
95,paper_ccl_only,0.05821375548839569,0.006598722189664841,0.0022058801259845495,0.04642296954989433,0.005523533560335636,0.001413743826560676,0.5187229514122009,0.0,0.0,0.0,0.5187229514122009,0.24457554996403214,0.0,1.0,0.0,0.0,0.518722548139381,1.0,0.24457554996403214,800.437908496732,784.7124183006536,0.9807850447961344,509.11764705882354,184.04357298474946,91.55119825708061,522.002192545041,0.9670967479157292,0.9002276861589719,0.06686906593249124,2.8474945533769063,2.8900242116716175,2.8175832108474763,2.98935979228134,1.0,3.0,3.0,0.0
96,paper_ccl_only,0.058153185993433,0.006594798061996698,0.002135438844561577,0.046479206532239914,0.005561317782849073,0.001480408594943583,0.5211347341537476,0.0,0.0,0.0,0.5211347341537476,0.2474542367180773,0.0,1.0,0.0,0.0,0.5211335860095383,1.0,0.2474542367180773,793.3289760348584,777.3594771241831,0.9802299661966695,508.677559912854,182.91503267973857,85.76688453159042,516.3231793904356,0.9667034030999493,0.9004460531641975,0.06625734922762205,2.843137254901961,2.8795721525720004,2.817400023828145,2.960262553624338,1.0,3.0,3.0,0.0
