               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  11,            0.067563,           0.0068072,            0.003599,             0.55438,             0.28532,             0.29076,             0.12074,            0.062104,           0.0049604,           0.0018227,            0.008515,            0.008515,            0.008515
                  12,            0.066985,           0.0068002,           0.0034581,             0.47328,             0.33471,             0.30488,             0.12012,             0.06058,           0.0047701,           0.0015143,           0.0083913,           0.0083913,           0.0083913
                  13,            0.066832,           0.0066917,           0.0034815,             0.44457,             0.29811,              0.2319,            0.085782,            0.062413,           0.0048949,           0.0025237,           0.0082675,           0.0082675,           0.0082675
                  14,            0.066697,           0.0068125,           0.0033382,             0.52826,             0.29203,             0.27738,             0.10586,            0.060807,           0.0049795,           0.0024058,           0.0081437,           0.0081437,           0.0081437
                  15,            0.066168,           0.0067723,           0.0031536,             0.48434,             0.33766,             0.30458,             0.12334,            0.059703,           0.0048232,           0.0017676,             0.00802,             0.00802,             0.00802
                  16,            0.065495,           0.0067292,           0.0033517,             0.52156,             0.34166,             0.32478,             0.13206,            0.058253,           0.0046511,           0.0015691,           0.0078963,           0.0078963,           0.0078963
                  17,            0.065346,           0.0066905,           0.0030935,             0.52491,             0.34791,             0.31709,             0.12688,            0.059014,           0.0047073,           0.0013442,           0.0077725,           0.0077725,           0.0077725
                  18,            0.064623,           0.0067225,           0.0031076,             0.51047,             0.37603,             0.34155,             0.13958,            0.057893,           0.0045937,           0.0012913,           0.0076488,           0.0076488,           0.0076488
                  19,            0.064349,            0.006629,            0.002945,              0.5837,             0.35219,              0.3506,             0.15281,            0.057165,           0.0045845,           0.0013206,            0.007525,            0.007525,            0.007525
                  20,            0.064185,           0.0066906,           0.0030359,              0.5376,             0.38348,             0.35481,             0.15268,             0.05718,            0.004624,           0.0017498,           0.0074013,           0.0074013,           0.0074013
                  21,            0.063112,           0.0066119,           0.0025198,              0.5893,             0.36808,              0.3566,             0.15089,            0.056568,           0.0045575,           0.0015544,           0.0072775,           0.0072775,           0.0072775
                  22,            0.063528,           0.0065513,           0.0031017,             0.59594,             0.38114,             0.37136,             0.15531,            0.056323,           0.0045328,             0.00106,           0.0071538,           0.0071538,           0.0071538
                  23,            0.063284,           0.0066287,           0.0027433,             0.54871,              0.3822,             0.37416,             0.15794,             0.05556,           0.0045428,           0.0012374,             0.00703,             0.00703,             0.00703
                  24,            0.062893,           0.0065231,           0.0027085,             0.58933,             0.39806,             0.38716,             0.16675,             0.05551,           0.0044521,           0.0011754,           0.0069063,           0.0069063,           0.0069063
                  25,            0.062748,           0.0065567,           0.0025518,              0.5701,             0.38128,             0.37861,             0.16948,            0.054514,           0.0044411,           0.0010912,           0.0067825,           0.0067825,           0.0067825
                  26,            0.061976,           0.0064722,           0.0027749,             0.60017,             0.40557,             0.40208,             0.17794,            0.054038,           0.0043723,           0.0010224,           0.0066587,           0.0066587,           0.0066587
                  27,             0.06183,           0.0065506,           0.0025654,             0.59174,             0.39868,             0.39677,             0.17584,            0.053984,           0.0044079,           0.0010237,            0.006535,            0.006535,            0.006535
                  28,            0.061568,            0.006477,           0.0027279,             0.59725,             0.41635,              0.4143,               0.186,            0.052866,           0.0044056,          0.00091761,           0.0064112,           0.0064112,           0.0064112
                  29,            0.060749,           0.0064212,           0.0024526,             0.61977,             0.41393,             0.42438,             0.18947,            0.052717,           0.0043249,          0.00093449,           0.0062875,           0.0062875,           0.0062875
                  30,            0.061429,           0.0065176,           0.0026214,             0.59256,             0.41535,             0.42054,             0.19039,            0.052992,           0.0043264,           0.0008835,           0.0061637,           0.0061637,           0.0061637
                  31,            0.060779,           0.0065045,           0.0025919,             0.59422,              0.4102,             0.41636,             0.18967,            0.052718,           0.0043738,          0.00090612,             0.00604,             0.00604,             0.00604
                  32,            0.059959,            0.006482,           0.0022866,             0.59437,             0.42452,             0.42428,             0.19391,            0.051849,           0.0043311,          0.00082882,           0.0059163,           0.0059163,           0.0059163
                  33,            0.059378,           0.0063406,           0.0021062,             0.64191,             0.43128,             0.43882,             0.20113,            0.051286,           0.0042751,          0.00079283,           0.0057925,           0.0057925,           0.0057925
                  34,             0.06021,           0.0064373,           0.0025323,             0.59913,             0.44235,             0.44827,             0.20761,            0.051533,           0.0042331,          0.00082259,           0.0056688,           0.0056688,           0.0056688
                  35,            0.059354,           0.0064041,           0.0022089,             0.60146,             0.44089,             0.44029,             0.20468,            0.050903,           0.0042446,          0.00081089,            0.005545,            0.005545,            0.005545
                  36,            0.059291,           0.0063191,           0.0023076,             0.62621,             0.45038,              0.4548,              0.2121,            0.050549,           0.0041897,          0.00078958,           0.0054212,           0.0054212,           0.0054212
                  37,            0.059061,           0.0063721,           0.0022526,             0.62747,             0.45057,             0.45845,             0.21308,            0.049934,           0.0041755,          0.00079177,           0.0052975,           0.0052975,           0.0052975
                  38,             0.05926,           0.0063733,           0.0021892,             0.61058,             0.45733,             0.45848,             0.21463,             0.04984,           0.0041791,          0.00079867,           0.0051737,           0.0051737,           0.0051737
                  39,             0.05813,           0.0063215,           0.0020543,             0.61688,             0.46206,             0.46823,             0.22027,            0.049512,            0.004149,          0.00077121,             0.00505,             0.00505,             0.00505
                  40,            0.058235,           0.0062818,           0.0021523,             0.63251,             0.46057,             0.47451,              0.2286,             0.04895,           0.0041038,          0.00071529,           0.0049263,           0.0049263,           0.0049263
                  41,             0.05816,           0.0062364,           0.0020493,              0.6374,             0.46937,             0.48284,             0.23164,            0.048914,           0.0040979,          0.00073412,           0.0048025,           0.0048025,           0.0048025
                  42,            0.057432,           0.0062158,           0.0021266,             0.63195,              0.4773,             0.48479,             0.23041,            0.048775,           0.0040916,          0.00072953,           0.0046788,           0.0046788,           0.0046788
                  43,             0.05713,           0.0062741,           0.0020191,             0.64136,              0.4804,             0.49148,             0.23616,            0.048351,           0.0040664,          0.00067215,            0.004555,            0.004555,            0.004555
                  44,            0.056972,           0.0062795,           0.0022562,             0.66002,             0.47442,             0.49407,             0.24011,            0.048251,           0.0040635,          0.00066105,           0.0044313,           0.0044313,           0.0044313
                  45,            0.056898,            0.006245,           0.0021074,             0.64377,             0.48203,             0.49679,             0.24264,            0.047982,            0.004041,          0.00065024,           0.0043075,           0.0043075,           0.0043075
                  46,            0.055983,           0.0061554,           0.0020179,             0.65056,             0.49036,             0.50196,             0.24373,            0.047691,           0.0040175,          0.00066469,           0.0041837,           0.0041837,           0.0041837
                  47,            0.056155,           0.0061534,           0.0019013,             0.64539,             0.49733,             0.50351,             0.24464,            0.047538,           0.0040105,          0.00066496,             0.00406,             0.00406,             0.00406
                  48,            0.056032,            0.006204,           0.0020302,             0.65912,             0.49104,               0.507,              0.2474,            0.047297,           0.0040184,          0.00065359,           0.0039362,           0.0039362,           0.0039362
                  49,            0.055287,           0.0061735,           0.0018851,             0.65667,             0.50224,             0.51297,             0.25317,             0.04702,           0.0039944,          0.00063611,           0.0038125,           0.0038125,           0.0038125
                  50,            0.055357,           0.0061641,           0.0019145,             0.63836,             0.51002,             0.51696,             0.25832,             0.04679,           0.0039763,          0.00063277,           0.0036888,           0.0036888,           0.0036888
                  51,            0.055149,           0.0060805,           0.0020156,              0.6566,             0.50766,             0.52359,             0.26272,            0.046714,           0.0039616,          0.00059079,            0.003565,            0.003565,            0.003565
                  52,            0.054652,           0.0060746,           0.0018725,             0.67013,             0.50745,             0.52701,             0.26401,            0.046395,           0.0039432,          0.00057998,           0.0034413,           0.0034413,           0.0034413
                  53,            0.054393,           0.0060985,           0.0018614,             0.68004,             0.51541,             0.53374,             0.26835,             0.04593,           0.0039137,          0.00055033,           0.0033175,           0.0033175,           0.0033175
                  54,            0.054556,           0.0060136,            0.001739,             0.67678,             0.51511,             0.53451,             0.27028,            0.045724,           0.0038998,          0.00053874,           0.0031938,           0.0031938,           0.0031938
                  55,            0.054165,           0.0060713,           0.0017771,             0.66971,             0.51338,             0.53457,             0.27237,            0.045419,           0.0038922,          0.00052906,             0.00307,             0.00307,             0.00307
                  56,            0.053742,           0.0060579,           0.0017228,             0.65917,             0.51621,             0.53601,             0.27527,            0.045218,           0.0038816,          0.00050662,           0.0029462,           0.0029462,           0.0029462
                  57,            0.053157,           0.0060327,           0.0016276,             0.63715,             0.52959,             0.53958,              0.2786,            0.045052,           0.0038658,          0.00048547,           0.0028225,           0.0028225,           0.0028225
                  58,            0.052952,           0.0060141,           0.0017223,             0.63827,             0.53296,             0.54297,             0.27917,            0.044859,           0.0038538,          0.00046913,           0.0026987,           0.0026987,           0.0026987
                  59,            0.052432,           0.0059043,           0.0016025,             0.65567,             0.53181,              0.5448,             0.28186,            0.044673,           0.0038384,          0.00045223,            0.002575,            0.002575,            0.002575
                  60,            0.051818,           0.0058564,           0.0015543,             0.66168,             0.53255,             0.54698,             0.28457,            0.044518,           0.0038245,           0.0004437,           0.0024513,           0.0024513,           0.0024513
                  61,            0.052379,           0.0059092,           0.0016183,             0.66662,             0.53164,              0.5483,             0.28623,            0.044317,           0.0038124,           0.0004376,           0.0023275,           0.0023275,           0.0023275
                  62,            0.051623,           0.0058674,           0.0015357,             0.66561,              0.5359,             0.55043,             0.28751,            0.044163,            0.003802,          0.00043762,           0.0022038,           0.0022038,           0.0022038
                  63,             0.05101,           0.0058942,           0.0015219,             0.67227,             0.53222,             0.55072,             0.28903,            0.043978,           0.0037931,          0.00043372,             0.00208,             0.00208,             0.00208
                  64,            0.050892,            0.005751,            0.001462,             0.67636,             0.53329,             0.55192,             0.29091,            0.043806,           0.0037816,          0.00042713,           0.0019563,           0.0019563,           0.0019563
                  65,            0.050627,           0.0057826,           0.0015262,             0.67984,             0.53598,             0.55531,             0.29312,            0.043658,           0.0037706,          0.00042194,           0.0018325,           0.0018325,           0.0018325
                  66,            0.050242,           0.0057717,           0.0014153,             0.66928,             0.54144,             0.55739,             0.29532,            0.043516,           0.0037614,          0.00041816,           0.0017087,           0.0017087,           0.0017087
                  67,            0.049805,           0.0057701,           0.0014679,             0.67095,             0.54462,             0.56015,             0.29687,            0.043372,           0.0037512,          0.00041033,            0.001585,            0.001585,            0.001585
                  68,            0.049979,           0.0057197,           0.0014234,             0.67363,             0.54693,             0.56214,             0.29809,            0.043242,           0.0037422,          0.00040302,           0.0014612,           0.0014612,           0.0014612
                  69,            0.049096,           0.0056977,             0.00125,             0.67477,             0.54767,             0.56393,             0.29956,            0.043138,           0.0037327,          0.00039717,           0.0013375,           0.0013375,           0.0013375
                  70,            0.048716,           0.0057128,           0.0012666,             0.67467,             0.54922,             0.56541,             0.30102,            0.043045,           0.0037239,          0.00039014,           0.0012138,           0.0012138,           0.0012138
                  71,            0.048652,           0.0057175,           0.0013104,             0.67736,             0.54972,             0.56673,              0.3024,            0.042955,           0.0037173,          0.00038551,             0.00109,             0.00109,             0.00109
                  72,            0.048044,           0.0055863,           0.0014331,             0.67525,             0.55253,             0.56774,             0.30355,             0.04287,           0.0037101,          0.00037884,          0.00096625,          0.00096625,          0.00096625
                  73,            0.047507,           0.0056361,           0.0012925,             0.67852,             0.55399,             0.56966,             0.30453,            0.042781,           0.0037034,          0.00037199,           0.0008425,           0.0008425,           0.0008425
                  74,            0.047641,           0.0056018,           0.0013207,             0.67926,             0.55527,             0.57138,             0.30594,            0.042696,           0.0036971,          0.00036345,          0.00071875,          0.00071875,          0.00071875
                  75,            0.047036,           0.0054805,            0.001246,             0.68262,             0.55481,             0.57225,             0.30692,            0.042615,           0.0036905,          0.00035581,            0.000595,            0.000595,            0.000595
                  76,            0.046549,           0.0054358,           0.0010332,             0.67968,              0.5577,             0.57349,             0.30755,            0.042552,           0.0036853,          0.00035079,          0.00047125,          0.00047125,          0.00047125
                  77,            0.046872,           0.0056133,           0.0011728,              0.6826,             0.55752,             0.57428,             0.30815,            0.042486,             0.00368,          0.00034573,           0.0003475,           0.0003475,           0.0003475
                  78,            0.046242,           0.0054459,           0.0012408,             0.68382,             0.55679,             0.57468,             0.30887,            0.042436,           0.0036758,           0.0003412,          0.00022375,          0.00022375,          0.00022375
                  79,            0.046199,            0.005467,           0.0010828,             0.68676,             0.55681,             0.57566,             0.30965,            0.042381,           0.0036718,          0.00033725,              0.0001,              0.0001,              0.0001
