               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 114,            0.055702,           0.0060781,           0.0019563,              0.6481,             0.53393,             0.53613,             0.27387,            0.044804,           0.0040013,           0.0005747,           0.0071538,           0.0071538,           0.0071538
                 115,            0.054825,           0.0060984,           0.0019801,             0.65053,             0.53312,             0.53735,             0.27476,            0.044767,           0.0039985,          0.00057387,            0.007129,            0.007129,            0.007129
                 116,            0.055474,            0.006085,           0.0019973,             0.65634,             0.53179,             0.53815,              0.2757,            0.044721,           0.0039959,          0.00057442,           0.0071042,           0.0071042,           0.0071042
                 117,             0.05538,           0.0062169,           0.0019004,             0.65608,             0.53373,              0.5394,             0.27708,            0.044683,           0.0039927,          0.00057377,           0.0070795,           0.0070795,           0.0070795
                 118,            0.055052,            0.006163,             0.00188,             0.66178,             0.53384,             0.54053,             0.27728,            0.044643,           0.0039902,           0.0005728,           0.0070547,           0.0070547,           0.0070547
                 119,            0.055004,           0.0061416,           0.0019169,             0.66271,             0.53367,             0.54125,             0.27794,            0.044596,           0.0039867,          0.00057172,             0.00703,             0.00703,             0.00703
                 120,            0.054695,           0.0061157,           0.0019813,             0.66329,             0.53427,             0.54186,             0.27855,             0.04455,           0.0039833,          0.00056972,           0.0070053,           0.0070053,           0.0070053
                 121,            0.054886,           0.0061203,           0.0019827,             0.66366,             0.53425,             0.54263,             0.27908,            0.044513,           0.0039809,          0.00056856,           0.0069805,           0.0069805,           0.0069805
                 122,            0.055125,           0.0060969,           0.0020259,             0.66381,             0.53549,               0.543,             0.28006,            0.044473,           0.0039775,          0.00056673,           0.0069558,           0.0069558,           0.0069558
                 123,             0.05452,           0.0061352,            0.001721,             0.66708,             0.53567,             0.54327,             0.28069,            0.044438,           0.0039743,          0.00056501,            0.006931,            0.006931,            0.006931
                 124,            0.054883,           0.0061639,           0.0020025,             0.66792,             0.53579,             0.54375,             0.28123,            0.044395,           0.0039706,          0.00056354,           0.0069063,           0.0069063,           0.0069063
                 125,            0.054828,           0.0060686,           0.0019292,             0.67137,             0.53679,             0.54515,             0.28164,            0.044357,           0.0039677,          0.00056199,           0.0068815,           0.0068815,           0.0068815
