epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
57,13983,1.5367,0.7669,0.95954,0.88078,0.85526,0.88078,0.5225,1.41879,0.6612,0.92195,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
58,14230.2,1.51768,0.75143,0.95763,0.88625,0.85245,0.8814,0.52285,1.41451,0.65956,0.91977,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651
59,14451.9,1.51258,0.74965,0.95503,0.88418,0.854,0.88177,0.52417,1.41059,0.65702,0.91816,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
60,14705.4,1.50443,0.74651,0.94946,0.88311,0.85409,0.883,0.52529,1.41077,0.65569,0.91763,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773
61,14946.3,1.52072,0.75097,0.95096,0.88382,0.8566,0.88594,0.52666,1.41072,0.65416,0.917,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
62,15183.1,1.50653,0.7442,0.9537,0.88577,0.85706,0.88719,0.5275,1.40736,0.65152,0.91591,0.029576,0.00985866,0.029576,0.00985866,0.029576,0.00985866,0.029576,0.00985866
63,15433.3,1.50058,0.74266,0.94669,0.88861,0.85872,0.888,0.52946,1.40278,0.64963,0.91453,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
64,15667.8,1.49437,0.74414,0.94551,0.88899,0.86027,0.88963,0.53128,1.39781,0.64756,0.91322,0.0295479,0.00984928,0.0295479,0.00984928,0.0295479,0.00984928,0.0295479,0.00984928
65,15902.5,1.49638,0.73945,0.94853,0.88942,0.8597,0.88986,0.53256,1.39544,0.64606,0.91259,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
66,16151.4,1.50095,0.73738,0.946,0.88906,0.86014,0.88985,0.53346,1.3917,0.64391,0.91172,0.0295188,0.00983962,0.0295188,0.00983962,0.0295188,0.00983962,0.0295188,0.00983962
67,16390.5,1.49516,0.73525,0.9494,0.8888,0.86308,0.89106,0.53517,1.38952,0.64209,0.91101,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
68,16625.2,1.48016,0.72917,0.94461,0.89041,0.86401,0.89214,0.53586,1.38619,0.64089,0.91036,0.029489,0.00982965,0.029489,0.00982965,0.029489,0.00982965,0.029489,0.00982965
69,16869.3,1.47559,0.72617,0.93971,0.89165,0.86582,0.89245,0.53756,1.38355,0.6394,0.90949,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
70,17111.5,1.47496,0.72898,0.93903,0.89233,0.86503,0.89284,0.53912,1.38136,0.63804,0.90844,0.0294582,0.00981939,0.0294582,0.00981939,0.0294582,0.00981939,0.0294582,0.00981939
71,17351.3,1.47673,0.72651,0.94325,0.89326,0.8666,0.8941,0.54063,1.37997,0.63712,0.908,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
72,17591.5,1.47393,0.7186,0.93836,0.89512,0.86602,0.89522,0.54174,1.37659,0.63523,0.9073,0.0294265,0.00980884,0.0294265,0.00980884,0.0294265,0.00980884,0.0294265,0.00980884
73,17831.1,1.46252,0.71741,0.9344,0.89535,0.8666,0.89505,0.54165,1.37415,0.63392,0.90671,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
74,18072.3,1.4644,0.72382,0.93923,0.89348,0.86667,0.8943,0.54249,1.37175,0.6329,0.90624,0.029394,0.00979799,0.029394,0.00979799,0.029394,0.00979799,0.029394,0.00979799
75,18311.7,1.46211,0.71376,0.9367,0.89427,0.86621,0.89464,0.54315,1.37011,0.63123,0.90598,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
76,18553.3,1.46452,0.7181,0.93703,0.89425,0.86712,0.8952,0.54408,1.36849,0.6303,0.90549,0.0293606,0.00978685,0.0293606,0.00978685,0.0293606,0.00978685,0.0293606,0.00978685
77,18800.1,1.45386,0.71042,0.93699,0.89489,0.86733,0.89529,0.54482,1.3664,0.62903,0.9051,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
78,19038.4,1.45166,0.70593,0.93335,0.89577,0.86755,0.89624,0.54527,1.36429,0.6274,0.90469,0.0293263,0.00977542,0.0293263,0.00977542,0.0293263,0.00977542,0.0293263,0.00977542
79,19279,1.45122,0.70908,0.93125,0.89479,0.86814,0.89632,0.54605,1.36222,0.62629,0.90427,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
