epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head
118,b,0.00241592329123797,0.00080530776374599,0.00241592329123797,0.76734,0.37013,0.80238,0.13091,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,102.35396575927734,nan,nan,nan
119,b,0.0024066240346089377,0.0008022080115363126,0.0024066240346089377,0.76233,0.36834,0.80255,0.13193,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,117.36515808105469,nan,nan,nan
120,b,0.0023972697784095274,0.0007990899261365091,0.0023972697784095274,0.76917,0.3707,0.80152,0.13111,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.10991668701172,nan,nan,nan
121,b,0.002387861099654323,0.0007959536998847743,0.002387861099654323,0.7641,0.36835,0.80191,0.1303,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,114.11176300048828,nan,nan,nan
122,b,0.0023783985787149487,0.0007927995262383162,0.0023783985787149487,0.75869,0.36603,0.80263,0.12942,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,131.44190979003906,nan,nan,nan
123,b,0.0023688827992842687,0.0007896275997614228,0.0023688827992842687,0.75851,0.36794,0.80175,0.13104,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,87.0364990234375,nan,nan,nan
124,b,0.002359314348340382,0.0007864381161134607,0.002359314348340382,0.77032,0.36806,0.79841,0.12857,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,109.99642944335938,nan,nan,nan
125,b,0.002349693816110414,0.0007832312720368047,0.002349693816110414,0.76159,0.36795,0.80093,0.12923,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,111.60604858398438,nan,nan,nan
126,b,0.0023400217960341096,0.0007800072653447032,0.0023400217960341096,0.76219,0.3675,0.80229,0.12872,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,91.78276824951172,nan,nan,nan
127,b,0.0023302988847272257,0.0007767662949090753,0.0023302988847272257,0.76129,0.36823,0.80061,0.12942,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,122.01589965820312,nan,nan,nan
128,b,0.0023205256819447315,0.0007735085606482438,0.0023205256819447315,0.76272,0.3676,0.80107,0.12874,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.85672760009766,nan,nan,nan
129,b,0.00231070279054381,0.0007702342635146033,0.00231070279054381,0.75842,0.36922,0.79965,0.12755,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,119.16754150390625,nan,nan,nan
130,b,0.002300830816446673,0.0007669436054822243,0.002300830816446673,0.7587,0.36778,0.80276,0.12707,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,83.25392150878906,nan,nan,nan
131,b,0.002290910368603184,0.0007636367895343947,0.002290910368603184,0.76127,0.36818,0.8015,0.12843,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,180.9274139404297,nan,nan,nan
132,b,0.0022809420589532956,0.0007603140196510985,0.0022809420589532956,0.7572,0.36729,0.80193,0.12553,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,77.40191650390625,nan,nan,nan
133,b,0.002270926502389301,0.0007569755007964337,0.002270926502389301,0.7532,0.36706,0.80123,0.12713,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,130.4763946533203,nan,nan,nan
134,b,0.0022608643167179084,0.0007536214389059695,0.0022608643167179084,0.7535,0.36636,0.8024,0.12634,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,86.1138916015625,nan,nan,nan
135,b,0.002250756122622125,0.0007502520408740418,0.002250756122622125,0.75724,0.3668,0.80292,0.1263,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,84.16532135009766,nan,nan,nan
136,b,0.002240602543622978,0.0007468675145409926,0.002240602543622978,0.75549,0.36565,0.80064,0.1276,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,83.04326629638672,nan,nan,nan
137,b,0.002230404206041047,0.000743468068680349,0.002230404206041047,0.75546,0.36457,0.79868,0.12611,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,116.47544860839844,nan,nan,nan
138,b,0.002220161738957833,0.0007400539129859443,0.002220161738957833,0.75434,0.36572,0.80202,0.12643,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,121.341064453125,nan,nan,nan
139,b,0.0022098757741769513,0.0007366252580589839,0.0022098757741769513,0.75276,0.3642,0.80045,0.12753,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,81.93093872070312,nan,nan,nan
140,b,0.0021995469461851616,0.0007331823153950539,0.0021995469461851616,0.75558,0.36525,0.8017,0.12641,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,92.6385269165039,nan,nan,nan
141,b,0.0021891758921132273,0.0007297252973710758,0.0021891758921132273,0.75187,0.36447,0.80049,0.12413,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,160.63050842285156,nan,nan,nan
142,b,0.0021787632516966147,0.000726254417232205,0.0021787632516966147,0.75452,0.36439,0.80194,0.1253,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,105.7786865234375,nan,nan,nan
143,b,0.002168309667236034,0.000722769889078678,0.002168309667236034,0.74867,0.36276,0.79964,0.12516,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,103.67203521728516,nan,nan,nan
144,b,0.002157815783557815,0.000719271927852605,0.002157815783557815,0.74893,0.36483,0.80207,0.12339,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,112.38883209228516,nan,nan,nan
145,b,0.002147282247974133,0.0007157607493247109,0.002147282247974133,0.75344,0.36456,0.79953,0.1244,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,131.08277893066406,nan,nan,nan
146,b,0.002136709710243081,0.000712236570081027,0.002136709710243081,0.74765,0.36172,0.8018,0.12436,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,119.64537811279297,nan,nan,nan
147,b,0.002126098822528587,0.0007086996075095289,0.002126098822528587,0.75157,0.36151,0.80018,0.12347,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,69.90199279785156,nan,nan,nan
148,b,0.0021154502393601862,0.0007051500797867287,0.0021154502393601862,0.74967,0.36131,0.80214,0.12413,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,102.74108123779297,nan,nan,nan
149,b,0.002104764617592649,0.0007015882058642164,0.002104764617592649,0.74774,0.36332,0.80121,0.12332,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,107.59890747070312,nan,nan,nan
150,b,0.00209404261636546,0.0006980142054551533,0.00209404261636546,0.74208,0.36108,0.80112,0.12162,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,108.715576171875,nan,nan,nan
151,b,0.0020832848970621584,0.0006944282990207195,0.0020832848970621584,0.74753,0.36222,0.79915,0.1238,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,96.01246643066406,nan,nan,nan
152,b,0.0020724921232695456,0.0006908307077565152,0.0020724921232695456,0.74929,0.36232,0.79873,0.12235,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,294.7009582519531,nan,nan,nan
153,b,0.002061664960736747,0.0006872216535789157,0.002061664960736747,0.74605,0.36161,0.79951,0.12339,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,82.51346588134766,nan,nan,nan
154,b,0.002050804077334148,0.0006836013591113827,0.002050804077334148,0.74309,0.3575,0.80037,0.122,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,87.81414031982422,nan,nan,nan
155,b,0.002039910143012197,0.0006799700476707324,0.002039910143012197,0.7513,0.36187,0.80049,0.12195,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,139.21871948242188,nan,nan,nan
156,b,0.0020289838297600773,0.0006763279432533591,0.0020289838297600773,0.7435,0.36029,0.80026,0.12275,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,88.87447357177734,nan,nan,nan
157,b,0.0020180258115642578,0.0006726752705214193,0.0020180258115642578,0.73941,0.35818,0.80142,0.1203,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,116.640625,nan,nan,nan
158,b,0.002007036764366918,0.0006690122547889728,0.002007036764366918,0.74103,0.3586,0.80049,0.12079,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,103.3281021118164,nan,nan,nan
159,b,0.001996017366024252,0.000665339122008084,0.001996017366024252,0.74169,0.35997,0.80064,0.12082,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,127.24819946289062,nan,nan,nan
160,b,0.0019849682962646558,0.0006616560987548852,0.0019849682962646558,0.74242,0.35852,0.79968,0.12145,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,62.74062728881836,nan,nan,nan
161,b,0.001973890236646797,0.0006579634122155991,0.001973890236646797,0.73926,0.35735,0.8,0.12131,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,98.34591674804688,nan,nan,nan
162,b,0.0019627838705175765,0.0006542612901725255,0.0019627838705175765,0.73859,0.35891,0.80023,0.12081,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,61.8417854309082,nan,nan,nan
163,b,0.0019516498829699716,0.0006505499609899905,0.0019516498829699716,0.7389,0.35897,0.79953,0.12198,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,84.92439270019531,nan,nan,nan
164,b,0.0019404889608007807,0.0006468296536002602,0.0019404889608007807,0.73922,0.358,0.802,0.12159,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,76.1653823852539,nan,nan,nan
165,b,0.001929301792468256,0.0006431005974894186,0.001929301792468256,0.73592,0.35684,0.79788,0.11988,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,123.24536895751953,nan,nan,nan
166,b,0.0019180890680496356,0.0006393630226832119,0.0019180890680496356,0.73651,0.35935,0.80077,0.12215,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,74.38371276855469,nan,nan,nan
167,b,0.0019068514791985786,0.0006356171597328595,0.0019068514791985786,0.73969,0.358,0.79776,0.11981,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,119.22864532470703,nan,nan,nan
168,b,0.0018955897191024998,0.0006318632397008333,0.0018955897191024998,0.73262,0.35632,0.79999,0.12044,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,72.25196075439453,nan,nan,nan
169,b,0.0018843044824398093,0.0006281014941466031,0.0018843044824398093,0.74088,0.35886,0.79816,0.11998,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,137.4174041748047,nan,nan,nan
170,b,0.0018729964653370625,0.0006243321551123542,0.0018729964653370625,0.73475,0.35646,0.80158,0.11996,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,130.68508911132812,nan,nan,nan
171,b,0.0018616663653260195,0.0006205554551086731,0.0018616663653260195,0.73797,0.3577,0.7996,0.11923,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,136.91146850585938,nan,nan,nan
172,b,0.0018503148813006191,0.0006167716271002064,0.0018503148813006191,0.73371,0.3552,0.80029,0.12034,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,95.51982879638672,nan,nan,nan
173,b,0.0018389427134738658,0.0006129809044912887,0.0018389427134738658,0.73386,0.35691,0.79927,0.11759,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,99.79816436767578,nan,nan,nan
174,b,0.0018275505633346392,0.0006091835211115464,0.0018275505633346392,0.73074,0.35491,0.79983,0.1202,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,100.9281234741211,nan,nan,nan
175,b,0.0018161391336044216,0.0006053797112014739,0.0018161391336044216,0.72706,0.3533,0.8006,0.11701,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,116.17928314208984,nan,nan,nan
176,b,0.001804709128193951,0.0006015697093979836,0.001804709128193951,0.72999,0.35426,0.80061,0.11935,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,105.30883026123047,nan,nan,nan
177,b,0.0017932612521598013,0.0005977537507199337,0.0017932612521598013,0.73419,0.35577,0.80038,0.11875,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,121.69722747802734,nan,nan,nan
178,b,0.0017817962116608908,0.0005939320705536304,0.0017817962116608908,0.72581,0.35152,0.79768,0.11863,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,72.4937973022461,nan,nan,nan
179,b,0.0017703147139149233,0.0005901049046383078,0.0017703147139149233,0.72968,0.35297,0.79885,0.11854,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,94.7157211303711,nan,nan,nan
180,b,0.0017588174671547615,0.0005862724890515872,0.0017588174671547615,0.73241,0.35488,0.79977,0.11675,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,115.16714477539062,nan,nan,nan
181,b,0.001747305180584743,0.0005824350601949143,0.001747305180584743,0.72714,0.35288,0.79918,0.11964,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,83.29560089111328,nan,nan,nan
182,b,0.0017357785643369308,0.0005785928547789769,0.0017357785643369308,0.72791,0.35319,0.79831,0.1179,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,209.37193298339844,nan,nan,nan
183,b,0.0017242383294273106,0.0005747461098091035,0.0017242383294273106,0.72461,0.35278,0.79676,0.11641,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,102.61463928222656,nan,nan,nan
184,b,0.0017126851877119304,0.0005708950625706435,0.0017126851877119304,0.72184,0.35066,0.79996,0.11789,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,79.95809173583984,nan,nan,nan
185,b,0.001701119851842992,0.0005670399506143307,0.001701119851842992,0.72476,0.35097,0.79706,0.11659,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,98.16499328613281,nan,nan,nan
186,b,0.0016895430352248891,0.0005631810117416298,0.0016895430352248891,0.72685,0.35321,0.80006,0.1174,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,77.93647003173828,nan,nan,nan
187,b,0.0016779554519702024,0.0005593184839900675,0.0016779554519702024,0.7175,0.34888,0.79839,0.1156,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,159.69705200195312,nan,nan,nan
188,b,0.0016663578168556491,0.0005554526056185497,0.0016663578168556491,0.71872,0.351,0.79717,0.11824,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,84.76203918457031,nan,nan,nan
189,b,0.0016547508452779936,0.0005515836150926645,0.0016547508452779936,0.71485,0.34582,0.79824,0.11456,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,71.6744155883789,nan,nan,nan
190,b,0.0016431352532099161,0.000547711751069972,0.0016431352532099161,0.72017,0.34973,0.79841,0.11644,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,64.30198669433594,nan,nan,nan
191,b,0.0016315117571558497,0.0005438372523852833,0.0016315117571558497,0.71629,0.34999,0.79873,0.11405,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,114.11432647705078,nan,nan,nan
192,b,0.0016198810741077827,0.0005399603580359275,0.0016198810741077827,0.71858,0.34872,0.79812,0.11615,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,133.96372985839844,nan,nan,nan
193,b,0.0016082439215010305,0.0005360813071670102,0.0016082439215010305,0.71739,0.35041,0.79934,0.1155,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,180.47645568847656,nan,nan,nan
194,b,0.0015966010171699822,0.0005322003390566607,0.0015966010171699822,0.71361,0.34843,0.79903,0.11516,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,112.90110778808594,nan,nan,nan
195,b,0.0015849530793038196,0.0005283176931012733,0.0015849530793038196,0.71624,0.35,0.79675,0.11495,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,67.25997161865234,nan,nan,nan
196,b,0.001573300826402217,0.000524433608800739,0.001573300826402217,0.71212,0.34648,0.79934,0.1145,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,114.80271911621094,nan,nan,nan
197,b,0.0015616449772310208,0.0005205483257436736,0.0015616449772310208,0.71544,0.34917,0.79545,0.11485,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,109.93978881835938,nan,nan,nan
198,b,0.0015499862507779114,0.0005166620835926371,0.0015499862507779114,0.71417,0.34868,0.79882,0.11523,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,158.42718505859375,nan,nan,nan
199,b,0.0015383253662080538,0.0005127751220693513,0.0015383253662080538,0.71466,0.3484,0.79799,0.11424,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,70.33075714111328,nan,nan,nan
200,b,0.0015266630428197364,0.0005088876809399121,0.0015266630428197364,0.71412,0.34753,0.79778,0.114,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,121.6246337890625,nan,nan,nan
201,b,0.0015150000000000003,0.0005050000000000001,0.0015150000000000003,0.71496,0.34826,0.79852,0.11383,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,95.80258178710938,nan,nan,nan
202,b,0.0015033369571802637,0.0005011123190600879,0.0015033369571802637,0.71378,0.347,0.79633,0.11345,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.45585632324219,nan,nan,nan
203,b,0.0014916746337919466,0.0004972248779306489,0.0014916746337919466,0.70796,0.34583,0.79927,0.11345,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,73.82259368896484,nan,nan,nan
204,b,0.0014800137492220892,0.000493337916407363,0.0014800137492220892,0.70517,0.34368,0.79803,0.11236,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,79.95496368408203,nan,nan,nan
205,b,0.0014683550227689796,0.0004894516742563266,0.0014683550227689796,0.70615,0.34639,0.79809,0.1136,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,92.82158660888672,nan,nan,nan
206,b,0.0014566991735977834,0.0004855663911992612,0.0014566991735977834,0.70507,0.34421,0.7967,0.11334,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,81.345703125,nan,nan,nan
207,b,0.0014450469206961807,0.00048168230689872696,0.0014450469206961807,0.7139,0.34655,0.79726,0.11218,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,113.10037231445312,nan,nan,nan
208,b,0.0014333989828300181,0.0004777996609433394,0.0014333989828300181,0.70637,0.34502,0.79665,0.11265,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,139.33775329589844,nan,nan,nan
209,b,0.0014217560784989694,0.0004739186928329898,0.0014217560784989694,0.70822,0.34469,0.79628,0.1125,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,126.05059814453125,nan,nan,nan
210,b,0.0014101189258922176,0.00047003964196407256,0.0014101189258922176,0.70832,0.3455,0.79671,0.11219,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,83.33624267578125,nan,nan,nan
211,b,0.0013984882428441504,0.00046616274761471677,0.0013984882428441504,0.70218,0.34127,0.7967,0.11166,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,81.8388671875,nan,nan,nan
212,b,0.001386864746790084,0.00046228824893002795,0.001386864746790084,0.70492,0.34218,0.7969,0.1124,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,82.44366455078125,nan,nan,nan
213,b,0.001375249154722006,0.0004584163849073354,0.001375249154722006,0.70473,0.34432,0.79719,0.11258,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,80.19683074951172,nan,nan,nan
214,b,0.0013636421831443506,0.0004545473943814502,0.0013636421831443506,0.70037,0.34414,0.79818,0.11321,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,113.22217559814453,nan,nan,nan
215,b,0.0013520445480297981,0.0004506815160099327,0.0013520445480297981,0.70336,0.34311,0.79391,0.1116,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,111.5450668334961,nan,nan,nan
216,b,0.0013404569647751112,0.0004468189882583704,0.0013404569647751112,0.70127,0.34071,0.79715,0.11093,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,76.29473876953125,nan,nan,nan
217,b,0.001328880148157008,0.0004429600493856694,0.001328880148157008,0.70121,0.34277,0.79799,0.11145,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,74.3581314086914,nan,nan,nan
218,b,0.00131731481228807,0.00043910493742935664,0.00131731481228807,0.70095,0.34138,0.79783,0.11045,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,121.56036376953125,nan,nan,nan
219,b,0.00130576167057269,0.00043525389019089667,0.00130576167057269,0.70397,0.34324,0.79481,0.11136,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,153.32786560058594,nan,nan,nan
220,b,0.0012942214356630693,0.0004314071452210231,0.0012942214356630693,0.70079,0.34107,0.79673,0.11109,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,86.85890197753906,nan,nan,nan
221,b,0.0012826948194152575,0.0004275649398050858,0.0012826948194152575,0.69847,0.34129,0.79596,0.11036,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,94.72196960449219,nan,nan,nan
222,b,0.0012711825328452387,0.0004237275109484129,0.0012711825328452387,0.69496,0.34126,0.79658,0.11141,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,96.20635986328125,nan,nan,nan
223,b,0.0012596852860850766,0.0004198950953616922,0.0012596852860850766,0.69375,0.34097,0.79635,0.10945,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,139.80679321289062,nan,nan,nan
224,b,0.0012482037883391093,0.00041606792944636975,0.0012482037883391093,0.69786,0.34045,0.79793,0.11049,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,94.25711822509766,nan,nan,nan
225,b,0.001236738747840199,0.0004122462492800664,0.001236738747840199,0.69222,0.33907,0.79618,0.10905,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,98.02046203613281,nan,nan,nan
226,b,0.0012252908718060496,0.0004084302906020165,0.0012252908718060496,0.69767,0.341,0.7962,0.11051,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,115.30779266357422,nan,nan,nan
227,b,0.0012138608663955792,0.0004046202887985264,0.0012138608663955792,0.69387,0.33834,0.79644,0.11113,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,104.16946411132812,nan,nan,nan
228,b,0.0012024494366653612,0.00040081647888845376,0.0012024494366653612,0.69129,0.33744,0.79673,0.1093,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,84.30101013183594,nan,nan,nan
229,b,0.0011910572865261348,0.00039701909550871165,0.0011910572865261348,0.69511,0.33851,0.79586,0.10962,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,132.99163818359375,nan,nan,nan
230,b,0.0011796851186993815,0.00039322837289979386,0.0011796851186993815,0.68802,0.33678,0.79579,0.10853,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,91.93557739257812,nan,nan,nan
231,b,0.0011683336346739802,0.00038944454489132674,0.0011683336346739802,0.69075,0.34023,0.79572,0.1104,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,134.0440673828125,nan,nan,nan
232,b,0.0011570035346629376,0.0003856678448876458,0.0011570035346629376,0.69296,0.33812,0.79745,0.11176,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,169.1603240966797,nan,nan,nan
233,b,0.0011456955175601908,0.0003818985058533969,0.0011456955175601908,0.68644,0.33682,0.79698,0.10833,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,46.289920806884766,nan,nan,nan
234,b,0.0011344102808975,0.00037813676029916667,0.0011344102808975,0.68741,0.33468,0.7957,0.10786,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,107.05194854736328,nan,nan,nan
235,b,0.0011231485208014213,0.0003743828402671404,0.0011231485208014213,0.68452,0.33516,0.79715,0.11043,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,119.70048522949219,nan,nan,nan
