epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
31,790.096,1.1986,0.718,0.97322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51948,0.49905,0.46472,0.28435,1.32434,0.86838,0.98375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28435,0.00946048,0.00946048,0.00946048
32,830.285,1.20016,0.72193,0.97366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52763,0.48952,0.47552,0.29263,1.317,0.8275,0.98756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29263,0.00942464,0.00942464,0.00942464
33,857.001,1.21013,0.71373,0.96779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52294,0.49436,0.4805,0.3044,1.29787,0.83191,0.97779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3044,0.00938772,0.00938772,0.00938772
34,882.389,1.19314,0.71408,0.96628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55518,0.51138,0.5042,0.316,1.2767,0.80635,0.97663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316,0.00934973,0.00934973,0.00934973
35,905.494,1.18143,0.71197,0.96033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54629,0.49795,0.48768,0.30444,1.2803,0.82617,0.97355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30444,0.00931067,0.00931067,0.00931067
36,927.385,1.19667,0.72116,0.97043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57864,0.51966,0.52377,0.31941,1.28802,0.79226,0.97336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31941,0.00927057,0.00927057,0.00927057
37,951.488,1.18196,0.70923,0.96422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5586,0.51155,0.51192,0.30898,1.34212,0.83354,0.98823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30898,0.00922942,0.00922942,0.00922942
38,975.35,1.17712,0.7043,0.96593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60579,0.51134,0.52731,0.3183,1.29183,0.80378,0.97911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3183,0.00918725,0.00918725,0.00918725
39,997.527,1.17484,0.69874,0.9587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56516,0.50878,0.51045,0.30551,1.33728,0.81583,0.99652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30551,0.00914405,0.00914405,0.00914405
40,1024.22,1.18399,0.71083,0.96107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54115,0.50955,0.49702,0.30604,1.32927,0.84262,0.98187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30604,0.00909984,0.00909984,0.00909984
41,1047.98,1.1915,0.70562,0.96309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54934,0.50021,0.50488,0.31322,1.29728,0.82117,0.97874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31322,0.00905463,0.00905463,0.00905463
42,1074.26,1.17643,0.70352,0.96467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52608,0.51206,0.49074,0.29517,1.32006,0.82395,0.98677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29517,0.00900844,0.00900844,0.00900844
43,1102.13,1.17151,0.69803,0.96538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54816,0.47502,0.47844,0.28574,1.30865,0.82131,0.98046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28574,0.00896127,0.00896127,0.00896127
