epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
70,13180,1.51132,0.74941,0.94158,0.88841,0.84753,0.87614,0.51977,1.36722,0.63456,0.89772,0.0294582,0.00981939,0.0294582,0.00981939,0.0294582,0.00981939,0.0294582,0.00981939
71,13369.6,1.50984,0.74467,0.93775,0.88854,0.84875,0.87721,0.52118,1.36519,0.63333,0.89717,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
72,13548.8,1.50024,0.73956,0.9324,0.88959,0.84993,0.87759,0.52261,1.36247,0.63147,0.89654,0.0294265,0.00980884,0.0294265,0.00980884,0.0294265,0.00980884,0.0294265,0.00980884
73,13726.1,1.50025,0.74211,0.92975,0.88631,0.85003,0.87597,0.52316,1.35954,0.63001,0.89587,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
74,13914.5,1.49454,0.73835,0.93207,0.88771,0.85065,0.87787,0.52358,1.35743,0.62939,0.89545,0.029394,0.00979799,0.029394,0.00979799,0.029394,0.00979799,0.029394,0.00979799
75,14105.8,1.48788,0.73306,0.93042,0.88787,0.84949,0.87744,0.52402,1.35501,0.62793,0.89492,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
76,14282.6,1.48782,0.73131,0.93284,0.88716,0.85105,0.87834,0.52455,1.35383,0.62658,0.89444,0.0293606,0.00978685,0.0293606,0.00978685,0.0293606,0.00978685,0.0293606,0.00978685
77,14447.9,1.49274,0.7331,0.93389,0.88665,0.85091,0.87795,0.52543,1.35201,0.6255,0.89412,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
78,14632.3,1.47999,0.72787,0.92653,0.88487,0.85084,0.87672,0.52614,1.34995,0.62387,0.89365,0.0293263,0.00977542,0.0293263,0.00977542,0.0293263,0.00977542,0.0293263,0.00977542
79,14817.8,1.48892,0.73338,0.92731,0.885,0.85145,0.87668,0.52601,1.34839,0.62309,0.89323,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
80,14992.8,1.47282,0.72112,0.92528,0.88442,0.8519,0.87752,0.52669,1.34623,0.62224,0.89258,0.0292911,0.0097637,0.0292911,0.0097637,0.0292911,0.0097637,0.0292911,0.0097637
81,15169.7,1.47226,0.71665,0.92694,0.88543,0.85294,0.87773,0.52681,1.34391,0.62125,0.8921,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
82,15355.4,1.47841,0.72395,0.92496,0.88483,0.85199,0.87713,0.52724,1.34199,0.62011,0.89159,0.0292551,0.00975169,0.0292551,0.00975169,0.0292551,0.00975169,0.0292551,0.00975169
83,15544.2,1.46847,0.72487,0.92824,0.88443,0.85339,0.87683,0.52745,1.34003,0.61892,0.89105,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
84,15725.8,1.46461,0.72189,0.92224,0.88488,0.85427,0.87698,0.52827,1.33872,0.61807,0.89095,0.0292181,0.00973938,0.0292181,0.00973938,0.0292181,0.00973938,0.0292181,0.00973938
