epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,train/cclkd_lld_loss,train/cclkd_fld_loss,train/cclkd_rld_loss,train/cclkd_ccl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,val/cclkd_lld_loss,val/cclkd_fld_loss,val/cclkd_rld_loss,val/cclkd_ccl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
40,6036.35,2.11665,1.29761,1.10924,1.71825,0.9147,0.9875,1.73669,1.358,0.16906,0.20962,0,0.555297,0.510664,0.51641,0.274435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
41,6187.26,2.10624,1.28763,1.11006,1.71503,0.90518,0.99091,1.73873,1.35312,0.16355,0.22206,0,0.560283,0.507833,0.520817,0.278994,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
42,6337.7,2.10947,1.28853,1.10623,1.72429,0.91162,0.99041,1.67872,1.31544,0.15451,0.20877,0,0.561308,0.51886,0.528366,0.287302,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
43,6488.57,2.0965,1.27449,1.10085,1.71135,0.9063,0.9845,1.67811,1.30294,0.15854,0.21662,0,0.54978,0.529215,0.532697,0.288725,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312,0.0291994,0.00973312
44,6638.21,2.07564,1.25379,1.09321,1.69471,0.89687,0.98045,1.66521,1.28347,0.15588,0.22587,0,0.569141,0.523211,0.53385,0.290061,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039,0.0291612,0.00972039
45,6788.9,2.08315,1.25629,1.09875,1.69698,0.89887,0.98057,1.7219,1.35878,0.15379,0.20933,0,0.558548,0.528158,0.534654,0.29206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736,0.0291221,0.00970736
46,6938.38,2.07108,1.25456,1.09227,1.69236,0.88708,0.97892,1.72273,1.33034,0.16757,0.22482,0,0.571592,0.529294,0.541953,0.295818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405,0.0290821,0.00969405
47,7089.09,2.06294,1.24437,1.0937,1.67194,0.87737,0.97557,1.68175,1.30159,0.16593,0.21424,0,0.58126,0.53749,0.550179,0.301853,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045,0.0290413,0.00968045
48,7240.22,2.05521,1.23297,1.08921,1.67822,0.87535,0.97693,1.6671,1.27817,0.18215,0.20678,0,0.578755,0.533188,0.544938,0.300863,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656,0.0289997,0.00966656
49,7390.65,2.05238,1.22989,1.08851,1.68096,0.87848,0.9767,1.70662,1.32517,0.16914,0.2123,0,0.582677,0.539794,0.549265,0.306253,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239,0.0289572,0.00965239
