epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
55,b,0.02966735907580714,0.009889119691935714,0.02966735907580714,1.56624,0.84843,0.96387,0.58472,0.00296,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,737.5481567382812,3.334660053253174,7.197857856750488,32.44336700439453,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
56,b,0.029654973337614954,0.009884991112538318,0.029654973337614954,1.55458,0.83939,0.96228,0.59973,0.00288,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.3580932617188,3.355097770690918,7.264788627624512,31.820085525512695,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
57,b,0.029642363914790398,0.0098807879715968,0.029642363914790398,1.52251,0.82741,0.95596,0.61492,0.00287,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.6363525390625,3.3703389167785645,7.293331146240234,30.84284782409668,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
58,b,0.02962953100178637,0.00987651033392879,0.02962953100178637,1.53452,0.83292,0.96097,0.59878,0.00288,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,728.014404296875,3.366420030593872,7.260149002075195,31.075674057006836,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
59,b,0.029616474796502264,0.009872158265500754,0.029616474796502264,1.53999,0.8281,0.9535,0.57641,0.00288,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.8770141601562,3.3801794052124023,7.318754196166992,30.922815322875977,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
60,b,0.029603195500280913,0.009867731833426971,0.029603195500280913,1.53091,0.82261,0.95409,0.58739,0.0029,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.2169189453125,3.4082038402557373,7.276841163635254,29.715124130249023,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
61,b,0.029589693317905494,0.009863231105968498,0.029589693317905494,1.52207,0.82025,0.95541,0.57166,0.00297,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,717.9481201171875,3.3911962509155273,7.265308380126953,28.604001998901367,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
62,b,0.02957596845759637,0.009858656152532124,0.02957596845759637,1.52275,0.82238,0.95148,0.55366,0.00295,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756.8284301757812,3.4038994312286377,7.272217750549316,29.282617568969727,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
63,b,0.029562021131007855,0.009854007043669285,0.029562021131007855,1.51434,0.81387,0.95034,0.54411,0.00298,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,733.4969482421875,3.4182631969451904,7.34689474105835,30.635047912597656,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
64,b,0.029547851553224983,0.009849283851074996,0.029547851553224983,1.5185,0.812,0.94898,0.55471,0.00295,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.9073486328125,3.4208555221557617,7.322319030761719,31.04755401611328,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
65,b,0.029533459942760173,0.009844486647586725,0.029533459942760173,1.50333,0.80775,0.94831,0.52736,0.003,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,766.3364868164062,3.44081449508667,7.324991703033447,32.69889450073242,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
66,b,0.029518846521549857,0.009839615507183286,0.029518846521549857,1.51051,0.81035,0.94871,0.53125,0.00291,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713.209716796875,3.427229881286621,7.290637969970703,32.321224212646484,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
67,b,0.02950401151495107,0.009834670504983692,0.02950401151495107,1.51147,0.8067,0.94381,0.51835,0.00294,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.8513793945312,3.4398677349090576,7.3378801345825195,32.7225341796875,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
68,b,0.02948895515173797,0.009829651717245992,0.02948895515173797,1.51107,0.80287,0.94625,0.53193,0.00296,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.5515747070312,3.4279208183288574,7.371580123901367,32.597412109375,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
69,b,0.0294736776640983,0.0098245592213661,0.0294736776640983,1.49457,0.79535,0.94283,0.52772,0.00296,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,718.1515502929688,3.431706666946411,7.396620273590088,30.811168670654297,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
70,b,0.029458179287629817,0.009819393095876606,0.029458179287629817,1.50178,0.79785,0.94612,0.51863,0.0029,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.134521484375,3.458888530731201,7.348599433898926,32.670387268066406,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
71,b,0.02944246026133666,0.009814153420445554,0.02944246026133666,1.48535,0.79469,0.94305,0.50971,0.00299,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.1049194335938,3.446876287460327,7.345158576965332,31.308868408203125,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
72,b,0.02942652082762566,0.009808840275875221,0.02942652082762566,1.48358,0.79526,0.94109,0.51294,0.00298,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.4129638671875,3.458041191101074,7.3534440994262695,33.8964729309082,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
73,b,0.029410361232302604,0.009803453744100868,0.029410361232302604,1.48995,0.79184,0.93981,0.51503,0.00293,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,723.5947265625,3.4401438236236572,7.320077896118164,33.09296417236328,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
74,b,0.029393981724568436,0.00979799390818948,0.029393981724568436,1.49101,0.79701,0.93987,0.50305,0.00293,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,754.7098999023438,3.448330879211426,7.344137191772461,35.64690017700195,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
75,b,0.02937738255701544,0.00979246085233848,0.02937738255701544,1.48646,0.7924,0.93876,0.52775,0.00283,0.15338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.9146118164062,3.4603967666625977,7.327560901641846,35.173095703125,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
76,b,0.029360563985623298,0.009786854661874433,0.029360563985623298,1.47083,0.78705,0.94392,0.53036,0.00295,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,744.2411499023438,3.444185256958008,7.343145370483398,34.48501205444336,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
77,b,0.029343526269755203,0.009781175423251735,0.029343526269755203,1.47295,0.78228,0.9394,0.53318,0.0029,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,671.03125,3.4540631771087646,7.348709583282471,34.8483772277832,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
78,b,0.029326269672153796,0.009775423224051267,0.029326269672153796,1.45639,0.77385,0.93838,0.51221,0.00311,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,774.1842651367188,3.464308977127075,7.357604026794434,33.73965835571289,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
79,b,0.029308794458937165,0.009769598152979056,0.029308794458937165,1.4653,0.77572,0.93863,0.51112,0.00305,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.981201171875,3.4519762992858887,7.405426502227783,33.08881759643555,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
80,b,0.02929110089959472,0.009763700299864907,0.02929110089959472,1.48058,0.77979,0.93743,0.50352,0.00303,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,726.2474975585938,3.464775800704956,7.386870384216309,30.683929443359375,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
81,b,0.029273189266983028,0.009757729755661011,0.029273189266983028,1.45236,0.76938,0.934,0.49726,0.003,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,761.5796508789062,3.4807865619659424,7.426822662353516,31.36768341064453,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
82,b,0.029255059837321625,0.009751686612440542,0.029255059837321625,1.47709,0.77767,0.93553,0.50372,0.00294,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,721.2861938476562,3.458998680114746,7.408018112182617,31.212276458740234,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
83,b,0.02923671289018874,0.009745570963396247,0.02923671289018874,1.46652,0.77765,0.93642,0.4931,0.0029,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.1642456054688,3.4787046909332275,7.346073627471924,32.662376403808594,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
84,b,0.029218148708516998,0.009739382902839001,0.029218148708516998,1.46232,0.77426,0.93091,0.48663,0.00299,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,716.0933227539062,3.471681833267212,7.414742469787598,31.953838348388672,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
85,b,0.02919936757858905,0.009733122526196349,0.02919936757858905,1.46367,0.7729,0.93141,0.48497,0.00294,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.5228881835938,3.4693281650543213,7.393567085266113,34.219337463378906,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
86,b,0.029180369790033137,0.009726789930011047,0.029180369790033137,1.45651,0.76512,0.93054,0.48629,0.00303,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,758.5078125,3.480581045150757,7.435446739196777,33.88477325439453,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
87,b,0.029161155635818673,0.00972038521193956,0.029161155635818673,1.44747,0.75914,0.93277,0.4808,0.00309,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,706.247802734375,3.4790256023406982,7.406071662902832,31.903396606445312,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
88,b,0.029141725412251684,0.009713908470750562,0.029141725412251684,1.45132,0.76606,0.9337,0.49165,0.00305,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.8211059570312,3.476820468902588,7.418545722961426,34.699832916259766,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
89,b,0.029122079418970246,0.009707359806323416,0.029122079418970246,1.45267,0.77288,0.93587,0.48738,0.00291,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795.3986206054688,3.461535692214966,7.375990867614746,32.09846496582031,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
90,b,0.02910221795893989,0.00970073931964663,0.02910221795893989,1.44316,0.76233,0.93212,0.48101,0.00295,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,714.8209838867188,3.471811056137085,7.3822784423828125,35.14383316040039,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
91,b,0.02908214133844889,0.009694047112816297,0.02908214133844889,1.44549,0.7604,0.93268,0.47728,0.00293,0.15339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,725.6449584960938,3.4786345958709717,7.407680988311768,35.062660217285156,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
92,b,0.02906184986710357,0.009687283289034523,0.02906184986710357,1.42289,0.75649,0.93116,0.47302,0.00308,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705.0582885742188,3.4732091426849365,7.371552467346191,35.323787689208984,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
93,b,0.029041343857823528,0.009680447952607843,0.029041343857823528,1.44871,0.7609,0.92773,0.44465,0.00311,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.4017333984375,3.4744203090667725,7.411660194396973,34.1325798034668,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
94,b,0.029020623626836786,0.009673541208945596,0.029020623626836786,1.42855,0.75057,0.92726,0.46464,0.00302,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,750.6214599609375,3.4576823711395264,7.3159894943237305,34.674007415771484,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
95,b,0.028999689493674947,0.009666563164558316,0.028999689493674947,1.43427,0.75703,0.92798,0.47261,0.00313,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.712890625,3.46655011177063,7.367300987243652,32.62451934814453,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
96,b,0.028978541781168234,0.009659513927056078,0.028978541781168234,1.43606,0.74792,0.92681,0.46737,0.00302,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720.6743774414062,3.471181631088257,7.418365955352783,32.74005889892578,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
97,b,0.028957180815440534,0.009652393605146845,0.028957180815440534,1.44058,0.75831,0.93328,0.46165,0.00308,0.15342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,732.61474609375,3.474199056625366,7.388741493225098,30.58207130432129,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
98,b,0.028935606925904363,0.009645202308634788,0.028935606925904363,1.44159,0.75779,0.92733,0.46012,0.00306,0.15341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,661.9794921875,3.468414068222046,7.403050422668457,32.83213424682617,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
99,b,0.028913820445255794,0.009637940148418598,0.028913820445255794,1.42627,0.74597,0.92318,0.46661,0.00297,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.3832397460938,3.471663475036621,7.475559711456299,33.04251480102539,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
100,b,0.0288918217094693,0.009630607236489768,0.0288918217094693,1.42274,0.75067,0.928,0.4552,0.003,0.1534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.759521484375,3.4795262813568115,7.427236080169678,30.72290802001953,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
101,b,0.028869611057792607,0.00962320368593087,0.028869611057792607,1.40967,0.70412,0.92049,0.47241,0.00183,0.15324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,711.4149780273438,3.5485496520996094,7.59009313583374,32.5823974609375,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
102,b,0.028847188832741438,0.009615729610913813,0.028847188832741438,1.39368,0.69042,0.92119,0.4435,0.00157,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,819.7718505859375,3.590363025665283,7.684761047363281,35.39389419555664,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
103,b,0.02882455538009424,0.00960818512669808,0.02882455538009424,1.3796,0.68263,0.91162,0.43163,0.00149,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,777.4926147460938,3.5869996547698975,7.706216812133789,34.00640869140625,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
104,b,0.02880171104888685,0.009600570349628952,0.02880171104888685,1.37986,0.6816,0.91077,0.41863,0.00145,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,747.6672973632812,3.5816969871520996,7.722508430480957,34.07365036010742,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
105,b,0.02877865619140712,0.009592885397135707,0.02877865619140712,1.3686,0.67535,0.90907,0.43698,0.00141,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,742.7284545898438,3.584197521209717,7.7328596115112305,33.908851623535156,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
106,b,0.028755391163189467,0.009585130387729823,0.028755391163189467,1.35585,0.66556,0.90414,0.42801,0.00139,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,762.3493041992188,3.5960335731506348,7.787501335144043,34.47110366821289,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
107,b,0.02873191632300941,0.009577305441003138,0.02873191632300941,1.35943,0.66661,0.90405,0.44128,0.00137,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,779.9339599609375,3.5998780727386475,7.790239334106445,35.87273025512695,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
108,b,0.028708232032878023,0.009569410677626008,0.028708232032878023,1.36007,0.6707,0.9038,0.44297,0.00138,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,760.1328125,3.613755941390991,7.844035625457764,36.57540512084961,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
109,b,0.02868433865803636,0.009561446219345454,0.02868433865803636,1.3528,0.66629,0.90475,0.42029,0.00139,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.9447021484375,3.6124258041381836,7.866191864013672,36.89543151855469,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
110,b,0.02866023656694982,0.009553412188983274,0.02866023656694982,1.34509,0.65909,0.90473,0.42111,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,855.857421875,3.6363117694854736,7.861205101013184,35.71942901611328,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
111,b,0.028635926131302458,0.009545308710434153,0.028635926131302458,1.34186,0.65412,0.90026,0.40554,0.00136,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,809.9222412109375,3.6327927112579346,7.865939617156982,34.46204376220703,106,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,0,0,0.1,1.0,1.0,1.0
