epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
53,11799.3,2.30687,1.65342,1.16497,2.06507,1.6576,1.13355,1.98514,0.524597,0.437211,0.441098,0.228641,nan,nan,nan,nan,nan,nan,nan,0.008713,0.008713,0.008713
54,11942.7,2.31287,1.6467,1.16161,2.06833,1.65837,1.12966,1.98741,0.528156,0.446735,0.446419,0.232367,nan,nan,nan,nan,nan,nan,nan,0.00868825,0.00868825,0.00868825
55,12085.7,2.29113,1.64571,1.15974,2.05626,1.6478,1.13183,2.06369,0.527972,0.44948,0.449649,0.233918,nan,nan,nan,nan,nan,nan,nan,0.0086635,0.0086635,0.0086635
56,12229,2.28456,1.62911,1.15766,2.05841,1.64219,1.13183,1.89231,0.535374,0.448779,0.452141,0.23454,nan,nan,nan,nan,nan,nan,nan,0.00863875,0.00863875,0.00863875
57,12370.9,2.27029,1.62824,1.16291,2.03844,1.62884,1.13249,1.93605,0.53835,0.45093,0.454257,0.235519,nan,nan,nan,nan,nan,nan,nan,0.008614,0.008614,0.008614
58,12695.9,2.28475,1.63903,1.15758,2.05176,1.63614,1.12767,1.88355,0.532933,0.45308,0.454829,0.237713,nan,nan,nan,nan,nan,nan,nan,0.00858925,0.00858925,0.00858925
59,13067.3,2.29105,1.62678,1.15903,2.0515,1.63047,1.13024,1.88816,0.537409,0.45386,0.457135,0.240474,nan,nan,nan,nan,nan,nan,nan,0.0085645,0.0085645,0.0085645
60,13323.7,2.271,1.62375,1.15748,2.04654,1.62089,1.13355,1.82402,0.54588,0.451846,0.457104,0.24112,nan,nan,nan,nan,nan,nan,nan,0.00853975,0.00853975,0.00853975
61,13466,2.26836,1.61405,1.14984,2.04869,1.61308,1.13186,1.74363,0.541259,0.452365,0.456354,0.241525,nan,nan,nan,nan,nan,nan,nan,0.008515,0.008515,0.008515
62,13608,2.2683,1.6051,1.15626,2.04314,1.60872,1.13618,1.75858,0.542039,0.452297,0.459401,0.24265,nan,nan,nan,nan,nan,nan,nan,0.00849025,0.00849025,0.00849025
63,13749.5,2.27162,1.61776,1.15529,2.04032,1.60937,1.13774,1.74442,0.535501,0.453125,0.459316,0.243967,nan,nan,nan,nan,nan,nan,nan,0.0084655,0.0084655,0.0084655
64,13891.9,2.26241,1.61338,1.15203,2.03653,1.59124,1.13272,1.87374,0.531316,0.457036,0.461785,0.244526,nan,nan,nan,nan,nan,nan,nan,0.00844075,0.00844075,0.00844075
65,14161.9,2.26541,1.60919,1.14751,2.055,1.60207,1.13548,1.82045,0.542199,0.455565,0.464017,0.245615,nan,nan,nan,nan,nan,nan,nan,0.008416,0.008416,0.008416
66,14531.2,2.24367,1.58979,1.15282,2.03084,1.59312,1.14156,1.7326,0.54754,0.457926,0.46528,0.24657,nan,nan,nan,nan,nan,nan,nan,0.00839125,0.00839125,0.00839125
67,14878.1,2.24577,1.58526,1.15201,2.02288,1.57485,1.14135,1.74584,0.543282,0.460229,0.465674,0.246852,nan,nan,nan,nan,nan,nan,nan,0.0083665,0.0083665,0.0083665
68,15020.3,2.26037,1.59333,1.14701,2.0385,1.58213,1.13597,1.67597,0.551338,0.458626,0.466883,0.247951,nan,nan,nan,nan,nan,nan,nan,0.00834175,0.00834175,0.00834175
69,15162.4,2.26077,1.59516,1.15421,2.04356,1.58156,1.14357,1.60531,0.547565,0.460941,0.468753,0.248846,nan,nan,nan,nan,nan,nan,nan,0.008317,0.008317,0.008317
70,15303.6,2.26339,1.59439,1.15061,2.0389,1.58061,1.14368,1.62696,0.548008,0.460008,0.467995,0.249107,nan,nan,nan,nan,nan,nan,nan,0.00829225,0.00829225,0.00829225
71,15441.3,2.23988,1.56267,1.14538,2.02233,1.54977,1.1403,1.60073,0.556771,0.45835,0.468947,0.249983,nan,nan,nan,nan,nan,nan,nan,0.0082675,0.0082675,0.0082675
72,15808.9,2.23473,1.5667,1.14656,2.03771,1.56675,1.14695,1.57858,0.553114,0.462948,0.470798,0.250449,nan,nan,nan,nan,nan,nan,nan,0.00824275,0.00824275,0.00824275
73,16181.2,2.22636,1.5646,1.14575,2.02784,1.56402,1.1454,1.573,0.551909,0.462414,0.471462,0.251148,nan,nan,nan,nan,nan,nan,nan,0.008218,0.008218,0.008218
74,16396.8,2.24412,1.56625,1.14414,2.04798,1.56741,1.14781,1.52596,0.549274,0.465822,0.472944,0.251499,nan,nan,nan,nan,nan,nan,nan,0.00819325,0.00819325,0.00819325
75,16538.1,2.23316,1.56874,1.14294,2.03479,1.55377,1.14688,1.47356,0.549974,0.466121,0.4734,0.252195,nan,nan,nan,nan,nan,nan,nan,0.0081685,0.0081685,0.0081685
