epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
82,19715.4,2.22691,1.55451,1.13137,2.07768,1.59699,1.17553,1.70211,0.564799,0.475605,0.4853,0.261351,nan,nan,nan,nan,nan,nan,nan,0.00799525,0.00799525,0.00799525
83,19953,2.1916,1.52067,1.12493,2.06744,1.58,1.17404,1.59407,0.569095,0.475878,0.486582,0.26214,nan,nan,nan,nan,nan,nan,nan,0.0079705,0.0079705,0.0079705
84,20190.3,2.2181,1.54472,1.12808,2.08224,1.60029,1.18126,1.59182,0.570628,0.475707,0.487412,0.2628,nan,nan,nan,nan,nan,nan,nan,0.00794575,0.00794575,0.00794575
85,20433.5,2.17897,1.51695,1.12751,2.06315,1.58536,1.18299,1.54833,0.570297,0.475861,0.487832,0.263306,nan,nan,nan,nan,nan,nan,nan,0.007921,0.007921,0.007921
86,20664.8,2.1889,1.52247,1.12415,2.07306,1.58551,1.18303,1.57274,0.57176,0.476162,0.488886,0.263933,nan,nan,nan,nan,nan,nan,nan,0.00789625,0.00789625,0.00789625
87,20908.1,2.19219,1.52621,1.12616,2.06939,1.58811,1.18625,1.51094,0.570438,0.475393,0.488509,0.264087,nan,nan,nan,nan,nan,nan,nan,0.0078715,0.0078715,0.0078715
88,21140.2,2.19866,1.52595,1.124,2.08717,1.58748,1.19126,1.5488,0.569433,0.476025,0.489332,0.26478,nan,nan,nan,nan,nan,nan,nan,0.00784675,0.00784675,0.00784675
89,21381.3,2.18336,1.51207,1.12336,2.08227,1.58484,1.19397,1.52061,0.57335,0.474581,0.489585,0.265445,nan,nan,nan,nan,nan,nan,nan,0.007822,0.007822,0.007822
90,21604.1,2.18486,1.51048,1.11447,2.08245,1.59084,1.18927,1.48371,0.571219,0.475422,0.489927,0.266118,nan,nan,nan,nan,nan,nan,nan,0.00779725,0.00779725,0.00779725
91,21830.2,2.1877,1.5084,1.11601,2.08305,1.59546,1.19392,1.49531,0.574651,0.474473,0.490723,0.266248,nan,nan,nan,nan,nan,nan,nan,0.0077725,0.0077725,0.0077725
92,22047.9,2.15736,1.4893,1.12085,2.07932,1.58819,1.20092,1.43809,0.575415,0.475064,0.491593,0.266635,nan,nan,nan,nan,nan,nan,nan,0.00774775,0.00774775,0.00774775
93,22267.8,2.15316,1.48033,1.12403,2.08091,1.58849,1.20831,1.44186,0.574,0.476292,0.492246,0.267264,nan,nan,nan,nan,nan,nan,nan,0.007723,0.007723,0.007723
94,22484.8,2.15786,1.47689,1.11696,2.09509,1.59474,1.20656,1.42487,0.573404,0.477555,0.492795,0.267713,nan,nan,nan,nan,nan,nan,nan,0.00769825,0.00769825,0.00769825
95,22706.9,2.15833,1.4797,1.12254,2.08574,1.59573,1.21436,1.45505,0.569958,0.479511,0.493478,0.268384,nan,nan,nan,nan,nan,nan,nan,0.0076735,0.0076735,0.0076735
96,22924.8,2.16695,1.48625,1.11898,2.11983,1.61525,1.22267,1.41765,0.573192,0.478615,0.49391,0.268964,nan,nan,nan,nan,nan,nan,nan,0.00764875,0.00764875,0.00764875
97,23144.5,2.16307,1.48117,1.11584,2.10319,1.60165,1.22157,1.40612,0.575098,0.47865,0.494361,0.269561,nan,nan,nan,nan,nan,nan,nan,0.007624,0.007624,0.007624
98,23360.1,2.15668,1.47849,1.11579,2.10813,1.60923,1.22567,1.36455,0.577798,0.47898,0.494869,0.269837,nan,nan,nan,nan,nan,nan,nan,0.00759925,0.00759925,0.00759925
99,23577.5,2.16286,1.48305,1.12026,2.11923,1.62375,1.23908,1.39219,0.57746,0.478935,0.495753,0.270585,nan,nan,nan,nan,nan,nan,nan,0.0075745,0.0075745,0.0075745
100,23791.3,2.16201,1.48777,1.11525,2.12677,1.62513,1.23947,1.36709,0.580123,0.478415,0.495506,0.270743,nan,nan,nan,nan,nan,nan,nan,0.00754975,0.00754975,0.00754975
101,23982.8,2.1632,1.47516,1.11842,2.1346,1.62913,1.24322,1.36619,0.580006,0.478239,0.495658,0.271151,nan,nan,nan,nan,nan,nan,nan,0.007525,0.007525,0.007525
102,24170.5,2.16207,1.48077,1.11604,2.13211,1.62659,1.24702,1.35394,0.579282,0.479059,0.496628,0.271795,nan,nan,nan,nan,nan,nan,nan,0.00750025,0.00750025,0.00750025
103,24334.4,2.14183,1.47018,1.11935,2.1297,1.63564,1.2555,1.31655,0.579319,0.479245,0.49718,0.27229,nan,nan,nan,nan,nan,nan,nan,0.0074755,0.0074755,0.0074755
104,24475.7,2.15389,1.47026,1.10946,2.13999,1.62889,1.24782,1.30608,0.580149,0.479504,0.49773,0.272913,nan,nan,nan,nan,nan,nan,nan,0.00745075,0.00745075,0.00745075
105,24615.4,2.15485,1.47004,1.11975,2.14582,1.64309,1.26415,1.29764,0.580844,0.47985,0.49792,0.273256,nan,nan,nan,nan,nan,nan,nan,0.007426,0.007426,0.007426
106,24755,2.14075,1.46618,1.12224,2.15738,1.65089,1.27578,1.31983,0.581179,0.481352,0.49865,0.273748,nan,nan,nan,nan,nan,nan,nan,0.00740125,0.00740125,0.00740125
107,24893.1,2.15524,1.45886,1.11254,2.17245,1.65855,1.26848,1.31278,0.583351,0.482633,0.499257,0.274311,nan,nan,nan,nan,nan,nan,nan,0.0073765,0.0073765,0.0073765
108,25033.3,2.14229,1.4519,1.11855,2.16825,1.67379,1.28558,1.30763,0.582296,0.482734,0.499663,0.274749,nan,nan,nan,nan,nan,nan,nan,0.00735175,0.00735175,0.00735175
109,25172.2,2.13228,1.45414,1.11451,2.16478,1.67356,1.28745,1.25809,0.580507,0.483636,0.500049,0.275154,nan,nan,nan,nan,nan,nan,nan,0.007327,0.007327,0.007327
110,25310,2.16105,1.4718,1.11712,2.19778,1.68784,1.29554,1.29443,0.582586,0.484106,0.500455,0.275907,nan,nan,nan,nan,nan,nan,nan,0.00730225,0.00730225,0.00730225
111,25450.5,2.12806,1.44836,1.11067,2.18999,1.69723,1.30411,1.30529,0.582313,0.483608,0.500929,0.276452,nan,nan,nan,nan,nan,nan,nan,0.0072775,0.0072775,0.0072775
112,25588.6,2.12859,1.44895,1.11607,2.18526,1.70302,1.31065,1.31238,0.583097,0.483873,0.501768,0.276515,nan,nan,nan,nan,nan,nan,nan,0.00725275,0.00725275,0.00725275
113,25725.8,2.14194,1.45651,1.11438,2.21136,1.71749,1.31464,1.29532,0.580162,0.485789,0.502319,0.276991,nan,nan,nan,nan,nan,nan,nan,0.007228,0.007228,0.007228
114,25865.8,2.13603,1.45421,1.11831,2.21454,1.71934,1.32157,1.24774,0.580396,0.485969,0.50275,0.277765,nan,nan,nan,nan,nan,nan,nan,0.00720325,0.00720325,0.00720325
115,26004.5,2.12942,1.44871,1.11914,2.22837,1.7366,1.32993,1.26017,0.58011,0.486653,0.503529,0.278375,nan,nan,nan,nan,nan,nan,nan,0.0071785,0.0071785,0.0071785
116,26141,2.12288,1.44393,1.11636,2.23269,1.72901,1.33562,1.26651,0.580463,0.487246,0.504347,0.279296,nan,nan,nan,nan,nan,nan,nan,0.00715375,0.00715375,0.00715375
117,26279,2.12294,1.43274,1.11313,2.22763,1.7422,1.34127,1.26054,0.581806,0.486586,0.504573,0.279545,nan,nan,nan,nan,nan,nan,nan,0.007129,0.007129,0.007129
