epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,16822.8,1.77234,0.98855,0.99681,1.51584,0.75512,0.92977,1.15461,0.657611,0.60068,0.621354,0.37379,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,16989.1,1.78675,0.99098,0.99846,1.51798,0.75839,0.92869,1.17692,0.656849,0.601037,0.621345,0.374143,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,17155.7,1.76703,0.9813,0.9931,1.51056,0.75479,0.92601,1.17256,0.655319,0.601865,0.621661,0.374831,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,17325.3,1.77055,0.98322,0.99208,1.50173,0.74367,0.92179,1.11873,0.65625,0.601608,0.622259,0.374873,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,17493.4,1.76816,0.96969,0.99355,1.50703,0.7505,0.92517,1.14789,0.658472,0.603142,0.623819,0.375804,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,17657.9,1.76907,0.975,0.99117,1.50556,0.74948,0.92391,1.13317,0.66195,0.603358,0.624445,0.376653,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,17824.8,1.75813,0.97296,0.98904,1.49283,0.74323,0.92149,1.11339,0.662356,0.60379,0.624916,0.37757,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,17991.6,1.75884,0.97423,0.98753,1.50933,0.75288,0.92415,1.14195,0.661292,0.604174,0.625568,0.377954,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,18155.9,1.75149,0.96719,0.98853,1.49884,0.74655,0.92408,1.18262,0.662626,0.604553,0.626402,0.378569,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,18320.2,1.7468,0.95912,0.98973,1.49398,0.73829,0.92273,1.12583,0.664568,0.60494,0.626756,0.378933,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,18484.2,1.74633,0.95934,0.98534,1.48819,0.73791,0.91924,1.12611,0.66482,0.605356,0.626919,0.379399,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,18650.4,1.74614,0.96704,0.98659,1.48844,0.7421,0.92035,1.12592,0.665766,0.605977,0.627178,0.379777,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,18818.8,1.7398,0.96621,0.98353,1.48845,0.73959,0.92252,1.13716,0.669183,0.605531,0.627578,0.380221,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,18983.9,1.73724,0.95654,0.98383,1.48641,0.73878,0.92237,1.09842,0.668161,0.606489,0.628109,0.380921,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,19149.3,1.73722,0.9524,0.98175,1.48606,0.73608,0.91915,1.08804,0.670505,0.607677,0.6293,0.381231,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,19320.7,1.72944,0.9529,0.98266,1.48291,0.73684,0.91933,1.11627,0.672594,0.608287,0.630043,0.382165,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,19488.7,1.73388,0.95226,0.97862,1.47891,0.73123,0.91515,1.11843,0.67536,0.608109,0.630387,0.382782,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,19655.3,1.7256,0.94479,0.97968,1.47723,0.72574,0.91629,1.14031,0.673963,0.609466,0.63101,0.383346,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,19822.8,1.71476,0.94622,0.98059,1.46845,0.72517,0.91865,1.12726,0.677392,0.609449,0.631815,0.383774,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,19987.1,1.71621,0.93794,0.97882,1.47072,0.72485,0.91499,1.13191,0.677659,0.609923,0.632203,0.384274,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,20153.5,1.7309,0.94663,0.97603,1.47739,0.73139,0.91355,1.13201,0.680928,0.610042,0.633314,0.38504,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,20318.6,1.71016,0.93817,0.97326,1.46701,0.73065,0.91276,1.08401,0.682212,0.609941,0.634095,0.385775,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,20480.8,1.70108,0.93125,0.97312,1.46727,0.72933,0.91337,1.14043,0.684453,0.610011,0.63482,0.386421,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,20646,1.70512,0.93263,0.9716,1.46919,0.7252,0.91238,1.09696,0.683832,0.611098,0.635962,0.387034,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,20810.9,1.7069,0.93339,0.97332,1.47024,0.7246,0.91225,1.09631,0.687172,0.6111,0.636541,0.387692,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,20977.7,1.70939,0.9311,0.97033,1.45563,0.71882,0.90878,1.15979,0.687547,0.611795,0.638005,0.388548,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,21144.4,1.70663,0.93113,0.97339,1.45962,0.71899,0.91213,1.12088,0.691243,0.611847,0.638265,0.38945,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,21309.2,1.68894,0.93074,0.96909,1.4627,0.71698,0.91381,1.06629,0.692227,0.61207,0.638962,0.39022,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,21471.7,1.6956,0.92342,0.97231,1.45696,0.7183,0.91282,1.06258,0.693101,0.613717,0.64016,0.390853,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,21639.8,1.68489,0.92036,0.9708,1.44768,0.71456,0.91144,1.0712,0.693866,0.615183,0.64074,0.391689,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,21806.1,1.69187,0.92468,0.97117,1.45138,0.71988,0.91202,1.0666,0.69603,0.615771,0.641286,0.392163,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,21971.2,1.68245,0.91403,0.96892,1.45097,0.71329,0.91145,1.05859,0.697504,0.615282,0.641805,0.392948,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,22135,1.68694,0.91844,0.96902,1.44212,0.71258,0.90855,1.1059,0.698582,0.615718,0.642529,0.393631,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,22299,1.67269,0.90737,0.96087,1.44381,0.70748,0.90844,1.05617,0.700403,0.615275,0.643147,0.394797,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,22462.7,1.67458,0.91082,0.96797,1.44522,0.7098,0.91025,1.05236,0.700528,0.616944,0.644093,0.394971,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,22625.1,1.66597,0.90568,0.962,1.44257,0.71146,0.90782,1.04784,0.703145,0.618041,0.645117,0.395972,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,22788.3,1.66602,0.9055,0.96264,1.43889,0.70506,0.90908,1.04209,0.703836,0.618197,0.645605,0.396748,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,22953.1,1.67166,0.90863,0.96328,1.44483,0.71007,0.90821,1.0521,0.704965,0.619165,0.64616,0.3973,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,23120.9,1.66468,0.89611,0.96243,1.43378,0.7039,0.90488,1.05807,0.706702,0.6194,0.647647,0.397967,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,23293.7,1.65705,0.89898,0.9619,1.43011,0.70248,0.90621,1.05353,0.706344,0.62043,0.647852,0.398331,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,23462.2,1.65082,0.89565,0.96248,1.43093,0.7001,0.90884,1.03639,0.70742,0.620154,0.648648,0.399197,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,23641.4,1.65727,0.89543,0.9585,1.43954,0.70526,0.90524,1.09148,0.706708,0.621193,0.649232,0.39952,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,23812.2,1.65166,0.89304,0.95935,1.41783,0.69583,0.90319,1.03651,0.708578,0.621568,0.650172,0.400305,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,23976.7,1.65592,0.89908,0.95808,1.43331,0.69976,0.9046,1.04838,0.707074,0.621729,0.650638,0.400739,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,24143.8,1.64389,0.88756,0.95911,1.42128,0.69662,0.90467,1.06124,0.707472,0.622095,0.65144,0.401366,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
149,24376.7,1.64944,0.88814,0.95919,1.42159,0.69872,0.9043,1.05291,0.707962,0.623098,0.652963,0.402137,nan,nan,nan,nan,nan,nan,nan,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
150,24545.2,1.63977,0.88479,0.95632,1.41482,0.69614,0.90308,1.02437,0.708776,0.623444,0.653506,0.402852,nan,nan,nan,nan,nan,nan,nan,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014
151,24711.7,1.644,0.88566,0.9564,1.41953,0.69589,0.90194,1.06489,0.709441,0.62343,0.654138,0.403443,nan,nan,nan,nan,nan,nan,nan,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
152,24878.3,1.64124,0.88064,0.9539,1.4185,0.69212,0.90104,0.99197,0.709596,0.623859,0.65455,0.403968,nan,nan,nan,nan,nan,nan,nan,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831,0.0207249,0.00690831
153,25042.1,1.62736,0.87698,0.95041,1.41333,0.69031,0.90105,1.01422,0.713176,0.623195,0.654948,0.404231,nan,nan,nan,nan,nan,nan,nan,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222,0.0206166,0.00687222
154,25207.4,1.62839,0.871,0.95038,1.40824,0.69203,0.89868,1.01468,0.714484,0.623735,0.655488,0.404677,nan,nan,nan,nan,nan,nan,nan,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601,0.020508,0.00683601
155,25375.2,1.63145,0.8704,0.94993,1.40972,0.69055,0.89919,1.00645,0.71617,0.623531,0.655503,0.405262,nan,nan,nan,nan,nan,nan,nan,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997,0.0203991,0.0067997
156,25540.9,1.62286,0.87394,0.94963,1.40462,0.68387,0.90086,1.00338,0.717593,0.623134,0.65581,0.406143,nan,nan,nan,nan,nan,nan,nan,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328,0.0202898,0.00676328
157,25705.6,1.61397,0.86193,0.95068,1.40877,0.68972,0.90137,1.0236,0.716125,0.624249,0.656481,0.406994,nan,nan,nan,nan,nan,nan,nan,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675,0.0201803,0.00672675
158,25867.8,1.61499,0.86468,0.9498,1.40247,0.68113,0.89845,0.98842,0.718781,0.623961,0.657044,0.407517,nan,nan,nan,nan,nan,nan,nan,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012,0.0200704,0.00669012
159,26029.6,1.61682,0.87102,0.94767,1.405,0.68669,0.89755,1.02917,0.718801,0.625946,0.65774,0.408288,nan,nan,nan,nan,nan,nan,nan,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339,0.0199602,0.00665339
160,26193.8,1.61691,0.86742,0.94923,1.40091,0.6834,0.89666,0.99023,0.718332,0.625927,0.658187,0.409053,nan,nan,nan,nan,nan,nan,nan,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656,0.0198497,0.00661656
161,26356.7,1.60804,0.86094,0.945,1.39625,0.67902,0.89714,0.98883,0.721802,0.626155,0.659376,0.41002,nan,nan,nan,nan,nan,nan,nan,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963,0.0197389,0.00657963
162,26517,1.60465,0.86287,0.94579,1.39445,0.68177,0.89747,1.01194,0.722466,0.626296,0.659884,0.41032,nan,nan,nan,nan,nan,nan,nan,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261,0.0196278,0.00654261
163,26676.4,1.60417,0.86356,0.9466,1.39642,0.67936,0.89608,1.01326,0.718833,0.628902,0.660579,0.410976,nan,nan,nan,nan,nan,nan,nan,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055,0.0195165,0.0065055
164,26833,1.60505,0.85728,0.95023,1.39553,0.67608,0.90177,1.00231,0.722896,0.628348,0.661643,0.411934,nan,nan,nan,nan,nan,nan,nan,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683,0.0194049,0.0064683
165,26991.2,1.59582,0.85516,0.94401,1.39568,0.6787,0.89584,1.03043,0.725327,0.627142,0.661698,0.412243,nan,nan,nan,nan,nan,nan,nan,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101,0.019293,0.00643101
166,27149.6,1.58346,0.85054,0.9431,1.38781,0.67278,0.89613,0.97138,0.722011,0.627621,0.661752,0.41261,nan,nan,nan,nan,nan,nan,nan,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363,0.0191809,0.00639363
167,27306.3,1.6053,0.85182,0.94016,1.39663,0.67805,0.89334,0.99347,0.720323,0.627958,0.662004,0.413342,nan,nan,nan,nan,nan,nan,nan,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617,0.0190685,0.00635617
168,27462.9,1.58375,0.84376,0.94442,1.38174,0.67162,0.89413,0.96031,0.722082,0.6282,0.662162,0.413998,nan,nan,nan,nan,nan,nan,nan,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863,0.0189559,0.00631863
169,27622.2,1.59745,0.84919,0.94165,1.38575,0.67399,0.89142,0.95902,0.725696,0.628992,0.663126,0.414668,nan,nan,nan,nan,nan,nan,nan,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101,0.018843,0.00628101
170,27780.6,1.58149,0.84447,0.94279,1.38251,0.66992,0.89509,0.99282,0.724086,0.629553,0.663884,0.415056,nan,nan,nan,nan,nan,nan,nan,0.01873,0.00624332,0.01873,0.00624332,0.01873,0.00624332,0.01873,0.00624332
171,27936,1.58094,0.84628,0.94037,1.37773,0.66698,0.89247,0.98495,0.72286,0.63122,0.664508,0.415413,nan,nan,nan,nan,nan,nan,nan,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555,0.0186167,0.00620555
172,28092.7,1.59064,0.84352,0.94289,1.38448,0.67159,0.8947,0.96604,0.723079,0.631875,0.665065,0.416056,nan,nan,nan,nan,nan,nan,nan,0.0185031,0.00616772,0.0185031,0.00616772,0.0185031,0.00616772,0.0185031,0.00616772
173,28250.2,1.57681,0.83738,0.9362,1.37771,0.67109,0.89164,0.94218,0.723577,0.63234,0.665702,0.416724,nan,nan,nan,nan,nan,nan,nan,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981,0.0183894,0.00612981
174,28408.3,1.56555,0.83511,0.93915,1.3693,0.66555,0.89411,0.98499,0.724578,0.632332,0.666263,0.417109,nan,nan,nan,nan,nan,nan,nan,0.0182755,0.00609184,0.0182755,0.00609184,0.0182755,0.00609184,0.0182755,0.00609184
175,28566.5,1.57837,0.83716,0.94026,1.36986,0.66382,0.89253,0.95476,0.726917,0.63341,0.666986,0.417957,nan,nan,nan,nan,nan,nan,nan,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538,0.0181614,0.0060538
176,28724.1,1.56663,0.82981,0.93766,1.36929,0.66508,0.89413,0.92691,0.725084,0.634472,0.667974,0.418478,nan,nan,nan,nan,nan,nan,nan,0.0180471,0.0060157,0.0180471,0.0060157,0.0180471,0.0060157,0.0180471,0.0060157
177,28883.7,1.57739,0.83029,0.93928,1.36579,0.66213,0.89177,0.93889,0.726199,0.636501,0.669399,0.419066,nan,nan,nan,nan,nan,nan,nan,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754,0.0179326,0.00597754
178,29042.6,1.56167,0.82684,0.93463,1.36098,0.66074,0.8891,0.94368,0.724847,0.63927,0.671358,0.419651,nan,nan,nan,nan,nan,nan,nan,0.017818,0.00593932,0.017818,0.00593932,0.017818,0.00593932,0.017818,0.00593932
179,29201.8,1.54847,0.82078,0.9327,1.35824,0.65526,0.88879,0.9447,0.724707,0.63987,0.672146,0.420448,nan,nan,nan,nan,nan,nan,nan,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105,0.0177031,0.00590105
180,29364.8,1.56229,0.82957,0.93473,1.359,0.65905,0.8891,0.91667,0.721749,0.641562,0.672922,0.421127,nan,nan,nan,nan,nan,nan,nan,0.0175882,0.00586272,0.0175882,0.00586272,0.0175882,0.00586272,0.0175882,0.00586272
181,29527.9,1.55127,0.82053,0.93362,1.36074,0.65866,0.88805,0.93401,0.722145,0.642736,0.673708,0.421676,nan,nan,nan,nan,nan,nan,nan,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435,0.0174731,0.00582435
182,29687.3,1.54473,0.81855,0.93046,1.35734,0.65708,0.88645,0.96413,0.722427,0.643238,0.674374,0.42228,nan,nan,nan,nan,nan,nan,nan,0.0173578,0.00578593,0.0173578,0.00578593,0.0173578,0.00578593,0.0173578,0.00578593
183,29843.9,1.54477,0.81759,0.9289,1.3495,0.65394,0.88364,0.96011,0.7208,0.644992,0.674987,0.422816,nan,nan,nan,nan,nan,nan,nan,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746,0.0172424,0.00574746
184,30008,1.5441,0.81398,0.93105,1.34144,0.65043,0.88799,0.94902,0.719974,0.646163,0.675488,0.4236,nan,nan,nan,nan,nan,nan,nan,0.0171269,0.00570895,0.0171269,0.00570895,0.0171269,0.00570895,0.0171269,0.00570895
185,30179.5,1.545,0.81752,0.92831,1.34998,0.65089,0.88521,0.93045,0.718587,0.646992,0.675838,0.424061,nan,nan,nan,nan,nan,nan,nan,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704,0.0170112,0.0056704
186,30347.9,1.54271,0.8198,0.93228,1.35251,0.6554,0.88904,0.98856,0.718087,0.647924,0.676731,0.425239,nan,nan,nan,nan,nan,nan,nan,0.0168954,0.00563181,0.0168954,0.00563181,0.0168954,0.00563181,0.0168954,0.00563181
187,30511.2,1.52991,0.809,0.92881,1.34625,0.64886,0.88605,0.91734,0.718337,0.647771,0.676902,0.425828,nan,nan,nan,nan,nan,nan,nan,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318,0.0167796,0.00559318
188,30669.8,1.53485,0.81358,0.92657,1.33484,0.64816,0.8836,0.8961,0.717019,0.648151,0.676978,0.426227,nan,nan,nan,nan,nan,nan,nan,0.0166636,0.00555453,0.0166636,0.00555453,0.0166636,0.00555453,0.0166636,0.00555453
189,30827.8,1.52438,0.80097,0.92781,1.33908,0.64926,0.88588,0.92172,0.718362,0.648564,0.677306,0.426988,nan,nan,nan,nan,nan,nan,nan,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584,0.0165475,0.00551584
190,30985.1,1.52447,0.80222,0.92603,1.33571,0.64433,0.8833,0.90515,0.717565,0.649177,0.67826,0.427642,nan,nan,nan,nan,nan,nan,nan,0.0164314,0.00547712,0.0164314,0.00547712,0.0164314,0.00547712,0.0164314,0.00547712
191,31142.1,1.52087,0.80323,0.92644,1.33255,0.64686,0.88473,0.89648,0.717269,0.650248,0.679021,0.428301,nan,nan,nan,nan,nan,nan,nan,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837,0.0163151,0.00543837
192,31299.5,1.52319,0.80211,0.92842,1.33391,0.64607,0.88259,0.88728,0.719374,0.650613,0.679433,0.428829,nan,nan,nan,nan,nan,nan,nan,0.0161988,0.0053996,0.0161988,0.0053996,0.0161988,0.0053996,0.0161988,0.0053996
193,31456.1,1.51889,0.80174,0.92565,1.32581,0.64356,0.8837,0.89843,0.718698,0.652006,0.680644,0.42984,nan,nan,nan,nan,nan,nan,nan,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081,0.0160824,0.00536081
194,31611.2,1.52242,0.79945,0.92715,1.32686,0.64488,0.88453,0.90402,0.71858,0.652947,0.681572,0.430319,nan,nan,nan,nan,nan,nan,nan,0.015966,0.005322,0.015966,0.005322,0.015966,0.005322,0.015966,0.005322
195,31767,1.51508,0.79514,0.92292,1.32253,0.64062,0.8805,0.88677,0.719526,0.654791,0.682576,0.431186,nan,nan,nan,nan,nan,nan,nan,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318,0.0158495,0.00528318
196,31920.7,1.50638,0.78579,0.92454,1.32122,0.63519,0.88322,0.86857,0.721246,0.656196,0.683338,0.431951,nan,nan,nan,nan,nan,nan,nan,0.015733,0.00524434,0.015733,0.00524434,0.015733,0.00524434,0.015733,0.00524434
197,32075.4,1.50713,0.79132,0.91946,1.32281,0.6394,0.87878,0.85652,0.719749,0.656636,0.683572,0.432926,nan,nan,nan,nan,nan,nan,nan,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548,0.0156164,0.00520548
198,32230.4,1.5044,0.79252,0.92202,1.31758,0.63621,0.88128,0.8864,0.720141,0.657545,0.684139,0.433127,nan,nan,nan,nan,nan,nan,nan,0.0154999,0.00516662,0.0154999,0.00516662,0.0154999,0.00516662,0.0154999,0.00516662
199,32388.8,1.5074,0.78821,0.92263,1.31914,0.63436,0.88094,0.88553,0.719559,0.659194,0.684895,0.433719,nan,nan,nan,nan,nan,nan,nan,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775,0.0153833,0.00512775
200,32545.5,1.49741,0.78353,0.91822,1.31401,0.63309,0.87983,0.86219,0.721803,0.659466,0.685565,0.434087,nan,nan,nan,nan,nan,nan,nan,0.0152666,0.00508888,0.0152666,0.00508888,0.0152666,0.00508888,0.0152666,0.00508888
201,32702.9,1.50075,0.78489,0.9207,1.31831,0.6376,0.88065,0.89435,0.721471,0.661504,0.686211,0.434986,nan,nan,nan,nan,nan,nan,nan,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505,0.01515,0.00505
202,32859.6,1.50179,0.78326,0.91891,1.30765,0.62855,0.87687,0.87207,0.721421,0.661333,0.686324,0.435674,nan,nan,nan,nan,nan,nan,nan,0.0150334,0.00501112,0.0150334,0.00501112,0.0150334,0.00501112,0.0150334,0.00501112
203,33015.3,1.48611,0.781,0.92053,1.30042,0.62654,0.87954,0.88044,0.720287,0.662301,0.686954,0.435902,nan,nan,nan,nan,nan,nan,nan,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
204,33171,1.47901,0.77138,0.91596,1.29782,0.62672,0.87657,0.82902,0.72152,0.662161,0.687541,0.436207,nan,nan,nan,nan,nan,nan,nan,0.0148001,0.00493338,0.0148001,0.00493338,0.0148001,0.00493338,0.0148001,0.00493338
205,33326.1,1.48444,0.7782,0.91602,1.30868,0.62882,0.879,0.83585,0.723591,0.662275,0.688424,0.43692,nan,nan,nan,nan,nan,nan,nan,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
206,33482.7,1.47613,0.77311,0.9154,1.29362,0.62116,0.87621,0.85729,0.724832,0.662258,0.689082,0.437404,nan,nan,nan,nan,nan,nan,nan,0.014567,0.00485566,0.014567,0.00485566,0.014567,0.00485566,0.014567,0.00485566
207,33638.7,1.48399,0.77341,0.91436,1.30406,0.62475,0.87586,0.8434,0.724939,0.663439,0.689736,0.438439,nan,nan,nan,nan,nan,nan,nan,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
208,33793,1.47439,0.76654,0.91159,1.29621,0.61918,0.87534,0.85624,0.726853,0.662762,0.690467,0.43859,nan,nan,nan,nan,nan,nan,nan,0.014334,0.004778,0.014334,0.004778,0.014334,0.004778,0.014334,0.004778
