epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,16202.6,1.78218,0.99821,0.99582,1.51276,0.75146,0.92577,2.57654,0.654093,0.591602,0.615929,0.370767,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,16361.8,1.7935,1.00006,0.9953,1.51607,0.75092,0.92604,2.54991,0.656529,0.592545,0.616808,0.371583,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,16521.5,1.78658,1.00165,0.9954,1.50924,0.75136,0.92811,2.62199,0.658343,0.593625,0.617826,0.371981,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,16680.1,1.78998,0.99602,0.99504,1.50629,0.75118,0.92493,2.62751,0.657731,0.593698,0.618242,0.372433,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,16838.1,1.79111,0.99613,0.9941,1.5084,0.75472,0.92544,2.58059,0.659295,0.594366,0.619191,0.372944,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,16996.5,1.76872,0.98324,0.99148,1.50448,0.74886,0.927,2.68749,0.660575,0.594649,0.620162,0.373624,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,17155.8,1.77432,0.98624,0.99064,1.50392,0.74504,0.92466,2.52556,0.663449,0.595475,0.621057,0.374102,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,17313.8,1.76222,0.97636,0.98665,1.49942,0.74904,0.92296,2.54838,0.661939,0.595122,0.62121,0.374319,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,17470.9,1.76241,0.97661,0.9875,1.49949,0.74522,0.92379,2.56809,0.664866,0.594176,0.621366,0.374726,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,17628.2,1.7624,0.97246,0.98546,1.49572,0.73843,0.92116,2.55327,0.667641,0.594533,0.622199,0.375327,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,17784.4,1.76745,0.97997,0.98823,1.48987,0.74517,0.92224,2.51884,0.669182,0.595176,0.622962,0.376007,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,17941.7,1.74835,0.96649,0.98497,1.49115,0.73691,0.92169,2.47781,0.669846,0.595436,0.623319,0.376518,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,18097.1,1.74419,0.96288,0.98136,1.48753,0.73784,0.91904,2.45838,0.670076,0.596963,0.623808,0.377085,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,18252.8,1.74445,0.96469,0.98202,1.48663,0.73683,0.91828,2.55829,0.670925,0.596938,0.624277,0.377432,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,18407.9,1.73938,0.9575,0.98281,1.48011,0.73319,0.92072,2.46077,0.672445,0.597269,0.62476,0.378303,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,18564.9,1.74405,0.95829,0.98397,1.48553,0.73558,0.91957,2.48724,0.672452,0.597737,0.625408,0.37906,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,18722.9,1.74535,0.96134,0.98031,1.47967,0.73605,0.91528,2.65698,0.673122,0.598345,0.625941,0.379609,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,18879.2,1.73106,0.94943,0.97997,1.48021,0.73042,0.91745,2.58279,0.673778,0.597959,0.625927,0.380035,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,19036.2,1.72887,0.95414,0.97768,1.47644,0.72993,0.9159,2.57523,0.674462,0.598152,0.626443,0.380599,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,19194.3,1.73401,0.95391,0.98052,1.46939,0.72273,0.91504,2.76275,0.675799,0.59784,0.626809,0.381261,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,19352.3,1.7265,0.95526,0.97984,1.47386,0.72987,0.91687,2.86071,0.674593,0.598809,0.627306,0.382081,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,19511.8,1.71948,0.94662,0.97653,1.46615,0.7244,0.91288,2.67801,0.675823,0.598847,0.628442,0.382829,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,19669.5,1.72078,0.93791,0.97655,1.46404,0.7215,0.91519,2.71204,0.674607,0.59994,0.629008,0.383743,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,19827.1,1.71712,0.94635,0.9766,1.46894,0.72399,0.91362,2.77385,0.674433,0.601385,0.629537,0.384513,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,19981.8,1.71373,0.93976,0.97587,1.46034,0.72312,0.91346,2.49799,0.674546,0.601386,0.63025,0.38467,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,20139.8,1.71944,0.93997,0.97221,1.47187,0.72417,0.9132,2.51547,0.676459,0.600822,0.630659,0.385376,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,20298.9,1.7097,0.94036,0.97426,1.46142,0.72505,0.91346,2.74025,0.676007,0.601976,0.631268,0.386273,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,20457.6,1.72143,0.94601,0.97234,1.4609,0.7214,0.91111,2.64903,0.67597,0.602633,0.631569,0.386622,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,20615.3,1.70939,0.93699,0.97455,1.45447,0.71841,0.91344,2.70731,0.677339,0.601775,0.632099,0.38754,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,20772.7,1.7081,0.93087,0.97135,1.45366,0.71907,0.90973,2.64412,0.676926,0.602742,0.632499,0.387758,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,20929.8,1.70251,0.93215,0.96938,1.45708,0.7198,0.9123,2.78674,0.680584,0.602519,0.633247,0.388476,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,21087.4,1.694,0.92344,0.96671,1.45423,0.71254,0.90892,2.64189,0.68113,0.604249,0.634055,0.38931,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,21244,1.69148,0.925,0.96721,1.44974,0.71019,0.90712,2.45021,0.677891,0.605387,0.634365,0.389679,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,21401.6,1.695,0.92081,0.96976,1.44703,0.71023,0.90895,2.53638,0.681371,0.604457,0.634992,0.390019,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,21557.1,1.68712,0.91887,0.96554,1.44567,0.7066,0.90913,2.56898,0.682697,0.604782,0.635657,0.390877,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,21714.5,1.68694,0.91609,0.96557,1.45139,0.71215,0.90867,2.51737,0.684939,0.605822,0.636824,0.391466,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,21873.1,1.67981,0.91288,0.9617,1.44951,0.70744,0.90767,2.64924,0.68528,0.60715,0.637556,0.392372,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,22032.3,1.676,0.90873,0.96426,1.44053,0.71089,0.90601,2.37724,0.684758,0.606894,0.638227,0.392622,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,22192,1.67608,0.90916,0.95962,1.44017,0.70315,0.90515,2.37394,0.684231,0.608018,0.639437,0.393058,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,22349.7,1.67192,0.90482,0.96629,1.44015,0.70688,0.91019,2.46339,0.683591,0.60807,0.639091,0.393667,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
