epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
202,30944.8,1.5012,0.78361,0.91893,1.31134,0.63397,0.87783,0.81141,0.731966,0.657123,0.682375,0.431762,nan,nan,nan,nan,nan,nan,nan,0.0150334,0.00501112,0.0150334,0.00501112,0.0150334,0.00501112,0.0150334,0.00501112
203,31095.7,1.49043,0.78633,0.9213,1.29932,0.62745,0.8796,0.74907,0.732698,0.657626,0.682789,0.432321,nan,nan,nan,nan,nan,nan,nan,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225,0.0149167,0.00497225
204,31245.5,1.48467,0.77343,0.91779,1.3019,0.62853,0.87842,0.72024,0.732963,0.658489,0.684162,0.433102,nan,nan,nan,nan,nan,nan,nan,0.0148001,0.00493338,0.0148001,0.00493338,0.0148001,0.00493338,0.0148001,0.00493338
205,31395.6,1.48683,0.77673,0.91851,1.30351,0.62932,0.87842,0.70394,0.732123,0.659851,0.684678,0.433835,nan,nan,nan,nan,nan,nan,nan,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452,0.0146836,0.00489452
206,31546.3,1.48199,0.77673,0.91733,1.29466,0.62189,0.87688,0.72808,0.734112,0.65992,0.685633,0.434353,nan,nan,nan,nan,nan,nan,nan,0.014567,0.00485566,0.014567,0.00485566,0.014567,0.00485566,0.014567,0.00485566
207,31697.7,1.48198,0.77478,0.91539,1.30332,0.6259,0.87531,0.69487,0.732556,0.661016,0.686628,0.434874,nan,nan,nan,nan,nan,nan,nan,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682,0.0144505,0.00481682
208,31849.4,1.48199,0.77214,0.91525,1.29565,0.62336,0.87522,0.71882,0.73523,0.660856,0.687113,0.435828,nan,nan,nan,nan,nan,nan,nan,0.014334,0.004778,0.014334,0.004778,0.014334,0.004778,0.014334,0.004778
209,32000.6,1.47802,0.7705,0.91435,1.2993,0.62366,0.87589,0.70938,0.734251,0.661883,0.688165,0.436625,nan,nan,nan,nan,nan,nan,nan,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919,0.0142176,0.00473919
210,32151.8,1.47851,0.76968,0.91475,1.29241,0.62305,0.87432,0.6946,0.735619,0.662088,0.688791,0.437175,nan,nan,nan,nan,nan,nan,nan,0.0141012,0.0047004,0.0141012,0.0047004,0.0141012,0.0047004,0.0141012,0.0047004
211,32302.7,1.46838,0.76586,0.9131,1.28396,0.61876,0.87262,0.68257,0.73532,0.661958,0.689278,0.438198,nan,nan,nan,nan,nan,nan,nan,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163,0.0139849,0.00466163
212,32455,1.46736,0.76432,0.91343,1.28158,0.61516,0.87432,0.69978,0.735844,0.662501,0.690258,0.438976,nan,nan,nan,nan,nan,nan,nan,0.0138686,0.00462288,0.0138686,0.00462288,0.0138686,0.00462288,0.0138686,0.00462288
213,32605.2,1.47259,0.76879,0.91368,1.28373,0.61883,0.87341,0.71729,0.735975,0.663746,0.691309,0.439662,nan,nan,nan,nan,nan,nan,nan,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416,0.0137525,0.00458416
214,32756.1,1.4648,0.76573,0.91209,1.27897,0.6173,0.87412,0.68231,0.736062,0.664457,0.692028,0.440282,nan,nan,nan,nan,nan,nan,nan,0.0136364,0.00454547,0.0136364,0.00454547,0.0136364,0.00454547,0.0136364,0.00454547
215,32906.3,1.46119,0.76346,0.90746,1.27695,0.61516,0.86873,0.68195,0.735487,0.665884,0.692988,0.441174,nan,nan,nan,nan,nan,nan,nan,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682,0.0135204,0.00450682
216,33056.2,1.45591,0.75808,0.9094,1.27543,0.61475,0.87281,0.69534,0.736369,0.666301,0.693752,0.441687,nan,nan,nan,nan,nan,nan,nan,0.0134046,0.00446819,0.0134046,0.00446819,0.0134046,0.00446819,0.0134046,0.00446819
217,33206.3,1.46081,0.75852,0.911,1.27187,0.61148,0.87256,0.6781,0.734714,0.667768,0.694552,0.442187,nan,nan,nan,nan,nan,nan,nan,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296,0.0132888,0.0044296
218,33356.6,1.44989,0.75321,0.90934,1.2719,0.6119,0.8735,0.68631,0.735796,0.667987,0.695112,0.442754,nan,nan,nan,nan,nan,nan,nan,0.0131731,0.00439105,0.0131731,0.00439105,0.0131731,0.00439105,0.0131731,0.00439105
219,33508.3,1.45435,0.75561,0.90671,1.27518,0.61214,0.8692,0.69282,0.735936,0.668669,0.696144,0.443336,nan,nan,nan,nan,nan,nan,nan,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254,0.0130576,0.00435254
220,33659.3,1.45234,0.75507,0.90721,1.26538,0.60723,0.87029,0.67948,0.736379,0.668643,0.696638,0.444412,nan,nan,nan,nan,nan,nan,nan,0.0129422,0.00431407,0.0129422,0.00431407,0.0129422,0.00431407,0.0129422,0.00431407
221,33810.2,1.43967,0.74679,0.90505,1.26808,0.60832,0.86952,0.67353,0.738046,0.668197,0.69723,0.444702,nan,nan,nan,nan,nan,nan,nan,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565,0.0128269,0.00427565
222,33961.1,1.44263,0.74762,0.90688,1.25559,0.60366,0.86923,0.65085,0.738205,0.668371,0.69791,0.445534,nan,nan,nan,nan,nan,nan,nan,0.0127118,0.00423728,0.0127118,0.00423728,0.0127118,0.00423728,0.0127118,0.00423728
223,34112.6,1.43244,0.74401,0.90303,1.25611,0.60414,0.86754,0.67525,0.737843,0.669997,0.698877,0.446062,nan,nan,nan,nan,nan,nan,nan,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895,0.0125969,0.00419895
224,34264.2,1.43746,0.74573,0.90672,1.25599,0.60301,0.87059,0.65194,0.738296,0.670642,0.699631,0.446442,nan,nan,nan,nan,nan,nan,nan,0.012482,0.00416068,0.012482,0.00416068,0.012482,0.00416068,0.012482,0.00416068
225,34414.3,1.42946,0.74344,0.90412,1.24917,0.59943,0.86696,0.66375,0.740602,0.671025,0.700631,0.447128,nan,nan,nan,nan,nan,nan,nan,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246,0.0123674,0.00412246
226,34564.6,1.43729,0.7474,0.90321,1.25991,0.6066,0.8667,0.66806,0.740042,0.672709,0.701459,0.447948,nan,nan,nan,nan,nan,nan,nan,0.0122529,0.0040843,0.0122529,0.0040843,0.0122529,0.0040843,0.0122529,0.0040843
227,34716,1.42109,0.73871,0.90182,1.24747,0.59806,0.8665,0.64072,0.741544,0.671668,0.70206,0.448568,nan,nan,nan,nan,nan,nan,nan,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462,0.0121386,0.0040462
228,34866.7,1.42233,0.73255,0.90194,1.24279,0.59675,0.86802,0.649,0.742388,0.67156,0.702775,0.449098,nan,nan,nan,nan,nan,nan,nan,0.0120245,0.00400816,0.0120245,0.00400816,0.0120245,0.00400816,0.0120245,0.00400816
229,35017.5,1.4241,0.73727,0.9012,1.25461,0.59996,0.86657,0.64771,0.743223,0.671821,0.703322,0.449541,nan,nan,nan,nan,nan,nan,nan,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019,0.0119106,0.00397019
230,35169.6,1.41155,0.73081,0.90011,1.24006,0.59464,0.86641,0.65788,0.744738,0.673073,0.70405,0.450385,nan,nan,nan,nan,nan,nan,nan,0.0117969,0.00393228,0.0117969,0.00393228,0.0117969,0.00393228,0.0117969,0.00393228
231,35322,1.41503,0.73374,0.89821,1.2464,0.59842,0.86433,0.62282,0.745491,0.673157,0.704858,0.451252,nan,nan,nan,nan,nan,nan,nan,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445,0.0116833,0.00389445
232,35473.9,1.41521,0.72899,0.89959,1.24141,0.59851,0.86639,0.64053,0.745565,0.674116,0.7058,0.451625,nan,nan,nan,nan,nan,nan,nan,0.01157,0.00385668,0.01157,0.00385668,0.01157,0.00385668,0.01157,0.00385668
233,35624.7,1.40647,0.72906,0.90065,1.23207,0.59319,0.86612,0.65079,0.746301,0.674789,0.706601,0.452165,nan,nan,nan,nan,nan,nan,nan,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899,0.011457,0.00381899
234,35776.8,1.40412,0.7251,0.89625,1.23072,0.59006,0.8623,0.62448,0.745814,0.676569,0.70741,0.453211,nan,nan,nan,nan,nan,nan,nan,0.0113441,0.00378137,0.0113441,0.00378137,0.0113441,0.00378137,0.0113441,0.00378137
235,35927.7,1.40055,0.72562,0.89894,1.231,0.58862,0.8652,0.6332,0.746098,0.677347,0.707933,0.453804,nan,nan,nan,nan,nan,nan,nan,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383,0.0112315,0.00374383
236,36078.2,1.40547,0.72083,0.89901,1.22383,0.58709,0.86242,0.61508,0.746809,0.678969,0.709204,0.454481,nan,nan,nan,nan,nan,nan,nan,0.0111191,0.00370637,0.0111191,0.00370637,0.0111191,0.00370637,0.0111191,0.00370637
237,36229.6,1.39535,0.71865,0.89555,1.22677,0.58573,0.86324,0.60295,0.750738,0.678903,0.709872,0.455055,nan,nan,nan,nan,nan,nan,nan,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899,0.011007,0.00366899
238,36380.8,1.40115,0.72271,0.89733,1.23277,0.58778,0.86339,0.62079,0.750053,0.680302,0.710673,0.455693,nan,nan,nan,nan,nan,nan,nan,0.0108951,0.0036317,0.0108951,0.0036317,0.0108951,0.0036317,0.0108951,0.0036317
239,36531.6,1.40013,0.72106,0.89567,1.2325,0.58861,0.86399,0.62113,0.749133,0.680734,0.711197,0.456331,nan,nan,nan,nan,nan,nan,nan,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945,0.0107835,0.0035945
240,36681.6,1.39387,0.71274,0.89833,1.21165,0.5822,0.86254,0.62952,0.749874,0.681237,0.712037,0.456864,nan,nan,nan,nan,nan,nan,nan,0.0106722,0.00355739,0.0106722,0.00355739,0.0106722,0.00355739,0.0106722,0.00355739
241,36833.8,1.38091,0.70885,0.89372,1.21272,0.57877,0.86042,0.62376,0.750604,0.681754,0.712894,0.457694,nan,nan,nan,nan,nan,nan,nan,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037,0.0105611,0.00352037
242,36987.4,1.37468,0.70759,0.89283,1.21676,0.58072,0.86239,0.62189,0.752331,0.682408,0.713681,0.458458,nan,nan,nan,nan,nan,nan,nan,0.0104503,0.00348344,0.0104503,0.00348344,0.0104503,0.00348344,0.0104503,0.00348344
243,37139.4,1.38369,0.70997,0.89415,1.21482,0.5832,0.85955,0.62894,0.752629,0.682522,0.714321,0.458481,nan,nan,nan,nan,nan,nan,nan,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661,0.0103398,0.00344661
244,37290.8,1.37379,0.70402,0.89252,1.20508,0.57625,0.86164,0.5976,0.75194,0.68401,0.714666,0.459099,nan,nan,nan,nan,nan,nan,nan,0.0102296,0.00340988,0.0102296,0.00340988,0.0102296,0.00340988,0.0102296,0.00340988
245,37441.2,1.37468,0.70186,0.89269,1.2053,0.57506,0.86055,0.61384,0.750602,0.684736,0.715449,0.459741,nan,nan,nan,nan,nan,nan,nan,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325,0.0101197,0.00337325
246,37592.4,1.36513,0.70024,0.89074,1.2038,0.5751,0.85878,0.57724,0.746909,0.687669,0.716411,0.460264,nan,nan,nan,nan,nan,nan,nan,0.0100102,0.00333672,0.0100102,0.00333672,0.0100102,0.00333672,0.0100102,0.00333672
247,37743.5,1.35968,0.69799,0.89117,1.19778,0.575,0.86021,0.60906,0.748847,0.687706,0.717108,0.461385,nan,nan,nan,nan,nan,nan,nan,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003,0.0099009,0.0033003
248,37894.1,1.36238,0.698,0.88944,1.19922,0.57385,0.85896,0.56928,0.748153,0.689172,0.717408,0.461769,nan,nan,nan,nan,nan,nan,nan,0.00979196,0.00326399,0.00979196,0.00326399,0.00979196,0.00326399,0.00979196,0.00326399
249,38045.2,1.35871,0.69509,0.88641,1.19205,0.56821,0.85533,0.58736,0.750042,0.689068,0.718185,0.461927,nan,nan,nan,nan,nan,nan,nan,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778,0.00968335,0.00322778
250,38196,1.36042,0.69856,0.88777,1.19,0.56798,0.85504,0.57532,0.751892,0.689694,0.719083,0.462789,nan,nan,nan,nan,nan,nan,nan,0.00957508,0.00319169,0.00957508,0.00319169,0.00957508,0.00319169,0.00957508,0.00319169
251,38346.9,1.35721,0.69667,0.88791,1.19558,0.56873,0.85764,0.57509,0.753598,0.689505,0.719501,0.463087,nan,nan,nan,nan,nan,nan,nan,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572,0.00946715,0.00315572
252,38497.8,1.35989,0.69288,0.88924,1.19045,0.56693,0.85739,0.58599,0.755712,0.690156,0.720537,0.46375,nan,nan,nan,nan,nan,nan,nan,0.00935957,0.00311986,0.00935957,0.00311986,0.00935957,0.00311986,0.00935957,0.00311986
253,38648.4,1.35577,0.69611,0.88792,1.19086,0.57102,0.85724,0.56616,0.758467,0.690269,0.721607,0.464564,nan,nan,nan,nan,nan,nan,nan,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412,0.00925235,0.00308412
254,38799.4,1.3444,0.68989,0.88359,1.18245,0.56475,0.85155,0.55982,0.761512,0.689653,0.722605,0.465038,nan,nan,nan,nan,nan,nan,nan,0.0091455,0.0030485,0.0091455,0.0030485,0.0091455,0.0030485,0.0091455,0.0030485
255,38951,1.34466,0.6888,0.88479,1.18353,0.56734,0.85487,0.57927,0.760514,0.692078,0.723138,0.465751,nan,nan,nan,nan,nan,nan,nan,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013,0.00903901,0.003013
256,39102,1.34291,0.68386,0.88378,1.18085,0.56267,0.85347,0.57279,0.761141,0.692511,0.723419,0.466531,nan,nan,nan,nan,nan,nan,nan,0.0089329,0.00297763,0.0089329,0.00297763,0.0089329,0.00297763,0.0089329,0.00297763
257,39254.9,1.33487,0.68458,0.88268,1.17563,0.55764,0.85324,0.58821,0.763109,0.69194,0.723769,0.466964,nan,nan,nan,nan,nan,nan,nan,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239,0.00882718,0.00294239
258,39407.4,1.34315,0.68599,0.8834,1.17875,0.56215,0.85256,0.5508,0.763571,0.691993,0.724073,0.467632,nan,nan,nan,nan,nan,nan,nan,0.00872184,0.00290728,0.00872184,0.00290728,0.00872184,0.00290728,0.00872184,0.00290728
259,39559.1,1.32635,0.68109,0.88385,1.16531,0.55619,0.85398,0.57271,0.765675,0.692097,0.725114,0.468433,nan,nan,nan,nan,nan,nan,nan,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723,0.0086169,0.0028723
260,39711.7,1.32365,0.6763,0.87882,1.16798,0.55445,0.85182,0.54797,0.76736,0.691252,0.725129,0.46902,nan,nan,nan,nan,nan,nan,nan,0.00851237,0.00283746,0.00851237,0.00283746,0.00851237,0.00283746,0.00851237,0.00283746
261,39864.9,1.32284,0.673,0.87995,1.17034,0.55462,0.85202,0.55568,0.765702,0.69334,0.725575,0.469681,nan,nan,nan,nan,nan,nan,nan,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275,0.00840824,0.00280275
262,40019.3,1.32535,0.67603,0.87981,1.15824,0.55213,0.84961,0.53867,0.766023,0.693824,0.726243,0.470365,nan,nan,nan,nan,nan,nan,nan,0.00830453,0.00276818,0.00830453,0.00276818,0.00830453,0.00276818,0.00830453,0.00276818
263,40172.6,1.31048,0.66965,0.87652,1.16064,0.55459,0.85102,0.52854,0.76665,0.694703,0.727316,0.470916,nan,nan,nan,nan,nan,nan,nan,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375,0.00820124,0.00273375
264,40325.5,1.31625,0.67212,0.88023,1.15489,0.55219,0.85009,0.56957,0.769316,0.693766,0.728299,0.471594,nan,nan,nan,nan,nan,nan,nan,0.00809838,0.00269946,0.00809838,0.00269946,0.00809838,0.00269946,0.00809838,0.00269946
265,40480.1,1.30448,0.66661,0.87865,1.14663,0.5488,0.84985,0.5402,0.770238,0.694588,0.729181,0.472093,nan,nan,nan,nan,nan,nan,nan,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532,0.00799596,0.00266532
266,40634,1.30965,0.67248,0.8798,1.15524,0.55201,0.85092,0.56126,0.771451,0.694194,0.729602,0.472686,nan,nan,nan,nan,nan,nan,nan,0.00789397,0.00263132,0.00789397,0.00263132,0.00789397,0.00263132,0.00789397,0.00263132
267,40787.1,1.30447,0.668,0.88062,1.15251,0.55031,0.85153,0.56285,0.775027,0.693143,0.730266,0.473014,nan,nan,nan,nan,nan,nan,nan,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748,0.00779244,0.00259748
268,40940.9,1.30343,0.66452,0.87854,1.15104,0.54907,0.85053,0.53994,0.774059,0.694663,0.731102,0.473534,nan,nan,nan,nan,nan,nan,nan,0.00769136,0.00256379,0.00769136,0.00256379,0.00769136,0.00256379,0.00769136,0.00256379
269,41096.2,1.29972,0.65954,0.87796,1.1427,0.54507,0.85164,0.54615,0.774741,0.694303,0.731461,0.473972,nan,nan,nan,nan,nan,nan,nan,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024,0.00759073,0.00253024
270,41249.9,1.3017,0.66269,0.87515,1.14429,0.54892,0.84635,0.54071,0.774984,0.693804,0.732263,0.474493,nan,nan,nan,nan,nan,nan,nan,0.00749058,0.00249686,0.00749058,0.00249686,0.00749058,0.00249686,0.00749058,0.00249686
271,41404.9,1.2907,0.65738,0.87541,1.13804,0.54236,0.8473,0.52639,0.77451,0.693752,0.732572,0.475198,nan,nan,nan,nan,nan,nan,nan,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363,0.0073909,0.00246363
272,41561.7,1.29203,0.6559,0.87432,1.1365,0.5421,0.84498,0.53066,0.774645,0.693183,0.732919,0.475727,nan,nan,nan,nan,nan,nan,nan,0.00729169,0.00243056,0.00729169,0.00243056,0.00729169,0.00243056,0.00729169,0.00243056
273,41715.2,1.29775,0.65839,0.8756,1.14352,0.54523,0.84709,0.54956,0.773977,0.694332,0.73334,0.476324,nan,nan,nan,nan,nan,nan,nan,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766,0.00719297,0.00239766
274,41868.6,1.28632,0.65646,0.87554,1.13541,0.54154,0.84828,0.53257,0.774923,0.69444,0.733793,0.476737,nan,nan,nan,nan,nan,nan,nan,0.00709474,0.00236491,0.00709474,0.00236491,0.00709474,0.00236491,0.00709474,0.00236491
275,42022.6,1.28227,0.6518,0.87748,1.12577,0.53636,0.84866,0.52356,0.774887,0.696148,0.73463,0.477222,nan,nan,nan,nan,nan,nan,nan,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234,0.00699701,0.00233234
276,42176.1,1.2701,0.64917,0.87108,1.12027,0.53731,0.84491,0.51068,0.77557,0.696718,0.735406,0.477698,nan,nan,nan,nan,nan,nan,nan,0.00689978,0.00229993,0.00689978,0.00229993,0.00689978,0.00229993,0.00689978,0.00229993
277,42330.1,1.27893,0.64926,0.87187,1.12682,0.53666,0.84509,0.52586,0.776376,0.697738,0.736363,0.478418,nan,nan,nan,nan,nan,nan,nan,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769,0.00680306,0.00226769
278,42483.2,1.27601,0.64958,0.87138,1.1199,0.53384,0.84544,0.5228,0.775592,0.696996,0.736494,0.479499,nan,nan,nan,nan,nan,nan,nan,0.00670686,0.00223562,0.00670686,0.00223562,0.00670686,0.00223562,0.00670686,0.00223562
279,42638.7,1.27214,0.64637,0.86934,1.12026,0.53107,0.84347,0.50908,0.775409,0.697866,0.737248,0.480088,nan,nan,nan,nan,nan,nan,nan,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372,0.00661117,0.00220372
280,42792.1,1.27444,0.64631,0.87163,1.12062,0.53339,0.84406,0.52786,0.775736,0.698502,0.73818,0.480749,nan,nan,nan,nan,nan,nan,nan,0.00651601,0.002172,0.00651601,0.002172,0.00651601,0.002172,0.00651601,0.002172
281,42945.8,1.26362,0.64182,0.86999,1.11695,0.53057,0.84361,0.52022,0.777505,0.698003,0.738874,0.481227,nan,nan,nan,nan,nan,nan,nan,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046,0.00642139,0.00214046
282,43099.5,1.26569,0.64061,0.86885,1.1132,0.52711,0.84317,0.53254,0.776812,0.69835,0.739089,0.481545,nan,nan,nan,nan,nan,nan,nan,0.0063273,0.0021091,0.0063273,0.0021091,0.0063273,0.0021091,0.0063273,0.0021091
283,43254.3,1.2609,0.63754,0.86892,1.1104,0.52957,0.84189,0.52217,0.777006,0.698813,0.74024,0.482437,nan,nan,nan,nan,nan,nan,nan,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792,0.00623376,0.00207792
284,43409.6,1.25955,0.63939,0.86823,1.1085,0.52885,0.83998,0.49541,0.781577,0.697379,0.741102,0.483086,nan,nan,nan,nan,nan,nan,nan,0.00614077,0.00204692,0.00614077,0.00204692,0.00614077,0.00204692,0.00614077,0.00204692
285,43564.3,1.24776,0.6346,0.86729,1.10376,0.52642,0.84211,0.51943,0.781882,0.697748,0.741469,0.483569,nan,nan,nan,nan,nan,nan,nan,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611,0.00604833,0.00201611
286,43719,1.2525,0.63757,0.86628,1.10474,0.52535,0.84186,0.50601,0.779244,0.700217,0.741932,0.483873,nan,nan,nan,nan,nan,nan,nan,0.00595645,0.00198548,0.00595645,0.00198548,0.00595645,0.00198548,0.00595645,0.00198548
287,43873.8,1.24615,0.63392,0.86661,1.10348,0.52455,0.84245,0.49756,0.780645,0.700321,0.742607,0.484604,nan,nan,nan,nan,nan,nan,nan,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505,0.00586515,0.00195505
288,44029.2,1.24941,0.63338,0.86471,1.09697,0.5224,0.84026,0.50945,0.781123,0.700534,0.7432,0.484928,nan,nan,nan,nan,nan,nan,nan,0.00577441,0.0019248,0.00577441,0.0019248,0.00577441,0.0019248,0.00577441,0.0019248
289,44184.8,1.24782,0.63887,0.86938,1.09277,0.52653,0.84241,0.50286,0.783288,0.699529,0.74416,0.485461,nan,nan,nan,nan,nan,nan,nan,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475,0.00568425,0.00189475
290,44343.2,1.24554,0.63014,0.86554,1.10052,0.52074,0.84114,0.50063,0.78363,0.699566,0.74407,0.485951,nan,nan,nan,nan,nan,nan,nan,0.00559468,0.00186489,0.00559468,0.00186489,0.00559468,0.00186489,0.00559468,0.00186489
291,44499.1,1.22961,0.62362,0.86528,1.08461,0.51922,0.84054,0.49064,0.786198,0.699625,0.745172,0.486695,nan,nan,nan,nan,nan,nan,nan,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523,0.0055057,0.00183523
292,44653.2,1.23412,0.62158,0.86488,1.09438,0.51794,0.84153,0.49108,0.783863,0.701026,0.745727,0.487305,nan,nan,nan,nan,nan,nan,nan,0.00541731,0.00180577,0.00541731,0.00180577,0.00541731,0.00180577,0.00541731,0.00180577
293,44807.3,1.22585,0.6196,0.86138,1.07943,0.51443,0.83777,0.48516,0.785005,0.701746,0.746075,0.487769,nan,nan,nan,nan,nan,nan,nan,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651,0.00532952,0.00177651
294,44962.7,1.22644,0.62154,0.8635,1.08232,0.51644,0.83909,0.4797,0.785211,0.702078,0.746774,0.488325,nan,nan,nan,nan,nan,nan,nan,0.00524234,0.00174745,0.00524234,0.00174745,0.00524234,0.00174745,0.00524234,0.00174745
295,45118.3,1.22142,0.61682,0.86313,1.08061,0.51443,0.83849,0.47299,0.785822,0.703324,0.747347,0.488823,nan,nan,nan,nan,nan,nan,nan,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859,0.00515576,0.00171859
296,45274.5,1.2279,0.61958,0.86212,1.07814,0.51428,0.83754,0.47155,0.787123,0.702951,0.747651,0.489546,nan,nan,nan,nan,nan,nan,nan,0.00506981,0.00168994,0.00506981,0.00168994,0.00506981,0.00168994,0.00506981,0.00168994
297,45430.3,1.22258,0.61748,0.86149,1.07967,0.51501,0.83848,0.4608,0.789006,0.703618,0.748577,0.489972,nan,nan,nan,nan,nan,nan,nan,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149,0.00498448,0.00166149
298,45585.2,1.21961,0.61494,0.86181,1.07711,0.51317,0.83815,0.46587,0.790933,0.704358,0.749366,0.490353,nan,nan,nan,nan,nan,nan,nan,0.00489977,0.00163326,0.00489977,0.00163326,0.00489977,0.00163326,0.00489977,0.00163326
299,45740.2,1.21016,0.61085,0.85992,1.07572,0.51023,0.83652,0.47271,0.786886,0.705879,0.749759,0.490954,nan,nan,nan,nan,nan,nan,nan,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523,0.00481569,0.00160523
300,45900.6,1.2189,0.61439,0.86098,1.07295,0.50849,0.83743,0.46419,0.788032,0.706621,0.750767,0.49128,nan,nan,nan,nan,nan,nan,nan,0.00473226,0.00157742,0.00473226,0.00157742,0.00473226,0.00157742,0.00473226,0.00157742
301,46061.4,1.20178,0.60994,0.85898,1.06381,0.50573,0.8366,0.45551,0.789865,0.706379,0.751519,0.491703,nan,nan,nan,nan,nan,nan,nan,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982,0.00464946,0.00154982
302,46222.3,1.20899,0.61055,0.85905,1.06846,0.50798,0.83602,0.47434,0.790312,0.706703,0.751988,0.492171,nan,nan,nan,nan,nan,nan,nan,0.00456732,0.00152244,0.00456732,0.00152244,0.00456732,0.00152244,0.00456732,0.00152244
303,46388.4,1.19885,0.60792,0.85878,1.05466,0.50402,0.83425,0.45616,0.789663,0.707746,0.752401,0.492774,nan,nan,nan,nan,nan,nan,nan,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527,0.00448582,0.00149527
304,46552,1.19355,0.60406,0.8564,1.05772,0.50418,0.83381,0.47153,0.791607,0.707979,0.751658,0.493256,nan,nan,nan,nan,nan,nan,nan,0.00440499,0.00146833,0.00440499,0.00146833,0.00440499,0.00146833,0.00440499,0.00146833
