epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
104,15811.3,1.78715,0.9915,0.99768,1.51867,0.75735,0.92646,1.18432,0.663714,0.605817,0.618397,0.369129,nan,nan,nan,nan,nan,nan,nan,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674,0.0254002,0.00846674
105,15963.4,1.79648,0.99871,0.99738,1.51832,0.75409,0.92613,1.19059,0.663357,0.605857,0.619345,0.369743,nan,nan,nan,nan,nan,nan,nan,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851,0.0253155,0.00843851
106,16116.2,1.77311,0.98532,0.9953,1.51627,0.75842,0.929,1.18827,0.664409,0.606361,0.619995,0.370042,nan,nan,nan,nan,nan,nan,nan,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006,0.0252302,0.00841006
107,16268.9,1.78609,0.99482,0.99773,1.50873,0.7515,0.92519,1.18579,0.660485,0.607106,0.620507,0.371017,nan,nan,nan,nan,nan,nan,nan,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141,0.0251442,0.00838141
108,16420.4,1.77545,0.98063,0.99195,1.5157,0.75615,0.92587,1.20983,0.662971,0.607582,0.621141,0.371384,nan,nan,nan,nan,nan,nan,nan,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255,0.0250577,0.00835255
109,16574,1.76467,0.9862,0.99262,1.50729,0.74802,0.92682,1.1972,0.66301,0.60744,0.621633,0.372356,nan,nan,nan,nan,nan,nan,nan,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349,0.0249705,0.00832349
110,16726.5,1.76175,0.97584,0.9879,1.51018,0.74867,0.92528,1.1858,0.664567,0.607947,0.622044,0.372862,nan,nan,nan,nan,nan,nan,nan,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423,0.0248827,0.00829423
111,16880.1,1.76523,0.97928,0.98756,1.49556,0.74324,0.92155,1.15367,0.666062,0.607753,0.622865,0.373559,nan,nan,nan,nan,nan,nan,nan,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477,0.0247943,0.00826477
112,17031.9,1.75708,0.97355,0.9873,1.50096,0.7464,0.92291,1.17349,0.666577,0.60903,0.623972,0.373994,nan,nan,nan,nan,nan,nan,nan,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511,0.0247053,0.00823511
113,17184.3,1.75006,0.96256,0.98594,1.50271,0.74594,0.92237,1.16029,0.667176,0.609119,0.624224,0.374546,nan,nan,nan,nan,nan,nan,nan,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525,0.0246157,0.00820525
114,17338.7,1.75019,0.97236,0.98529,1.49173,0.74674,0.92155,1.1581,0.664109,0.611194,0.624797,0.375075,nan,nan,nan,nan,nan,nan,nan,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752,0.0245256,0.0081752
115,17493,1.75743,0.97201,0.98683,1.48766,0.74055,0.92005,1.13064,0.664506,0.611483,0.625601,0.375696,nan,nan,nan,nan,nan,nan,nan,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495,0.0244349,0.00814495
116,17646.6,1.73805,0.96084,0.98069,1.48678,0.73729,0.91968,1.15901,0.66495,0.61161,0.626456,0.376445,nan,nan,nan,nan,nan,nan,nan,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452,0.0243435,0.00811452
117,17798.2,1.74506,0.96225,0.98401,1.49187,0.73958,0.92059,1.16203,0.667312,0.611901,0.627153,0.376711,nan,nan,nan,nan,nan,nan,nan,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389,0.0242517,0.00808389
118,17949.3,1.7364,0.95835,0.98191,1.48763,0.73643,0.9216,1.12033,0.669267,0.611364,0.627603,0.377566,nan,nan,nan,nan,nan,nan,nan,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308,0.0241592,0.00805308
119,18102.2,1.7388,0.95545,0.98445,1.48665,0.73568,0.92024,1.1583,0.668747,0.612997,0.628898,0.378385,nan,nan,nan,nan,nan,nan,nan,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208,0.0240662,0.00802208
120,18254.2,1.73436,0.95694,0.97781,1.4805,0.73522,0.9151,1.14738,0.669857,0.611532,0.629911,0.378711,nan,nan,nan,nan,nan,nan,nan,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909,0.0239727,0.0079909
121,18406.8,1.72109,0.94555,0.97736,1.48042,0.72944,0.91799,1.10597,0.670406,0.611821,0.630215,0.379364,nan,nan,nan,nan,nan,nan,nan,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954,0.0238786,0.00795954
122,18559.8,1.72333,0.94884,0.97563,1.4737,0.72969,0.91483,1.14418,0.670822,0.612473,0.631449,0.379873,nan,nan,nan,nan,nan,nan,nan,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928,0.023784,0.007928
123,18713,1.72774,0.94757,0.97926,1.47994,0.73123,0.91743,1.17841,0.672506,0.611232,0.631044,0.380113,nan,nan,nan,nan,nan,nan,nan,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628,0.0236888,0.00789628
124,18864.9,1.72412,0.9459,0.97784,1.47597,0.73198,0.91915,1.11179,0.676283,0.611681,0.631611,0.381001,nan,nan,nan,nan,nan,nan,nan,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438,0.0235931,0.00786438
125,19017.7,1.71185,0.9393,0.97226,1.47382,0.7265,0.91618,1.09059,0.676621,0.612072,0.632246,0.381907,nan,nan,nan,nan,nan,nan,nan,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231,0.0234969,0.00783231
126,19169.7,1.70766,0.93154,0.97192,1.46961,0.72718,0.91502,1.11851,0.679792,0.612038,0.633024,0.382566,nan,nan,nan,nan,nan,nan,nan,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007,0.0234002,0.00780007
127,19321.6,1.71166,0.93559,0.97445,1.4717,0.72704,0.91631,1.12666,0.682558,0.612856,0.634003,0.383581,nan,nan,nan,nan,nan,nan,nan,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766,0.023303,0.00776766
128,19473.5,1.70384,0.9329,0.97391,1.47662,0.72877,0.91646,1.1019,0.68372,0.614193,0.634904,0.383987,nan,nan,nan,nan,nan,nan,nan,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509,0.0232053,0.00773509
129,19625.6,1.70899,0.93818,0.96749,1.46639,0.72598,0.90947,1.0952,0.68582,0.613774,0.635435,0.384398,nan,nan,nan,nan,nan,nan,nan,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234,0.023107,0.00770234
130,19776.8,1.70924,0.9364,0.97373,1.45723,0.72061,0.91228,1.11688,0.68608,0.613955,0.636129,0.385606,nan,nan,nan,nan,nan,nan,nan,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944,0.0230083,0.00766944
131,19928.8,1.70439,0.9369,0.96832,1.4702,0.72763,0.91356,1.06085,0.687135,0.614233,0.636253,0.386056,nan,nan,nan,nan,nan,nan,nan,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637,0.0229091,0.00763637
132,20082.3,1.69003,0.9221,0.97002,1.45887,0.72169,0.91264,1.06201,0.687624,0.614514,0.636718,0.386758,nan,nan,nan,nan,nan,nan,nan,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314,0.0228094,0.00760314
133,20235.5,1.69591,0.92788,0.9668,1.45734,0.72013,0.91126,1.12086,0.687363,0.615434,0.637406,0.387239,nan,nan,nan,nan,nan,nan,nan,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976,0.0227093,0.00756976
134,20388.6,1.69383,0.92644,0.96675,1.45556,0.71862,0.91061,1.11315,0.686467,0.616792,0.638278,0.387843,nan,nan,nan,nan,nan,nan,nan,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621,0.0226086,0.00753621
135,20541.5,1.68501,0.91863,0.96589,1.45472,0.71709,0.90816,1.06309,0.68724,0.617174,0.639346,0.388658,nan,nan,nan,nan,nan,nan,nan,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252,0.0225076,0.00750252
136,20693.2,1.6826,0.91351,0.96523,1.45161,0.71627,0.90818,1.06008,0.687077,0.617727,0.640649,0.389169,nan,nan,nan,nan,nan,nan,nan,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868,0.022406,0.00746868
137,20846,1.68354,0.91612,0.96666,1.44643,0.70741,0.90945,1.08039,0.690402,0.618868,0.642394,0.389779,nan,nan,nan,nan,nan,nan,nan,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468,0.022304,0.00743468
138,20999.4,1.67747,0.91203,0.96752,1.45377,0.71245,0.91112,1.08684,0.691695,0.620061,0.643281,0.390277,nan,nan,nan,nan,nan,nan,nan,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054,0.0222016,0.00740054
139,21150.4,1.67187,0.90933,0.96221,1.44783,0.71431,0.90863,1.07512,0.692127,0.620476,0.644207,0.391045,nan,nan,nan,nan,nan,nan,nan,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625,0.0220988,0.00736625
140,21302.3,1.67226,0.90688,0.95958,1.44615,0.70962,0.90663,1.12885,0.692565,0.621183,0.645061,0.391695,nan,nan,nan,nan,nan,nan,nan,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182,0.0219955,0.00733182
141,21453.5,1.66931,0.90148,0.96114,1.44379,0.70694,0.90862,1.04089,0.693385,0.623421,0.646285,0.392237,nan,nan,nan,nan,nan,nan,nan,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725,0.0218918,0.00729725
142,21603.4,1.67078,0.90374,0.95833,1.43422,0.70339,0.90399,1.04622,0.693898,0.622849,0.646618,0.392856,nan,nan,nan,nan,nan,nan,nan,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254,0.0217876,0.00726254
143,21753.3,1.66775,0.90485,0.96247,1.43864,0.70639,0.91056,1.0336,0.693681,0.624051,0.647203,0.393588,nan,nan,nan,nan,nan,nan,nan,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277,0.0216831,0.0072277
144,21904.2,1.6624,0.89878,0.96222,1.43516,0.70386,0.90868,1.0724,0.694882,0.624414,0.647883,0.394348,nan,nan,nan,nan,nan,nan,nan,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272,0.0215782,0.00719272
145,22055.9,1.65279,0.89917,0.96053,1.43165,0.7064,0.90803,1.08654,0.695642,0.625518,0.647656,0.394536,nan,nan,nan,nan,nan,nan,nan,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761,0.0214728,0.00715761
146,22209.8,1.65487,0.89533,0.95751,1.43523,0.6995,0.90494,1.05194,0.69445,0.626846,0.64826,0.394599,nan,nan,nan,nan,nan,nan,nan,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237,0.0213671,0.00712237
147,22362.2,1.65754,0.89515,0.95675,1.4396,0.7086,0.90391,1.05742,0.69537,0.625384,0.649126,0.395454,nan,nan,nan,nan,nan,nan,nan,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087,0.021261,0.007087
148,22525.2,1.64398,0.8865,0.95466,1.43418,0.70225,0.90557,1.00013,0.694432,0.627214,0.649683,0.39612,nan,nan,nan,nan,nan,nan,nan,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515,0.0211545,0.0070515
149,22679.3,1.6473,0.88776,0.9517,1.42751,0.69469,0.90255,1.01761,0.693178,0.628937,0.650367,0.3968,nan,nan,nan,nan,nan,nan,nan,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588,0.0210476,0.00701588
150,22833.2,1.65477,0.88919,0.95524,1.42285,0.69322,0.90074,1.03312,0.696011,0.627669,0.650895,0.397815,nan,nan,nan,nan,nan,nan,nan,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014,0.0209404,0.00698014
151,22987.9,1.63762,0.88078,0.95488,1.41486,0.69157,0.90401,1.00496,0.697703,0.628483,0.651822,0.398525,nan,nan,nan,nan,nan,nan,nan,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428,0.0208328,0.00694428
