               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  50,            0.060453,           0.0063832,           0.0025025,              0.6162,             0.46069,             0.46459,             0.21904,            0.049411,           0.0042117,          0.00076582,           0.0087378,           0.0087378,           0.0087378
                  51,            0.061179,           0.0065146,           0.0026144,              0.6185,              0.4603,             0.46618,             0.22142,            0.049374,           0.0041983,          0.00076197,            0.008713,            0.008713,            0.008713
                  52,            0.060455,           0.0065129,           0.0023203,             0.63677,             0.45582,             0.47011,             0.22291,            0.049138,           0.0041957,          0.00076346,           0.0086882,           0.0086882,           0.0086882
                  53,            0.059928,           0.0063912,           0.0024883,             0.61822,             0.46271,             0.47036,             0.22474,            0.049107,           0.0041903,          0.00076697,           0.0086635,           0.0086635,           0.0086635
                  54,            0.060594,           0.0063717,           0.0024953,             0.64412,             0.45386,             0.47069,             0.22701,            0.048997,           0.0041828,          0.00073944,           0.0086388,           0.0086388,           0.0086388
                  55,            0.060236,           0.0064388,           0.0025672,             0.62693,               0.462,             0.47334,             0.22693,            0.048924,           0.0041853,          0.00073963,            0.008614,            0.008614,            0.008614
                  56,            0.060459,           0.0064486,           0.0026677,             0.64148,             0.46106,             0.47614,             0.22766,            0.048753,           0.0041813,          0.00072872,           0.0085893,           0.0085893,           0.0085893
                  57,            0.059678,           0.0064194,           0.0025063,             0.63551,             0.46332,             0.47908,             0.22942,            0.048529,           0.0041772,          0.00073094,           0.0085645,           0.0085645,           0.0085645
                  58,            0.059961,           0.0063954,           0.0023559,             0.63025,             0.46995,             0.48173,             0.23249,            0.048274,           0.0041616,          0.00071763,           0.0085398,           0.0085398,           0.0085398
                  59,            0.059787,            0.006379,           0.0024956,             0.62886,             0.47194,              0.4824,              0.2329,            0.048131,           0.0041591,          0.00071906,            0.008515,            0.008515,            0.008515
                  60,            0.060314,           0.0065587,           0.0023772,             0.63271,             0.47107,             0.48432,             0.23353,            0.047964,           0.0041577,           0.0007127,           0.0084903,           0.0084903,           0.0084903
                  61,            0.059814,           0.0063714,           0.0023777,             0.63409,             0.47255,             0.48627,              0.2357,              0.0478,           0.0041518,          0.00070817,           0.0084655,           0.0084655,           0.0084655
                  62,             0.05999,           0.0063722,           0.0023595,             0.62821,             0.47733,             0.48687,             0.23646,            0.047728,           0.0041484,          0.00069599,           0.0084408,           0.0084408,           0.0084408
                  63,            0.059422,           0.0064196,           0.0024235,             0.63409,             0.47756,             0.48921,             0.23768,             0.04764,           0.0041412,          0.00069107,            0.008416,            0.008416,            0.008416
                  64,            0.058714,           0.0064879,           0.0022407,             0.63514,             0.47842,             0.48796,              0.2377,            0.047494,           0.0041395,          0.00069103,           0.0083913,           0.0083913,           0.0083913
                  65,            0.059263,           0.0062692,           0.0022956,             0.64338,             0.47798,             0.49029,             0.23801,            0.047389,           0.0041381,          0.00069429,           0.0083665,           0.0083665,           0.0083665
                  66,            0.059496,           0.0064111,           0.0023663,             0.63909,             0.48103,              0.4923,             0.23964,            0.047277,            0.004133,          0.00068878,           0.0083418,           0.0083418,           0.0083418
                  67,            0.059226,            0.006385,           0.0023499,             0.64592,             0.48021,             0.49381,             0.24067,            0.047177,            0.004124,          0.00068532,            0.008317,            0.008317,            0.008317
                  68,            0.058865,           0.0064623,           0.0022778,             0.63332,             0.48499,              0.4942,             0.24117,            0.047087,           0.0041208,          0.00068179,           0.0082922,           0.0082922,           0.0082922
                  69,            0.058899,           0.0063009,           0.0021765,             0.63633,             0.48854,             0.49553,             0.24245,            0.046973,           0.0041173,          0.00068027,           0.0082675,           0.0082675,           0.0082675
                  70,            0.058831,           0.0063507,           0.0022293,              0.6425,             0.49092,             0.49898,             0.24402,            0.046912,           0.0041109,          0.00067797,           0.0082428,           0.0082428,           0.0082428
                  71,            0.058954,           0.0063006,            0.002149,             0.64698,             0.49105,             0.49976,             0.24478,            0.046882,           0.0041057,          0.00067717,            0.008218,            0.008218,            0.008218
                  72,            0.058439,           0.0063675,           0.0024221,             0.64818,             0.49074,             0.50068,             0.24578,            0.046847,           0.0041022,          0.00067145,           0.0081932,           0.0081932,           0.0081932
                  73,            0.058524,           0.0062623,           0.0021315,             0.64843,              0.4903,             0.50069,             0.24651,            0.046808,           0.0040993,          0.00066932,           0.0081685,           0.0081685,           0.0081685
                  74,            0.058572,           0.0063079,           0.0022764,             0.64999,             0.48986,             0.50025,             0.24654,            0.046747,           0.0040961,          0.00066604,           0.0081437,           0.0081437,           0.0081437
                  75,            0.058964,           0.0062479,           0.0020842,             0.65142,             0.49123,              0.5018,             0.24771,            0.046693,           0.0040915,          0.00066359,            0.008119,            0.008119,            0.008119
                  76,            0.058564,           0.0063316,           0.0022852,             0.65143,             0.49381,             0.50325,             0.24841,            0.046654,           0.0040879,          0.00066507,           0.0080942,           0.0080942,           0.0080942
                  77,            0.058463,           0.0064401,           0.0022935,              0.6523,             0.49405,             0.50314,             0.24908,            0.046607,           0.0040854,          0.00066548,           0.0080695,           0.0080695,           0.0080695
                  78,            0.058564,           0.0063197,            0.002378,             0.65033,             0.49437,             0.50406,             0.24994,            0.046571,           0.0040812,          0.00066102,           0.0080447,           0.0080447,           0.0080447
                  79,             0.05862,           0.0063175,           0.0022602,             0.64871,              0.4967,             0.50541,             0.25043,            0.046515,           0.0040765,          0.00065934,             0.00802,             0.00802,             0.00802
                  80,            0.058851,            0.006329,           0.0024576,             0.65045,             0.49756,             0.50571,             0.25132,            0.046465,           0.0040741,          0.00065767,           0.0079953,           0.0079953,           0.0079953
                  81,            0.058086,           0.0062813,           0.0020277,             0.64921,             0.50106,             0.50875,             0.25225,            0.046414,           0.0040711,          0.00065581,           0.0079705,           0.0079705,           0.0079705
                  82,            0.057894,           0.0063634,           0.0023224,             0.65138,             0.50109,             0.50932,             0.25273,            0.046357,            0.004068,          0.00065222,           0.0079457,           0.0079457,           0.0079457
                  83,            0.057792,           0.0062602,           0.0021816,             0.65104,             0.50195,             0.50914,             0.25308,            0.046317,           0.0040646,          0.00065055,            0.007921,            0.007921,            0.007921
                  84,            0.057427,           0.0062669,           0.0021882,             0.65055,             0.50364,             0.51032,             0.25369,            0.046272,           0.0040623,          0.00064774,           0.0078963,           0.0078963,           0.0078963
                  85,            0.057585,           0.0063116,           0.0022259,             0.64633,             0.50492,             0.51156,             0.25457,            0.046218,           0.0040589,          0.00064642,           0.0078715,           0.0078715,           0.0078715
                  86,            0.056993,           0.0063616,           0.0022054,             0.65275,             0.50452,             0.51209,             0.25509,            0.046177,           0.0040556,          0.00064403,           0.0078467,           0.0078467,           0.0078467
                  87,            0.058124,           0.0063197,           0.0021339,             0.64946,              0.5071,             0.51351,             0.25548,            0.046137,           0.0040522,          0.00064136,            0.007822,            0.007822,            0.007822
                  88,            0.057428,           0.0063763,           0.0022445,             0.64947,             0.50771,             0.51336,             0.25634,            0.046101,           0.0040501,          0.00063961,           0.0077973,           0.0077973,           0.0077973
                  89,             0.05779,           0.0063017,           0.0020319,             0.65016,             0.50798,             0.51525,             0.25673,            0.046051,            0.004047,          0.00063775,           0.0077725,           0.0077725,           0.0077725
                  90,            0.057672,           0.0062243,           0.0022145,             0.65338,              0.5071,             0.51442,             0.25697,            0.046005,           0.0040448,          0.00063453,           0.0077478,           0.0077478,           0.0077478
                  91,             0.05684,           0.0064069,           0.0022255,              0.6538,             0.50772,             0.51513,             0.25735,             0.04595,           0.0040413,          0.00063186,            0.007723,            0.007723,            0.007723
                  92,            0.056704,           0.0061804,            0.001959,             0.65751,             0.50861,             0.51631,             0.25809,            0.045893,           0.0040386,          0.00062912,           0.0076983,           0.0076983,           0.0076983
                  93,            0.056815,           0.0062424,           0.0020573,             0.65546,             0.51043,             0.51662,             0.25874,            0.045837,           0.0040363,            0.000627,           0.0076735,           0.0076735,           0.0076735
                  94,            0.056753,           0.0062463,           0.0020546,             0.65812,             0.50895,             0.51727,             0.25967,            0.045785,           0.0040336,          0.00062466,           0.0076488,           0.0076488,           0.0076488
                  95,            0.057021,           0.0062604,           0.0021994,             0.65823,             0.50919,             0.51794,             0.26061,             0.04574,           0.0040314,          0.00062318,            0.007624,            0.007624,            0.007624
                  96,            0.056668,           0.0061877,           0.0018963,             0.65845,             0.50959,              0.5183,             0.26081,            0.045689,           0.0040288,          0.00062065,           0.0075993,           0.0075993,           0.0075993
                  97,            0.057081,           0.0062393,           0.0019477,             0.65725,             0.50923,             0.51835,              0.2613,            0.045638,           0.0040263,          0.00061817,           0.0075745,           0.0075745,           0.0075745
                  98,            0.056673,           0.0062542,           0.0019401,             0.65703,             0.50927,             0.51913,             0.26171,            0.045588,           0.0040238,          0.00061653,           0.0075498,           0.0075498,           0.0075498
                  99,            0.057482,            0.006285,           0.0022458,             0.65643,             0.50939,             0.51955,             0.26212,            0.045537,           0.0040216,          0.00061497,            0.007525,            0.007525,            0.007525
                 100,            0.056254,           0.0061995,           0.0020341,             0.65566,             0.51203,             0.52099,             0.26324,            0.045484,           0.0040191,          0.00061386,           0.0075003,           0.0075003,           0.0075003
                 101,            0.056275,           0.0062242,           0.0019458,             0.65988,             0.51146,              0.5218,             0.26354,            0.045434,           0.0040173,          0.00061172,           0.0074755,           0.0074755,           0.0074755
                 102,            0.056261,           0.0061014,           0.0021213,             0.65968,             0.51219,             0.52281,             0.26386,            0.045387,           0.0040153,          0.00061013,           0.0074507,           0.0074507,           0.0074507
                 103,            0.056437,           0.0062335,           0.0020234,             0.66327,             0.51225,             0.52315,             0.26448,            0.045339,           0.0040134,          0.00060914,            0.007426,            0.007426,            0.007426
                 104,            0.056416,           0.0061372,           0.0019213,             0.66702,             0.51133,             0.52428,             0.26532,            0.045287,           0.0040121,          0.00060832,           0.0074013,           0.0074013,           0.0074013
                 105,            0.056171,           0.0061021,           0.0018543,             0.66353,              0.5113,             0.52442,             0.26546,            0.045234,           0.0040095,          0.00060681,           0.0073765,           0.0073765,           0.0073765
                 106,            0.056423,           0.0062764,           0.0020822,             0.66591,             0.51343,             0.52625,               0.266,            0.045182,           0.0040071,           0.0006058,           0.0073517,           0.0073517,           0.0073517
                 107,            0.056121,           0.0061818,           0.0019256,             0.66723,             0.51392,             0.52721,             0.26621,            0.045133,           0.0040044,          0.00060307,            0.007327,            0.007327,            0.007327
                 108,            0.056124,           0.0062782,           0.0020353,             0.66793,             0.51415,             0.52747,             0.26661,            0.045091,           0.0040022,          0.00060168,           0.0073023,           0.0073023,           0.0073023
                 109,            0.055956,            0.006176,           0.0020588,             0.66561,             0.51499,             0.52873,             0.26709,            0.045043,           0.0040003,          0.00060001,           0.0072775,           0.0072775,           0.0072775
                 110,            0.055825,           0.0061355,           0.0020418,             0.67035,             0.51453,               0.529,             0.26767,            0.044996,           0.0039977,          0.00059814,           0.0072527,           0.0072527,           0.0072527
                 111,            0.056413,            0.006289,           0.0019813,             0.66938,             0.51449,             0.52884,             0.26816,            0.044956,           0.0039956,          0.00059742,            0.007228,            0.007228,            0.007228
                 112,            0.055903,           0.0061627,           0.0021038,             0.66913,              0.5159,             0.52932,             0.26895,             0.04491,           0.0039928,          0.00059623,           0.0072033,           0.0072033,           0.0072033
                 113,            0.055665,            0.006092,           0.0019098,             0.66913,             0.51629,             0.53005,             0.26992,            0.044872,           0.0039907,          0.00059512,           0.0071785,           0.0071785,           0.0071785
                 114,            0.055864,           0.0062147,            0.002132,              0.6698,             0.51786,             0.53078,             0.27064,            0.044835,            0.003988,          0.00059438,           0.0071538,           0.0071538,           0.0071538
                 115,            0.055569,           0.0061856,           0.0020183,             0.67145,             0.51918,             0.53167,             0.27075,            0.044793,           0.0039849,          0.00059187,            0.007129,            0.007129,            0.007129
                 116,            0.055466,           0.0061725,           0.0019768,              0.6711,             0.52016,             0.53188,              0.2715,            0.044758,           0.0039817,          0.00058959,           0.0071042,           0.0071042,           0.0071042
                 117,            0.055462,             0.00618,           0.0019729,             0.67085,                0.52,             0.53267,             0.27156,             0.04472,           0.0039783,          0.00058894,           0.0070795,           0.0070795,           0.0070795
                 118,            0.054957,           0.0061867,           0.0020537,             0.67378,             0.51989,             0.53455,             0.27198,            0.044674,            0.003974,          0.00058643,           0.0070547,           0.0070547,           0.0070547
                 119,            0.055736,           0.0061887,           0.0019383,             0.67358,             0.52023,             0.53471,             0.27263,            0.044626,           0.0039711,          0.00058342,             0.00703,             0.00703,             0.00703
                 120,            0.055203,           0.0061355,           0.0018732,               0.679,             0.51955,             0.53615,             0.27353,            0.044582,            0.003968,          0.00058178,           0.0070053,           0.0070053,           0.0070053
                 121,            0.054972,           0.0060865,           0.0018963,             0.67803,             0.51981,             0.53718,             0.27403,            0.044538,           0.0039641,          0.00057992,           0.0069805,           0.0069805,           0.0069805
                 122,            0.054258,           0.0062007,           0.0017953,             0.67558,             0.52187,             0.53791,             0.27487,            0.044495,           0.0039603,          0.00057826,           0.0069558,           0.0069558,           0.0069558
                 123,            0.055251,           0.0061877,           0.0019853,             0.67844,             0.52177,             0.53917,             0.27569,            0.044454,           0.0039565,          0.00057625,            0.006931,            0.006931,            0.006931
                 124,            0.055113,           0.0061282,           0.0019858,             0.68833,             0.52023,              0.5404,             0.27698,            0.044411,           0.0039525,          0.00057377,           0.0069063,           0.0069063,           0.0069063
                 125,             0.05542,           0.0061153,            0.001907,             0.68517,             0.52129,             0.54104,             0.27807,             0.04437,           0.0039477,           0.0005719,           0.0068815,           0.0068815,           0.0068815
                 126,            0.055086,           0.0061799,           0.0018343,             0.68525,             0.52134,             0.54155,             0.27854,            0.044327,           0.0039439,          0.00057049,           0.0068568,           0.0068568,           0.0068568
                 127,            0.055108,           0.0061934,           0.0021961,             0.68639,             0.52252,             0.54268,             0.27924,            0.044283,           0.0039403,            0.000568,            0.006832,            0.006832,            0.006832
                 128,            0.054535,            0.006079,           0.0018527,             0.68424,             0.52382,              0.5425,             0.28001,            0.044239,           0.0039376,          0.00056648,           0.0068073,           0.0068073,           0.0068073
                 129,            0.054794,            0.006056,           0.0018328,              0.6854,             0.52491,             0.54364,             0.28063,            0.044192,           0.0039343,          0.00056413,           0.0067825,           0.0067825,           0.0067825
                 130,            0.054468,           0.0061116,           0.0018568,             0.68378,             0.52623,             0.54453,             0.28079,             0.04415,           0.0039305,          0.00056203,           0.0067577,           0.0067577,           0.0067577
                 131,            0.054492,           0.0061216,           0.0018897,             0.68447,             0.52716,             0.54516,             0.28123,              0.0441,            0.003927,           0.0005601,            0.006733,            0.006733,            0.006733
                 132,            0.054531,           0.0060485,            0.001811,             0.68532,             0.52828,             0.54596,              0.2819,            0.044055,           0.0039243,          0.00055788,           0.0067082,           0.0067082,           0.0067082
                 133,            0.054218,           0.0060245,           0.0017708,             0.68249,             0.52972,              0.5461,             0.28209,            0.044012,            0.003921,          0.00055665,           0.0066835,           0.0066835,           0.0066835
                 134,            0.054515,           0.0061307,           0.0019164,             0.68166,             0.53128,             0.54776,             0.28303,            0.043966,           0.0039173,          0.00055495,           0.0066587,           0.0066587,           0.0066587
                 135,            0.054295,           0.0060913,           0.0018877,             0.68476,             0.53098,             0.54798,             0.28379,            0.043918,           0.0039139,            0.000554,            0.006634,            0.006634,            0.006634
                 136,            0.054014,           0.0060252,           0.0018537,             0.68475,             0.53185,             0.54833,             0.28421,            0.043874,           0.0039101,          0.00055021,           0.0066092,           0.0066092,           0.0066092
                 137,            0.054358,           0.0060468,           0.0018212,             0.68371,             0.53332,             0.54873,             0.28475,            0.043833,           0.0039063,          0.00054785,           0.0065845,           0.0065845,           0.0065845
                 138,            0.053662,           0.0060737,           0.0018149,             0.68466,             0.53399,             0.54972,             0.28516,            0.043787,           0.0039021,           0.0005453,           0.0065598,           0.0065598,           0.0065598
                 139,            0.053693,           0.0059828,           0.0019056,             0.68296,             0.53597,             0.55018,             0.28613,            0.043744,            0.003899,          0.00054269,            0.006535,            0.006535,            0.006535
                 140,            0.054176,           0.0060502,           0.0018305,             0.68318,             0.53589,             0.55035,              0.2864,            0.043699,           0.0038963,          0.00053874,           0.0065102,           0.0065102,           0.0065102
                 141,            0.053585,           0.0060143,           0.0018067,             0.67819,             0.53984,             0.55195,             0.28702,            0.043654,            0.003893,          0.00053602,           0.0064855,           0.0064855,           0.0064855
                 142,            0.053879,           0.0060598,           0.0017318,             0.68188,             0.53909,             0.55239,              0.2879,            0.043602,           0.0038889,          0.00053299,           0.0064608,           0.0064608,           0.0064608
                 143,            0.053813,           0.0060134,           0.0018643,             0.69035,              0.5373,             0.55311,             0.28881,             0.04355,           0.0038855,          0.00052943,            0.006436,            0.006436,            0.006436
                 144,            0.053168,           0.0060219,           0.0016793,             0.68338,               0.542,             0.55372,             0.28983,            0.043507,           0.0038819,          0.00052632,           0.0064112,           0.0064112,           0.0064112
                 145,            0.053565,           0.0060644,           0.0018276,             0.68451,             0.54337,             0.55536,             0.29066,            0.043459,           0.0038778,           0.0005234,           0.0063865,           0.0063865,           0.0063865
                 146,            0.053844,           0.0061451,           0.0019142,             0.68592,             0.54333,             0.55577,             0.29178,             0.04341,           0.0038744,          0.00051943,           0.0063618,           0.0063618,           0.0063618
                 147,            0.053498,           0.0059446,           0.0018165,             0.69405,             0.54085,             0.55662,             0.29212,            0.043364,            0.003871,          0.00051583,            0.006337,            0.006337,            0.006337
                 148,            0.053462,           0.0060412,           0.0019109,             0.69877,             0.53922,             0.55735,             0.29287,            0.043322,           0.0038674,          0.00051211,           0.0063122,           0.0063122,           0.0063122
                 149,            0.053374,           0.0060075,           0.0017589,             0.70461,             0.53837,             0.55816,             0.29365,            0.043274,            0.003864,          0.00050853,           0.0062875,           0.0062875,           0.0062875
                 150,            0.053254,           0.0060711,           0.0018701,             0.69526,             0.54256,             0.55895,             0.29367,            0.043234,           0.0038613,          0.00050587,           0.0062628,           0.0062628,           0.0062628
                 151,            0.053063,           0.0060572,            0.001751,              0.6935,             0.54405,             0.55981,             0.29451,            0.043183,            0.003858,          0.00050235,            0.006238,            0.006238,            0.006238
                 152,            0.052795,           0.0060704,           0.0018748,             0.68735,             0.54752,             0.55962,             0.29474,            0.043135,            0.003855,          0.00049874,           0.0062132,           0.0062132,           0.0062132
                 153,            0.052891,           0.0059069,           0.0015405,             0.68641,             0.54951,             0.56106,             0.29566,            0.043089,           0.0038508,           0.0004966,           0.0061885,           0.0061885,           0.0061885
                 154,            0.053043,           0.0060398,           0.0017949,             0.69111,             0.55007,             0.56281,              0.2961,            0.043041,           0.0038475,          0.00049364,           0.0061637,           0.0061637,           0.0061637
                 155,            0.053025,           0.0060469,           0.0018061,             0.68846,             0.55231,             0.56353,             0.29702,            0.042992,            0.003844,          0.00049056,            0.006139,            0.006139,            0.006139
