               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  81,            0.045641,           0.0055662,           0.0014046,             0.80548,             0.76366,             0.79368,             0.42192,            0.033246,           0.0034063,          0.00067237,             0.00802,             0.00802,             0.00802
                  82,            0.045855,           0.0055272,           0.0014249,             0.80479,             0.76402,             0.79368,             0.42264,            0.033213,           0.0034066,           0.0006726,           0.0079953,           0.0079953,           0.0079953
                  83,            0.045967,           0.0055446,           0.0014952,             0.80478,             0.76376,             0.79441,             0.42277,              0.0332,           0.0034074,          0.00067313,           0.0079705,           0.0079705,           0.0079705
                  84,            0.045274,           0.0054202,           0.0014028,             0.80259,             0.76529,             0.79442,             0.42363,             0.03318,           0.0034059,          0.00067156,           0.0079457,           0.0079457,           0.0079457
                  85,            0.045309,           0.0054632,           0.0013091,             0.80282,             0.76532,             0.79502,             0.42357,            0.033166,           0.0034046,          0.00067099,            0.007921,            0.007921,            0.007921
                  86,            0.045492,           0.0054614,           0.0014762,             0.80363,             0.76429,             0.79563,             0.42403,            0.033139,           0.0034038,          0.00067002,           0.0078963,           0.0078963,           0.0078963
                  87,             0.04562,           0.0054494,           0.0014797,             0.80363,             0.76509,             0.79563,             0.42402,             0.03312,           0.0034035,          0.00066547,           0.0078715,           0.0078715,           0.0078715
                  88,            0.045081,           0.0054342,           0.0012917,             0.80445,             0.76446,             0.79605,             0.42462,            0.033097,           0.0034045,          0.00066057,           0.0078467,           0.0078467,           0.0078467
                  89,            0.044811,           0.0054132,           0.0013655,             0.80428,              0.7648,             0.79573,             0.42421,             0.03308,            0.003406,          0.00065777,            0.007822,            0.007822,            0.007822
                  90,            0.044779,           0.0054803,           0.0014178,             0.80192,             0.76708,             0.79507,             0.42403,            0.033061,            0.003407,          0.00065703,           0.0077973,           0.0077973,           0.0077973
                  91,             0.04584,           0.0054709,           0.0014362,             0.80287,             0.76643,             0.79503,             0.42436,            0.033036,           0.0034067,          0.00065529,           0.0077725,           0.0077725,           0.0077725
                  92,            0.045002,           0.0054255,           0.0013398,             0.80358,               0.766,             0.79519,             0.42476,            0.033008,           0.0034059,          0.00065286,           0.0077478,           0.0077478,           0.0077478
                  93,            0.045139,           0.0054252,           0.0014077,              0.8026,             0.76683,             0.79539,             0.42475,            0.032988,           0.0034065,          0.00065119,            0.007723,            0.007723,            0.007723
                  94,             0.04531,           0.0054877,           0.0013587,             0.80104,             0.76853,             0.79555,             0.42492,            0.032971,           0.0034084,          0.00064956,           0.0076983,           0.0076983,           0.0076983
                  95,            0.044963,           0.0054765,           0.0013193,             0.80297,             0.76729,             0.79592,             0.42528,            0.032942,           0.0034084,          0.00064765,           0.0076735,           0.0076735,           0.0076735
                  96,            0.044846,           0.0054247,           0.0013374,             0.80374,             0.76743,             0.79594,             0.42591,             0.03291,           0.0034075,          0.00064426,           0.0076488,           0.0076488,           0.0076488
                  97,            0.044946,            0.005468,           0.0014068,             0.80371,             0.76903,             0.79648,             0.42613,            0.032883,           0.0034072,          0.00064228,            0.007624,            0.007624,            0.007624
                  98,            0.044754,           0.0053827,           0.0013774,             0.80205,             0.76915,             0.79662,             0.42607,            0.032862,           0.0034059,          0.00064107,           0.0075993,           0.0075993,           0.0075993
                  99,            0.045443,           0.0054387,           0.0013166,             0.80219,             0.77005,              0.7969,             0.42657,            0.032841,           0.0034079,          0.00063909,           0.0075745,           0.0075745,           0.0075745
                 100,            0.045486,            0.005532,           0.0014262,             0.80064,             0.77045,             0.79709,             0.42664,            0.032827,           0.0034079,          0.00063717,           0.0075498,           0.0075498,           0.0075498
                 101,            0.044674,            0.005376,            0.001335,             0.79977,             0.77089,             0.79749,             0.42672,            0.032814,           0.0034068,           0.0006346,            0.007525,            0.007525,            0.007525
                 102,            0.045133,           0.0054127,           0.0014495,             0.80169,             0.77016,             0.79738,             0.42682,            0.032801,           0.0034073,          0.00063172,           0.0075003,           0.0075003,           0.0075003
                 103,            0.044638,            0.005413,           0.0013016,             0.80282,             0.77018,             0.79736,             0.42688,            0.032784,           0.0034076,          0.00063031,           0.0074755,           0.0074755,           0.0074755
                 104,            0.044885,           0.0054449,           0.0016027,             0.80441,             0.77011,             0.79702,             0.42734,            0.032764,            0.003408,          0.00062858,           0.0074507,           0.0074507,           0.0074507
                 105,            0.044678,           0.0054302,           0.0013045,              0.8041,             0.77032,              0.7976,             0.42783,            0.032742,           0.0034088,          0.00062817,            0.007426,            0.007426,            0.007426
                 106,            0.044645,           0.0054194,           0.0013121,              0.8048,              0.7705,             0.79719,             0.42777,            0.032715,           0.0034066,          0.00062607,           0.0074013,           0.0074013,           0.0074013
                 107,            0.043991,           0.0053886,           0.0012844,              0.8034,             0.77108,             0.79743,              0.4284,            0.032686,            0.003403,          0.00062322,           0.0073765,           0.0073765,           0.0073765
                 108,            0.044151,           0.0053606,            0.001457,             0.80389,             0.77102,              0.7978,             0.42854,            0.032668,            0.003401,          0.00062048,           0.0073517,           0.0073517,           0.0073517
                 109,            0.043965,           0.0053632,           0.0012491,             0.80324,             0.77066,             0.79751,              0.4283,            0.032649,           0.0034007,          0.00061848,            0.007327,            0.007327,            0.007327
                 110,            0.044578,           0.0053593,           0.0012896,             0.80309,             0.77166,             0.79787,             0.42875,            0.032627,           0.0033995,          0.00061744,           0.0073023,           0.0073023,           0.0073023
