epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
96,18767,2.15762,1.47426,1.11725,2.07402,1.55004,1.2099,0.82778,0.556759,0.490264,0.50287,0.275062,nan,nan,nan,nan,nan,nan,nan,0.00764875,0.00764875,0.00764875
97,18939.1,2.14109,1.46833,1.11241,2.06563,1.5577,1.20867,0.8596,0.554303,0.491681,0.503563,0.275499,nan,nan,nan,nan,nan,nan,nan,0.007624,0.007624,0.007624
98,19115.4,2.14591,1.46776,1.11596,2.07285,1.55703,1.21056,0.85871,0.554693,0.49246,0.504365,0.275872,nan,nan,nan,nan,nan,nan,nan,0.00759925,0.00759925,0.00759925
99,19284.7,2.14133,1.46079,1.11701,2.07498,1.56957,1.21856,0.84743,0.553716,0.492074,0.504915,0.276131,nan,nan,nan,nan,nan,nan,nan,0.0075745,0.0075745,0.0075745
100,19458.2,2.12937,1.4529,1.11211,2.07892,1.56833,1.22211,0.86604,0.554958,0.491872,0.505428,0.276536,nan,nan,nan,nan,nan,nan,nan,0.00754975,0.00754975,0.00754975
101,19629.3,2.14325,1.45996,1.11181,2.10173,1.57346,1.2247,0.84762,0.554422,0.493241,0.506364,0.27695,nan,nan,nan,nan,nan,nan,nan,0.007525,0.007525,0.007525
102,19805,2.1412,1.4578,1.11153,2.0977,1.58526,1.23012,0.83908,0.552309,0.494889,0.506573,0.277372,nan,nan,nan,nan,nan,nan,nan,0.00750025,0.00750025,0.00750025
103,19979.3,2.13914,1.46069,1.11411,2.10323,1.58804,1.24045,0.83724,0.550081,0.496177,0.506904,0.277573,nan,nan,nan,nan,nan,nan,nan,0.0074755,0.0074755,0.0074755
104,20152.8,2.14078,1.47203,1.11674,2.11219,1.60577,1.24711,0.84327,0.547319,0.498317,0.507731,0.278275,nan,nan,nan,nan,nan,nan,nan,0.00745075,0.00745075,0.00745075
105,20326.7,2.12067,1.45982,1.11537,2.11132,1.60802,1.25644,0.88278,0.551656,0.49609,0.508198,0.278582,nan,nan,nan,nan,nan,nan,nan,0.007426,0.007426,0.007426
106,20500.1,2.1269,1.45259,1.11191,2.11733,1.6019,1.25993,0.87797,0.548722,0.497964,0.508907,0.279286,nan,nan,nan,nan,nan,nan,nan,0.00740125,0.00740125,0.00740125
107,20675,2.13551,1.45226,1.11526,2.13623,1.62565,1.26437,0.87128,0.549632,0.500893,0.509692,0.279927,nan,nan,nan,nan,nan,nan,nan,0.0073765,0.0073765,0.0073765
108,20849.3,2.09888,1.42117,1.10819,2.1236,1.62259,1.27126,0.90184,0.551762,0.499856,0.510899,0.280395,nan,nan,nan,nan,nan,nan,nan,0.00735175,0.00735175,0.00735175
109,21025.4,2.12486,1.43461,1.10716,2.14367,1.62436,1.26928,0.87486,0.551971,0.499813,0.511502,0.280981,nan,nan,nan,nan,nan,nan,nan,0.007327,0.007327,0.007327
110,21199.8,2.11466,1.42984,1.10536,2.15622,1.65017,1.27882,0.87808,0.552543,0.500347,0.511856,0.281708,nan,nan,nan,nan,nan,nan,nan,0.00730225,0.00730225,0.00730225
111,21380,2.12662,1.44612,1.11024,2.161,1.65326,1.28657,0.88435,0.551353,0.501042,0.512364,0.282497,nan,nan,nan,nan,nan,nan,nan,0.0072775,0.0072775,0.0072775
112,21550.9,2.11794,1.43925,1.10654,2.17843,1.66788,1.29447,0.88258,0.551713,0.501559,0.512939,0.28274,nan,nan,nan,nan,nan,nan,nan,0.00725275,0.00725275,0.00725275
113,21727.7,2.12875,1.44104,1.10436,2.19419,1.67579,1.29485,0.87845,0.551791,0.501889,0.513308,0.28297,nan,nan,nan,nan,nan,nan,nan,0.007228,0.007228,0.007228
114,21902.7,2.11059,1.42213,1.1061,2.18666,1.67657,1.30543,0.89772,0.552006,0.501587,0.513645,0.283196,nan,nan,nan,nan,nan,nan,nan,0.00720325,0.00720325,0.00720325
115,22075.2,2.10435,1.42665,1.10749,2.17671,1.67238,1.31379,0.88906,0.551861,0.500321,0.513515,0.283454,nan,nan,nan,nan,nan,nan,nan,0.0071785,0.0071785,0.0071785
116,22255.6,2.11485,1.43519,1.10772,2.20714,1.71094,1.32907,0.9229,0.554649,0.499159,0.513776,0.283926,nan,nan,nan,nan,nan,nan,nan,0.00715375,0.00715375,0.00715375
117,22430,2.10695,1.4302,1.10975,2.20779,1.72628,1.33274,0.91589,0.558118,0.49839,0.514426,0.284545,nan,nan,nan,nan,nan,nan,nan,0.007129,0.007129,0.007129
118,22601.2,2.11315,1.4188,1.10503,2.22582,1.71341,1.32923,0.90752,0.558663,0.498278,0.514683,0.285041,nan,nan,nan,nan,nan,nan,nan,0.00710425,0.00710425,0.00710425
119,22768.2,2.08537,1.40456,1.10479,2.2101,1.73677,1.34861,0.90421,0.557471,0.50044,0.514906,0.285736,nan,nan,nan,nan,nan,nan,nan,0.0070795,0.0070795,0.0070795
120,22936,2.10664,1.41625,1.09858,2.23651,1.73714,1.34426,0.89366,0.558676,0.500472,0.51521,0.286029,nan,nan,nan,nan,nan,nan,nan,0.00705475,0.00705475,0.00705475
121,23108.7,2.09665,1.41081,1.10578,2.2397,1.75063,1.35573,0.91853,0.557308,0.502443,0.516013,0.286162,nan,nan,nan,nan,nan,nan,nan,0.00703,0.00703,0.00703
122,23277.2,2.10034,1.41562,1.10614,2.25759,1.76676,1.36588,0.91549,0.55773,0.50219,0.516388,0.286789,nan,nan,nan,nan,nan,nan,nan,0.00700525,0.00700525,0.00700525
123,23446.4,2.09865,1.41187,1.1044,2.26848,1.78846,1.37763,0.9479,0.560174,0.501241,0.516372,0.286681,nan,nan,nan,nan,nan,nan,nan,0.0069805,0.0069805,0.0069805
124,23617.7,2.08095,1.39894,1.1032,2.2771,1.8006,1.39331,0.96295,0.561067,0.501311,0.517311,0.287037,nan,nan,nan,nan,nan,nan,nan,0.00695575,0.00695575,0.00695575
125,23789.5,2.11505,1.41784,1.10427,2.30651,1.81856,1.39018,0.9571,0.562099,0.500981,0.517812,0.287456,nan,nan,nan,nan,nan,nan,nan,0.006931,0.006931,0.006931
126,23960.5,2.10298,1.42026,1.10501,2.30999,1.84288,1.40825,0.96645,0.563135,0.501481,0.518079,0.287954,nan,nan,nan,nan,nan,nan,nan,0.00690625,0.00690625,0.00690625
127,24132.1,2.08433,1.41107,1.10602,2.31561,1.842,1.42252,0.98011,0.56335,0.50141,0.518345,0.288211,nan,nan,nan,nan,nan,nan,nan,0.0068815,0.0068815,0.0068815
128,24319.3,2.07712,1.39584,1.10458,2.3264,1.8495,1.42545,0.98213,0.565941,0.500882,0.518976,0.288885,nan,nan,nan,nan,nan,nan,nan,0.00685675,0.00685675,0.00685675
129,24505.9,2.08186,1.40476,1.10823,2.33546,1.86226,1.44227,0.97308,0.5671,0.501149,0.519502,0.288886,nan,nan,nan,nan,nan,nan,nan,0.006832,0.006832,0.006832
130,24676.7,2.08516,1.40866,1.10388,2.35425,1.88606,1.44732,0.97448,0.568013,0.500836,0.519406,0.28897,nan,nan,nan,nan,nan,nan,nan,0.00680725,0.00680725,0.00680725
131,24848.1,2.08093,1.39412,1.1045,2.34335,1.87271,1.44524,0.9874,0.567985,0.501458,0.519946,0.289746,nan,nan,nan,nan,nan,nan,nan,0.0067825,0.0067825,0.0067825
