path,name,phase,model,seed,epochs,batch,alpha_kd,alpha_s_rec,alpha_sep,lambda_sep,lambda_residual_aux,residual_aux_mode,lambda_teacher_private_aux,teacher_private_aux_mode,lambda_reach,lambda_match_inner,lambda_rank_inner,ladd_b_det_only,ladd_a2_det_only,ladd_b_a2_core,cats
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_b_e1_b32_s0_gpu0/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_b_e1_b32_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,1,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_a2_e50_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_a2_e50_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,50,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_b_e1_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_b_e1_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,1,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_a2_e10_b32_s0_gpu0/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2short10_b1_a2_e10_b32_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_b_e1_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_b_e1_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,1,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a2_e50_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a2_e50_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,50,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2select_m_s0_a2lr3e4_short10_b1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_b_e1_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_capkd_m_s0_a2probe_b1_retry1_b_e1_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,1,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr1e4_short5_b1_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a1_e10_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry2_a1_e10_b32_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11m_hbb_800ep_cos_nomosaic_albu,0,10,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_a2_e50_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2detonly_b1_retry1_a2_e50_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,50,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_b_e1_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_diag_a2damage_m_s0_a2lr3e4_b1_retry3_b_e1_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,1,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11m/cap2/ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_b_e1_b32_s0_gpu1/args.yaml,ladd_hbb_ogsod11m_formal_nomosaic_yolo11m_cap2_s0_fix_m_s0_a2lr3e4_short4_b1_b_e1_b32_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11m/cap2/ladd_,0,1,32,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a2_e50_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a2_e50_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_b_e800_b64_s42_gpu0/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_b_e800_b64_s42_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,42,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11n_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu0/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11n_hbb_800ep_cos_nomosaic_albu,42,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu02/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a1_e10_b64_s42_gpu02,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,42,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11n_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_b_e100_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_diag_h1_n_s0_b100_smoke_b_e100_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,0,100,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_b_e200_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_b_e200_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,0,200,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a2_e13_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s0_fix_n_s0_a2lr3e4_short13_bweakKD0p25_b200_a2_e13_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,0,13,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11n/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a2_e50_b64_s42_gpu0/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11n_cap2_s42_bnfreeze1e3_public4090dual_final_v2_a2_e50_b64_s42_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11n/cap2/ladd_,42,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_retry1_a2_e50_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_retry1_a2_e50_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_a2_e50_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_h1_s_s0_b400_datafix_a2_e50_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_b_e200_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_b_e200_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,200,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_a2_e13_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_fix_s_s0_a2lr3e4_short13_bweakKD0p1_b120_a2_e13_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,13,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_retry1_b_e1_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2detonly_b1_retry1_b_e1_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,1,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p5_b400_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p5_b400_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_a2_e13_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr3e4_short13_bdetonly200_a2_e13_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,13,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_capacity_kd_alpha05_b400_20260610_a1_e10_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_capacity_kd_alpha05_b400_20260610_a1_e10_b64_s0_gpu0,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_a2_e50_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2damage_s_s0_a2lr3e4_b1_a2_e50_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p5_b400_b_e400_b64_s0_gpu0/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p5_b400_b_e400_b64_s0_gpu0,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,400,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p25_b400_a2_e50_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_alphaKD0p25_b400_a2_e50_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,50,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_a1_e10_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_capkd_s_s0_bdetonly_b400_a1_e10_b64_s0_gpu1,,runs_public/ogsod/hbb/formal_nomosaic_20260528/baselines/sar/sar_yolo11s_hbb_800ep_cos_nomosaic_albu,0,10,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr1e4_short15_b1_a2_e15_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11s_formal_nomosaic_yolo11s_cap2_s0_diag_a2select_s_s0_a2lr1e4_short15_b1_a2_e15_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,15,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
ladd/results/ladd_curve_analysis_20260612/source/runs_public_ladd/yolo11s/cap2/ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_b_e800_b64_s0_gpu1/args.yaml,ladd_hbb_ogsod11n_formal_nomosaic_yolo11s_cap2_s0_bnfreeze1e3_public4090dual_final_v2_b_e800_b64_s0_gpu1,,/root/shared-nvme/LADD_public/runs_public/ogsod/hbb/formal_nomosaic_20260528/ladd/yolo11s/cap2/ladd_,0,800,64,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0.0,0,0,0,
