epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
41,6786.82,1.64221,0.87933,0.99685,0.80839,0.80491,0.82452,0.44142,1.588,0.76135,0.96633,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906,0.0298172,0.00993906
42,6964.2,1.64118,0.87705,0.99528,0.80516,0.81034,0.82911,0.44325,1.58319,0.76132,0.96539,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598,0.0298079,0.00993598
43,7144.11,1.64534,0.87668,0.99261,0.79963,0.80797,0.82091,0.44106,1.55571,0.75592,0.95989,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282,0.0297985,0.00993282
44,7316.55,1.63859,0.87274,0.99259,0.8053,0.80669,0.82145,0.43958,1.56678,0.76153,0.96056,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296,0.0297888,0.0099296
45,7475.07,1.62042,0.86478,0.98937,0.82479,0.81491,0.84066,0.45703,1.54981,0.73623,0.95829,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629,0.0297789,0.00992629
46,7646.41,1.6272,0.8633,0.99111,0.83365,0.81579,0.84144,0.45665,1.54477,0.744,0.95418,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291,0.0297687,0.00992291
47,7822.43,1.60822,0.8582,0.98399,0.81759,0.82118,0.83308,0.45341,1.54722,0.74033,0.95385,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946,0.0297584,0.00991946
48,8002.01,1.61727,0.85513,0.98759,0.83153,0.82571,0.84543,0.46558,1.51647,0.72556,0.94777,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593,0.0297478,0.00991593
49,8180.83,1.60609,0.84492,0.98595,0.83764,0.82638,0.84504,0.47041,1.50945,0.71746,0.94568,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232,0.029737,0.00991232
50,8351.42,1.59735,0.84514,0.98056,0.83029,0.82158,0.83993,0.46571,1.52652,0.72898,0.9491,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864,0.0297259,0.00990864
51,8509.35,1.59751,0.84138,0.9835,0.83609,0.82196,0.84173,0.46626,1.52589,0.72618,0.94799,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489,0.0297147,0.00990489
52,8682.95,1.59125,0.84358,0.97713,0.8352,0.82624,0.84598,0.47191,1.51597,0.71751,0.94561,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106,0.0297032,0.00990106
53,8847.76,1.59439,0.83496,0.98169,0.839,0.82931,0.84833,0.47653,1.49897,0.70788,0.94298,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715,0.0296915,0.00989715
54,8996.01,1.5895,0.83861,0.97997,0.84605,0.839,0.85704,0.48557,1.48382,0.70084,0.93904,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317,0.0296795,0.00989317
55,9150.15,1.6003,0.83936,0.97974,0.84479,0.83917,0.85848,0.48586,1.48052,0.69625,0.93897,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912,0.0296674,0.00988912
56,9322.35,1.59011,0.83283,0.97679,0.84145,0.8403,0.85867,0.4826,1.48602,0.69913,0.93897,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499,0.029655,0.00988499
57,9493.85,1.56179,0.82109,0.97273,0.84564,0.83934,0.85962,0.48483,1.47721,0.69391,0.93746,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079,0.0296424,0.00988079
58,9670.46,1.5773,0.82482,0.97894,0.84604,0.84035,0.86028,0.48654,1.47661,0.69033,0.9375,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651,0.0296295,0.00987651
59,9846.7,1.57776,0.81792,0.97198,0.84868,0.84075,0.86167,0.48894,1.47505,0.68544,0.93604,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216,0.0296165,0.00987216
60,10022,1.5835,0.82811,0.9746,0.85068,0.84124,0.86148,0.49097,1.46852,0.684,0.93479,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773,0.0296032,0.00986773
61,10192.7,1.56438,0.81224,0.97449,0.84916,0.84387,0.86364,0.49374,1.45982,0.68054,0.93337,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323,0.0295897,0.00986323
62,10371.5,1.56191,0.81593,0.97015,0.85145,0.84302,0.86352,0.49444,1.46004,0.67994,0.93347,0.029576,0.00985866,0.029576,0.00985866,0.029576,0.00985866,0.029576,0.00985866
63,10548.3,1.56221,0.81117,0.97065,0.85085,0.84712,0.86469,0.496,1.46166,0.67895,0.93362,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401,0.029562,0.00985401
64,10725.7,1.55661,0.80338,0.96637,0.85147,0.84841,0.86525,0.4982,1.45937,0.67481,0.93233,0.0295479,0.00984928,0.0295479,0.00984928,0.0295479,0.00984928,0.0295479,0.00984928
65,10899.4,1.54656,0.80286,0.96893,0.85204,0.85179,0.86829,0.50114,1.45175,0.66948,0.9306,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449,0.0295335,0.00984449
66,11070,1.55387,0.80455,0.96909,0.84973,0.85291,0.8684,0.50262,1.44875,0.66703,0.92959,0.0295188,0.00983962,0.0295188,0.00983962,0.0295188,0.00983962,0.0295188,0.00983962
67,11253.6,1.55933,0.8108,0.96411,0.84898,0.8554,0.86935,0.50429,1.44423,0.66348,0.9283,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467,0.029504,0.00983467
68,11441.5,1.55697,0.8008,0.96624,0.8525,0.85466,0.87131,0.50652,1.43877,0.66047,0.92702,0.029489,0.00982965,0.029489,0.00982965,0.029489,0.00982965,0.029489,0.00982965
69,11629.8,1.53635,0.79134,0.9609,0.85263,0.85687,0.87185,0.5084,1.43702,0.65831,0.92628,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456,0.0294737,0.00982456
70,11818,1.55318,0.79923,0.96672,0.85424,0.85524,0.87202,0.50944,1.43585,0.65676,0.9257,0.0294582,0.00981939,0.0294582,0.00981939,0.0294582,0.00981939,0.0294582,0.00981939
71,12002.9,1.53423,0.79586,0.96171,0.85493,0.85571,0.8725,0.50998,1.43459,0.65628,0.92536,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415,0.0294425,0.00981415
72,12187.8,1.53502,0.79208,0.96076,0.85668,0.85518,0.87346,0.51113,1.43145,0.65442,0.92502,0.0294265,0.00980884,0.0294265,0.00980884,0.0294265,0.00980884,0.0294265,0.00980884
73,12335.2,1.53544,0.78835,0.95891,0.85683,0.85729,0.87482,0.51306,1.42804,0.65287,0.92467,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345,0.0294104,0.00980345
74,12519.2,1.53503,0.79581,0.9586,0.85794,0.85898,0.87503,0.51353,1.42651,0.65087,0.92417,0.029394,0.00979799,0.029394,0.00979799,0.029394,0.00979799,0.029394,0.00979799
75,12703.7,1.53712,0.78911,0.96038,0.85892,0.85938,0.876,0.51457,1.4238,0.64898,0.92364,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246,0.0293774,0.00979246
76,12895.8,1.51937,0.78625,0.96381,0.86045,0.85881,0.87621,0.51587,1.42062,0.64675,0.92315,0.0293606,0.00978685,0.0293606,0.00978685,0.0293606,0.00978685,0.0293606,0.00978685
77,13083.4,1.5184,0.78153,0.95707,0.86394,0.85835,0.87559,0.51613,1.41995,0.64604,0.92286,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118,0.0293435,0.00978118
78,13264.4,1.50808,0.77647,0.95748,0.86266,0.8593,0.87614,0.51698,1.41731,0.64437,0.92252,0.0293263,0.00977542,0.0293263,0.00977542,0.0293263,0.00977542,0.0293263,0.00977542
79,13433.4,1.51685,0.77706,0.95889,0.86414,0.85918,0.87733,0.51715,1.4167,0.64417,0.92216,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696,0.0293088,0.0097696
80,13591.7,1.51514,0.77572,0.95158,0.86463,0.85896,0.87761,0.51698,1.41604,0.64377,0.92177,0.0292911,0.0097637,0.0292911,0.0097637,0.0292911,0.0097637,0.0292911,0.0097637
81,13745.6,1.49794,0.76375,0.95157,0.86278,0.86009,0.87769,0.51683,1.41582,0.6437,0.92142,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773,0.0292732,0.00975773
82,13900.3,1.51279,0.77268,0.9529,0.86128,0.86116,0.87751,0.51693,1.4154,0.64364,0.92107,0.0292551,0.00975169,0.0292551,0.00975169,0.0292551,0.00975169,0.0292551,0.00975169
83,14058.5,1.51838,0.77873,0.95241,0.86252,0.86096,0.87825,0.51709,1.41413,0.64361,0.92069,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557,0.0292367,0.00974557
84,14213.1,1.51295,0.77446,0.95211,0.86207,0.86174,0.87812,0.51748,1.41276,0.64285,0.92044,0.0292181,0.00973938,0.0292181,0.00973938,0.0292181,0.00973938,0.0292181,0.00973938
