epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
87,16518.9,2.17561,1.51809,1.12821,2.05303,1.55965,1.18485,0.66493,0.557763,0.485125,0.493274,0.269059,nan,nan,nan,nan,nan,nan,nan,0.0078715,0.0078715,0.0078715
88,16683.2,2.17918,1.51435,1.12722,2.04693,1.54434,1.18256,0.64305,0.558568,0.48567,0.493603,0.269747,nan,nan,nan,nan,nan,nan,nan,0.00784675,0.00784675,0.00784675
89,16848.9,2.19023,1.51171,1.12668,2.05413,1.54296,1.18206,0.67384,0.562897,0.485248,0.494007,0.270198,nan,nan,nan,nan,nan,nan,nan,0.007822,0.007822,0.007822
90,17011.9,2.1696,1.49394,1.12188,2.04611,1.54783,1.18549,0.62271,0.56034,0.48845,0.494939,0.271009,nan,nan,nan,nan,nan,nan,nan,0.00779725,0.00779725,0.00779725
91,17177.3,2.16775,1.49541,1.12099,2.04981,1.55044,1.18847,0.61604,0.56456,0.488796,0.496015,0.271474,nan,nan,nan,nan,nan,nan,nan,0.0077725,0.0077725,0.0077725
92,17345.1,2.1757,1.50057,1.13081,2.06369,1.55347,1.20406,0.62419,0.561699,0.490356,0.496088,0.271967,nan,nan,nan,nan,nan,nan,nan,0.00774775,0.00774775,0.00774775
93,17513.2,2.16097,1.47679,1.12409,2.06387,1.55264,1.19949,0.61898,0.558959,0.491091,0.496893,0.272406,nan,nan,nan,nan,nan,nan,nan,0.007723,0.007723,0.007723
94,17678.1,2.17447,1.48136,1.11894,2.07724,1.55442,1.20281,0.6061,0.561481,0.49086,0.497285,0.272857,nan,nan,nan,nan,nan,nan,nan,0.00769825,0.00769825,0.00769825
95,17843.9,2.16757,1.48363,1.11935,2.0832,1.56808,1.20864,0.61625,0.560302,0.492005,0.497547,0.272964,nan,nan,nan,nan,nan,nan,nan,0.0076735,0.0076735,0.0076735
96,18013.4,2.16205,1.48046,1.11935,2.07619,1.55295,1.21085,nan,0.5612,0.491767,0.497803,0.27313,nan,nan,nan,nan,nan,nan,nan,0.00764875,0.00764875,0.00764875
97,18181.7,2.1518,1.47284,1.11636,2.06718,1.55997,1.20937,0.63738,0.561947,0.491173,0.498692,0.273616,nan,nan,nan,nan,nan,nan,nan,0.007624,0.007624,0.007624
