               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  48,            0.070472,            0.041088,            0.057615,             0.46435,             0.31219,             0.30651,             0.12582,            0.062299,            0.027852,            0.020014,           0.0039362,           0.0039362,           0.0039362
                  49,            0.069843,            0.041126,            0.062116,             0.45985,             0.30812,             0.30912,             0.12709,             0.06211,            0.027823,            0.020803,           0.0038125,           0.0038125,           0.0038125
                  50,            0.069902,            0.040987,            0.057599,             0.48258,             0.30561,             0.31185,             0.12731,            0.061947,            0.027805,            0.021172,           0.0036888,           0.0036888,           0.0036888
                  51,            0.069798,            0.040511,            0.061358,             0.49335,               0.315,             0.31416,             0.12786,            0.061899,            0.027707,            0.019628,            0.003565,            0.003565,            0.003565
                  52,            0.069328,            0.040589,            0.057726,              0.4963,             0.31689,             0.31387,             0.12801,            0.061713,            0.027642,            0.018688,           0.0034413,           0.0034413,           0.0034413
                  53,            0.069091,            0.040685,            0.057971,             0.50617,             0.31452,             0.31683,             0.12967,            0.061599,            0.027634,            0.018375,           0.0033175,           0.0033175,           0.0033175
                  54,            0.068819,            0.040095,            0.053594,             0.49227,             0.32324,              0.3191,              0.1308,            0.061523,            0.027581,            0.018733,           0.0031938,           0.0031938,           0.0031938
                  55,            0.069133,            0.040677,            0.056771,             0.48804,             0.32582,             0.32013,             0.13178,            0.061415,            0.027577,            0.018409,             0.00307,             0.00307,             0.00307
                  56,            0.068585,            0.040637,            0.052184,             0.48022,             0.32961,             0.32147,             0.13306,            0.061319,            0.027557,            0.017916,           0.0029462,           0.0029462,           0.0029462
                  57,            0.068177,            0.040624,             0.05034,             0.47715,             0.33718,             0.32533,             0.13397,            0.061217,            0.027544,            0.017662,           0.0028225,           0.0028225,           0.0028225
                  58,            0.067924,            0.040546,            0.055971,             0.47693,             0.33816,             0.32677,               0.135,            0.061092,            0.027505,            0.017428,           0.0026987,           0.0026987,           0.0026987
                  59,            0.067435,            0.040016,            0.052081,             0.48643,             0.33935,             0.32923,             0.13665,            0.060931,            0.027461,            0.017236,            0.002575,            0.002575,            0.002575
                  60,            0.067198,            0.039733,            0.049834,             0.48747,             0.33956,             0.33116,             0.13725,            0.060796,            0.027414,            0.017274,           0.0024513,           0.0024513,           0.0024513
                  61,            0.067621,             0.04003,            0.049997,             0.49255,             0.33929,             0.33195,             0.13849,            0.060681,            0.027366,            0.017052,           0.0023275,           0.0023275,           0.0023275
                  62,            0.066788,            0.039863,            0.047928,             0.48709,             0.34412,             0.33456,              0.1394,            0.060574,            0.027331,            0.016902,           0.0022038,           0.0022038,           0.0022038
                  63,            0.066512,            0.040017,            0.049754,             0.49016,             0.34698,             0.33615,              0.1409,            0.060467,            0.027294,            0.016798,             0.00208,             0.00208,             0.00208
                  64,            0.066241,            0.039382,            0.045933,              0.4889,             0.34871,             0.33764,             0.14163,            0.060396,            0.027266,            0.016586,           0.0019563,           0.0019563,           0.0019563
                  65,            0.066439,            0.039493,            0.049033,             0.49668,             0.35311,             0.34118,             0.14329,            0.060305,            0.027232,            0.016275,           0.0018325,           0.0018325,           0.0018325
                  66,            0.066371,            0.039524,            0.045711,              0.5054,             0.35168,             0.34366,             0.14436,            0.060202,              0.0272,            0.016062,           0.0017087,           0.0017087,           0.0017087
                  67,            0.065701,            0.039714,            0.046944,             0.50695,             0.35076,             0.34486,             0.14567,            0.060101,             0.02717,            0.015787,            0.001585,            0.001585,            0.001585
                  68,            0.065781,            0.039297,            0.045959,             0.51415,             0.34961,             0.34633,             0.14611,            0.060013,            0.027139,            0.015618,           0.0014612,           0.0014612,           0.0014612
                  69,            0.065358,            0.039163,            0.039809,             0.51138,              0.3514,             0.34691,             0.14734,            0.059926,            0.027119,            0.015575,           0.0013375,           0.0013375,           0.0013375
                  70,            0.065441,            0.039616,            0.043446,             0.51244,             0.35152,             0.34733,             0.14762,            0.059838,            0.027109,            0.015524,           0.0012138,           0.0012138,           0.0012138
                  71,            0.064917,             0.03975,            0.044851,             0.52016,             0.35373,             0.35071,             0.14876,            0.059743,            0.027083,            0.015426,             0.00109,             0.00109,             0.00109
                  72,            0.064603,            0.038909,            0.047249,             0.51407,             0.35463,             0.35125,             0.14941,             0.05966,            0.027062,            0.015271,          0.00096625,          0.00096625,          0.00096625
                  73,            0.064288,            0.039307,            0.043425,             0.51145,             0.35905,             0.35249,             0.14998,            0.059575,            0.027049,            0.015167,           0.0008425,           0.0008425,           0.0008425
                  74,            0.064537,            0.039158,            0.041196,             0.50854,             0.36035,             0.35264,              0.1499,            0.059507,            0.027033,             0.01505,          0.00071875,          0.00071875,          0.00071875
                  75,            0.063571,            0.038376,            0.043331,             0.51074,             0.36106,             0.35382,             0.15045,            0.059434,            0.027017,            0.014899,            0.000595,            0.000595,            0.000595
                  76,            0.063342,            0.038269,            0.032305,             0.50775,             0.36124,             0.35421,             0.15052,            0.059368,            0.027001,            0.014843,          0.00047125,          0.00047125,          0.00047125
                  77,             0.06423,            0.039631,            0.038417,             0.50927,             0.36167,             0.35492,             0.15074,            0.059309,            0.026987,             0.01477,           0.0003475,           0.0003475,           0.0003475
                  78,            0.063428,            0.038576,            0.038408,             0.51078,             0.36226,             0.35558,             0.15104,            0.059257,            0.026975,            0.014706,          0.00022375,          0.00022375,          0.00022375
                  79,            0.063538,            0.038664,            0.036627,             0.51321,             0.36229,             0.35592,             0.15149,            0.059204,            0.026965,            0.014633,              0.0001,              0.0001,              0.0001
