epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
119,16964.9,1.13408,0.63843,0.93805,0.73193,0.68761,0.73417,0.49861,1.14094,0.62754,0.92706,0.00366899,0.00366899,0.00366899
120,17102.1,1.13334,0.63283,0.93769,0.73211,0.68958,0.73466,0.49918,1.1407,0.62722,0.9269,0.0035945,0.0035945,0.0035945
121,17240.9,1.13422,0.63166,0.93799,0.7337,0.69038,0.73518,0.49933,1.14078,0.627,0.92685,0.00352037,0.00352037,0.00352037
122,17382,1.13081,0.62958,0.93673,0.73574,0.68863,0.73534,0.49953,1.14071,0.6269,0.92673,0.00344661,0.00344661,0.00344661
123,17523.4,1.13087,0.63018,0.93744,0.73421,0.6905,0.73588,0.49943,1.14044,0.62659,0.92661,0.00337325,0.00337325,0.00337325
124,17666.1,1.1237,0.62403,0.93576,0.73439,0.69105,0.73624,0.5,1.14024,0.62629,0.92651,0.0033003,0.0033003,0.0033003
125,17810.3,1.12642,0.62648,0.93722,0.73636,0.68962,0.73664,0.50017,1.14028,0.62606,0.92643,0.00322778,0.00322778,0.00322778
126,17951.9,1.12665,0.62665,0.9367,0.73503,0.69242,0.73729,0.50067,1.14022,0.62571,0.9264,0.00315572,0.00315572,0.00315572
127,18090.6,1.12216,0.62157,0.93643,0.7336,0.69321,0.73785,0.50088,1.14006,0.62526,0.92623,0.00308412,0.00308412,0.00308412
128,18234.4,1.12098,0.62097,0.9334,0.73369,0.69395,0.73805,0.50117,1.13994,0.62497,0.92614,0.003013,0.003013,0.003013
129,18379.8,1.1177,0.61978,0.93416,0.73962,0.69186,0.73842,0.50181,1.13975,0.62463,0.92598,0.00294239,0.00294239,0.00294239
130,18521.5,1.11782,0.61954,0.93404,0.73859,0.69238,0.73853,0.50225,1.13966,0.62453,0.92592,0.0028723,0.0028723,0.0028723
131,18659.2,1.12122,0.62135,0.93532,0.74049,0.69297,0.73916,0.50258,1.13953,0.62409,0.92583,0.00280275,0.00280275,0.00280275
132,18800.4,1.1128,0.61295,0.93147,0.74279,0.69156,0.73962,0.50307,1.13947,0.62358,0.92579,0.00273375,0.00273375,0.00273375
133,18941.3,1.11162,0.61302,0.93297,0.74141,0.69396,0.74032,0.50347,1.13957,0.62352,0.92576,0.00266532,0.00266532,0.00266532
134,19081.1,1.11553,0.61573,0.93199,0.74326,0.69232,0.74041,0.50362,1.13935,0.62316,0.92565,0.00259748,0.00259748,0.00259748
135,19220.4,1.11393,0.615,0.93233,0.7449,0.69204,0.74066,0.50366,1.13943,0.62315,0.92561,0.00253024,0.00253024,0.00253024
136,19361.5,1.11331,0.61464,0.93099,0.74689,0.69127,0.7408,0.50377,1.13935,0.62283,0.92556,0.00246363,0.00246363,0.00246363
137,19505.4,1.10813,0.60994,0.93034,0.74791,0.69066,0.74119,0.50385,1.13936,0.62274,0.92548,0.00239766,0.00239766,0.00239766
138,19650.6,1.10562,0.60556,0.93001,0.73995,0.6954,0.74137,0.50423,1.13939,0.62258,0.92543,0.00233234,0.00233234,0.00233234
139,19792.6,1.10755,0.60763,0.93119,0.74353,0.69465,0.74139,0.50439,1.13935,0.62228,0.92538,0.00226769,0.00226769,0.00226769
140,19930.9,1.10559,0.60622,0.93015,0.74429,0.69461,0.74194,0.50474,1.13957,0.62212,0.92538,0.00220372,0.00220372,0.00220372
141,20071.1,1.10061,0.603,0.92966,0.74621,0.69252,0.74224,0.50471,1.1395,0.62199,0.92536,0.00214046,0.00214046,0.00214046
142,20214.9,1.09955,0.60284,0.92809,0.74555,0.69315,0.74231,0.50526,1.13957,0.6218,0.92533,0.00207792,0.00207792,0.00207792
143,20355.6,1.103,0.60314,0.92841,0.74437,0.69426,0.74279,0.50588,1.13948,0.62159,0.92533,0.00201611,0.00201611,0.00201611
144,20494.3,1.10032,0.60001,0.92855,0.74436,0.69411,0.74299,0.50586,1.13939,0.62152,0.92527,0.00195505,0.00195505,0.00195505
145,20633.2,1.10179,0.60069,0.92869,0.74579,0.69401,0.74303,0.50611,1.13943,0.62158,0.92523,0.00189475,0.00189475,0.00189475
146,20771,1.09336,0.59469,0.92673,0.74601,0.69367,0.74306,0.50601,1.13926,0.62131,0.92514,0.00183523,0.00183523,0.00183523
147,20910.2,1.09132,0.59576,0.92673,0.74329,0.6964,0.74354,0.5059,1.13923,0.62128,0.92509,0.00177651,0.00177651,0.00177651
148,21050.8,1.09298,0.59644,0.92561,0.74621,0.69331,0.74332,0.5062,1.13924,0.62115,0.92505,0.00171859,0.00171859,0.00171859
149,21193.9,1.09246,0.59412,0.92588,0.74465,0.6946,0.74383,0.50651,1.13911,0.62134,0.925,0.00166149,0.00166149,0.00166149
150,21334.6,1.08926,0.59236,0.92513,0.74612,0.69229,0.7439,0.50657,1.13912,0.6212,0.92495,0.00160523,0.00160523,0.00160523
151,21475.8,1.08676,0.58979,0.9244,0.74748,0.69408,0.74419,0.50642,1.1392,0.62123,0.92491,0.00154982,0.00154982,0.00154982
152,21616.7,1.09165,0.59195,0.92496,0.74982,0.69288,0.74454,0.50692,1.13906,0.62123,0.92487,0.00149527,0.00149527,0.00149527
153,21759.7,1.08823,0.58994,0.92609,0.74996,0.69337,0.74482,0.50769,1.13921,0.62109,0.92485,0.00144161,0.00144161,0.00144161
154,21901.2,1.08249,0.58705,0.92386,0.75018,0.69471,0.74482,0.50768,1.13919,0.6209,0.92484,0.00138883,0.00138883,0.00138883
155,22042.4,1.08119,0.58653,0.92261,0.75116,0.69297,0.74452,0.50772,1.13921,0.62088,0.92477,0.00133695,0.00133695,0.00133695
156,22186.1,1.08139,0.58571,0.92345,0.75127,0.69429,0.74519,0.50795,1.13912,0.62064,0.92469,0.00128599,0.00128599,0.00128599
157,22324.5,1.08222,0.58652,0.9245,0.75235,0.69448,0.74509,0.50795,1.13904,0.62065,0.92466,0.00123596,0.00123596,0.00123596
158,22462.9,1.08173,0.58346,0.92376,0.75177,0.69449,0.74549,0.50799,1.13906,0.62032,0.92458,0.00118687,0.00118687,0.00118687
159,22602.6,1.07527,0.58175,0.92225,0.75185,0.69548,0.74526,0.50858,1.13898,0.62021,0.92456,0.00113873,0.00113873,0.00113873
160,22739.4,1.07618,0.58122,0.92158,0.75356,0.69499,0.74527,0.50843,1.139,0.62014,0.92453,0.00109156,0.00109156,0.00109156
161,22880.5,1.07669,0.58029,0.92178,0.75159,0.69544,0.74517,0.50866,1.13903,0.61996,0.92448,0.00104537,0.00104537,0.00104537
162,23023.7,1.07539,0.58002,0.92153,0.75239,0.69466,0.74562,0.50892,1.13892,0.61989,0.92445,0.00100016,0.00100016,0.00100016
163,23167.7,1.07493,0.57826,0.92026,0.75348,0.69339,0.74576,0.5092,1.13903,0.61983,0.92442,0.000955951,0.000955951,0.000955951
164,23309,1.07146,0.57715,0.92022,0.75409,0.69433,0.7459,0.50907,1.13909,0.61979,0.92438,0.000912754,0.000912754,0.000912754
165,23448.2,1.07187,0.57394,0.9204,0.75599,0.69388,0.74677,0.50932,1.13923,0.6196,0.92436,0.000870577,0.000870577,0.000870577
