epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,cmdistill_pcc_levels,cmdistill_slrd_tokens,cmdistill_ibcld_candidate_ratio,cmdistill_ibcld_fg_count,cmdistill_ibcld_teacher_conf_added_count,cmdistill_ibcld_cls_loss,cmdistill_ibcld_box_loss,cmdistill_pcc_loss,cmdistill_relation_loss,cmdistill_ibcld_loss,cmdistill_total_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nonfinite_metrics_or_cmdistill,nonfinite_bn_stats,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,base_alpha_kd,effective_alpha_kd,kd_multiplier,kd_warmup_active,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,b_loss_warmup_mode,b_loss_warmup_start_epoch,b_loss_warmup_end_epoch,b_loss_warmup_final_mult,b_loss_warmup_scope,b_loss_warmup_multiplier,b_loss_warmup_active,ladd_b_a2_core,ladd_b_frozen_reach_probe,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
106,b,0.0046616274761471675,0.0046616274761471675,0.0046616274761471675,1.11993,0.61769,0.93386,0.02182,0.00163,0.15321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.89093017578125,1.1482458114624023,4.440457820892334,27.7148380279541,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
107,b,0.004584163849073354,0.004584163849073354,0.004584163849073354,1.11305,0.61355,0.93227,0.02199,0.00163,0.15321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.25688171386719,1.1501896381378174,4.448596954345703,27.666542053222656,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
108,b,0.004506815160099327,0.004506815160099327,0.004506815160099327,1.11105,0.60947,0.93169,0.02142,0.0016,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.4699249267578,1.1423869132995605,4.385969161987305,28.125572204589844,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
109,b,0.004429600493856694,0.004429600493856694,0.004429600493856694,1.10731,0.60777,0.93051,0.02148,0.0016,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.35308837890625,1.1303032636642456,4.428633689880371,28.075458526611328,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
110,b,0.004352538901908966,0.004352538901908966,0.004352538901908966,1.1153,0.61157,0.93336,0.0211,0.00159,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.82701110839844,1.12543785572052,4.305315017700195,26.94618797302246,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
111,b,0.004275649398050858,0.004275649398050858,0.004275649398050858,1.10844,0.6076,0.93114,0.0203,0.00156,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.79277801513672,1.1154696941375732,4.308650970458984,24.996158599853516,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
112,b,0.004198950953616922,0.004198950953616922,0.004198950953616922,1.10661,0.6096,0.93007,0.02027,0.00157,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.76852416992188,1.1089590787887573,4.345489025115967,25.143625259399414,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
113,b,0.0041224624928006635,0.0041224624928006635,0.0041224624928006635,1.11133,0.60891,0.93177,0.0201,0.00159,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.44402313232422,1.097941279411316,4.261699676513672,24.86201286315918,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
114,b,0.004046202887985264,0.004046202887985264,0.004046202887985264,1.10784,0.60899,0.93081,0.01966,0.00152,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.58938598632812,1.0894399881362915,4.253857135772705,24.77858543395996,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
115,b,0.003970190955087116,0.003970190955087116,0.003970190955087116,1.1077,0.60692,0.92983,0.01984,0.00155,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.31211853027344,1.0771679878234863,4.149628639221191,25.08930015563965,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
116,b,0.0038944454489132675,0.0038944454489132675,0.0038944454489132675,1.10108,0.60276,0.92811,0.0192,0.00155,0.1532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.55332946777344,1.0727483034133911,4.137879371643066,24.52762222290039,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
117,b,0.0038189850585339693,0.0038189850585339693,0.0038189850585339693,1.1048,0.60492,0.92807,0.01959,0.00153,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.55868530273438,1.0618505477905273,4.066962242126465,25.25973892211914,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
118,b,0.0037438284026714043,0.0037438284026714043,0.0037438284026714043,1.10355,0.60342,0.92951,0.01908,0.00151,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.10814666748047,1.050623893737793,4.001043319702148,25.02829933166504,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
119,b,0.0036689940251058164,0.0036689940251058164,0.0036689940251058164,1.09715,0.59796,0.92749,0.01842,0.0015,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.79843139648438,1.0434805154800415,4.002723217010498,23.7647705078125,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
120,b,0.003594500390100096,0.003594500390100096,0.003594500390100096,1.09484,0.59773,0.9265,0.01841,0.00149,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.18762969970703,1.0363832712173462,3.952540397644043,23.5643310546875,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
121,b,0.003520365877844013,0.003520365877844013,0.003520365877844013,1.0967,0.59608,0.92557,0.01843,0.00149,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.65994262695312,1.0267460346221924,3.9356844425201416,23.707124710083008,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
122,b,0.0034466087799191604,0.0034466087799191604,0.0034466087799191604,1.09508,0.59626,0.92566,0.01789,0.00149,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.3816909790039,1.0174251794815063,3.863054037094116,24.666889190673828,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
123,b,0.0033732472947858084,0.0033732472947858084,0.0033732472947858084,1.09453,0.59437,0.92616,0.01739,0.00144,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.59593200683594,1.0065650939941406,3.852246046066284,22.48545265197754,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
124,b,0.003300299523292678,0.003300299523292678,0.003300299523292678,1.09114,0.59426,0.92613,0.01761,0.00147,0.15319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.52275848388672,1.0021239519119263,3.846147298812866,22.754487991333008,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
125,b,0.003227783464210845,0.003227783464210845,0.003227783464210845,1.09088,0.59364,0.92503,0.01715,0.00145,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.36754608154297,0.9933747053146362,3.8334267139434814,23.538049697875977,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
126,b,0.003155717009792807,0.003155717009792807,0.003155717009792807,1.09158,0.59227,0.92583,0.01731,0.00144,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.12617492675781,0.9917370080947876,3.790236234664917,23.986400604248047,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
127,b,0.003084117941357836,0.003084117941357836,0.003084117941357836,1.0856,0.58936,0.92335,0.0172,0.00143,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.30653381347656,0.9768615961074829,3.6720545291900635,24.081066131591797,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
128,b,0.0030130039249047125,0.0030130039249047125,0.0030130039249047125,1.08871,0.58924,0.92516,0.01663,0.00142,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.32223510742188,0.9704580307006836,3.6933467388153076,23.78680992126465,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
129,b,0.00294239250675289,0.00294239250675289,0.00294239250675289,1.08566,0.58711,0.92371,0.0166,0.0014,0.15318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.8196792602539,0.9625590443611145,3.7136640548706055,23.72716522216797,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
130,b,0.00287230110921322,0.00287230110921322,0.00287230110921322,1.08619,0.58811,0.92473,0.01629,0.00138,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.3832015991211,0.9529072046279907,3.6030218601226807,23.586442947387695,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
131,b,0.002802747026289244,0.002802747026289244,0.002802747026289244,1.08488,0.58421,0.9221,0.01575,0.00137,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.7835922241211,0.9487014412879944,3.607438564300537,24.194841384887695,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
132,b,0.002733747419410163,0.002733747419410163,0.002733747419410163,1.08389,0.5855,0.92354,0.01616,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9434814453125,0.9407544732093811,3.5244288444519043,22.682464599609375,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
133,b,0.0026653193131965093,0.0026653193131965093,0.0026653193131965093,1.08296,0.58521,0.92284,0.01602,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.81105041503906,0.933236837387085,3.540234327316284,23.350757598876953,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
134,b,0.0025974795912595827,0.0025974795912595827,0.0025974795912595827,1.08153,0.58227,0.92266,0.01521,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.20674896240234,0.925535261631012,3.503941059112549,22.403202056884766,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
135,b,0.002530244992035662,0.002530244992035662,0.002530244992035662,1.07913,0.58018,0.9213,0.01553,0.00135,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.29150390625,0.9187676310539246,3.4746782779693604,23.640016555786133,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
136,b,0.002463632104656054,0.002463632104656054,0.002463632104656054,1.0751,0.57705,0.92032,0.01544,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.32628631591797,0.9120765328407288,3.431701421737671,23.251073837280273,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
137,b,0.0023976573648539644,0.0023976573648539644,0.0023976573648539644,1.07365,0.57957,0.92163,0.01542,0.00134,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.39408874511719,0.9053435325622559,3.4180748462677,23.13166046142578,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
138,b,0.002332337050909248,0.002332337050909248,0.002332337050909248,1.07221,0.57573,0.91922,0.0152,0.00133,0.15317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.15247344970703,0.8981108069419861,3.426826000213623,23.383132934570312,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
139,b,0.0022676872796319526,0.0022676872796319526,0.0022676872796319526,1.07328,0.57457,0.9187,0.01493,0.00129,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.62882232666016,0.8932189345359802,3.3836452960968018,23.397809982299805,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
140,b,0.0022037240023857706,0.0022037240023857706,0.0022037240023857706,1.06796,0.57424,0.91976,0.01484,0.00129,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.3028564453125,0.8820692300796509,3.3280510902404785,23.107912063598633,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
141,b,0.0021404630011522597,0.0021404630011522597,0.0021404630011522597,1.06531,0.56865,0.91844,0.01455,0.00127,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.02830505371094,0.8815510869026184,3.311814308166504,21.303674697875977,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
142,b,0.002077919884636875,0.002077919884636875,0.002077919884636875,1.06324,0.56746,0.91783,0.0143,0.00126,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.98550415039062,0.8751527667045593,3.2851154804229736,21.552982330322266,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
143,b,0.002016110084417766,0.002016110084417766,0.002016110084417766,1.06719,0.57121,0.91777,0.01393,0.00126,0.15316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.1107406616211,0.8685193657875061,3.2842345237731934,20.856382369995117,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
144,b,0.0019550488511382593,0.0019550488511382593,0.0019550488511382593,1.06284,0.56615,0.91671,0.01398,0.00124,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.40007019042969,0.8622623682022095,3.2570078372955322,21.0046329498291,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
145,b,0.0018947512507439858,0.0018947512507439858,0.0018947512507439858,1.05601,0.56216,0.91537,0.01386,0.00124,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0674819946289,0.8551633954048157,3.2096505165100098,20.867586135864258,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
146,b,0.001835232160765592,0.001835232160765592,0.001835232160765592,1.0621,0.56707,0.91607,0.01362,0.00121,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.66580200195312,0.84990394115448,3.2301456928253174,21.80478858947754,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
147,b,0.0017765062666479238,0.0017765062666479238,0.0017765062666479238,1.06143,0.56443,0.91751,0.01369,0.00121,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.10179901123047,0.8447790145874023,3.182408094406128,20.990692138671875,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
148,b,0.0017185880581266223,0.0017185880581266223,0.0017185880581266223,1.05652,0.56335,0.91503,0.01372,0.0012,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.04041290283203,0.8394903540611267,3.1121325492858887,21.188823699951172,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
149,b,0.001661491825652991,0.001661491825652991,0.001661491825652991,1.05897,0.56351,0.9156,0.01355,0.00119,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.45008850097656,0.8332581520080566,3.079061985015869,21.022226333618164,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
150,b,0.0016052316568680447,0.0016052316568680447,0.0016052316568680447,1.05951,0.56261,0.91764,0.01325,0.00119,0.15315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.58155822753906,0.8281780481338501,3.082385540008545,21.60017967224121,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
151,b,0.0015498214331265902,0.0015498214331265902,0.0015498214331265902,1.05703,0.56072,0.91562,0.01307,0.00116,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.78887939453125,0.8230154514312744,3.0412328243255615,21.206768035888672,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
152,b,0.0014952748260722171,0.0014952748260722171,0.0014952748260722171,1.05112,0.55717,0.91316,0.0128,0.00115,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.76885223388672,0.8181131482124329,3.0496280193328857,21.211851119995117,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
153,b,0.0014416052942640145,0.0014416052942640145,0.0014416052942640145,1.05386,0.55681,0.91361,0.01269,0.00113,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.56649780273438,0.8125008940696716,3.0346438884735107,20.631372451782227,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
154,b,0.0013888260798558816,0.0013888260798558816,0.0013888260798558816,1.05341,0.55839,0.91409,0.01252,0.00114,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.51375579833984,0.8091031312942505,3.010197639465332,20.485729217529297,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
155,b,0.001336950205329225,0.001336950205329225,0.001336950205329225,1.04916,0.55676,0.91323,0.01254,0.00113,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.12335205078125,0.8040929436683655,2.9848031997680664,20.557300567626953,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
156,b,0.0012859904702798464,0.0012859904702798464,0.0012859904702798464,1.04882,0.55592,0.913,0.01233,0.00113,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.35366821289062,0.7988370060920715,2.9530460834503174,20.513418197631836,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
157,b,0.0012359594482598446,0.0012359594482598446,0.0012359594482598446,1.04851,0.55402,0.91332,0.01217,0.00112,0.15314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.7736587524414,0.7920515537261963,2.932776927947998,20.35886573791504,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
158,b,0.0011868694836752681,0.0011868694836752681,0.0011868694836752681,1.04597,0.55205,0.91274,0.0121,0.00111,0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.07205963134766,0.7893632650375366,2.8933606147766113,19.919185638427734,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
159,b,0.0011387326887403327,0.0011387326887403327,0.0011387326887403327,1.04169,0.55042,0.9121,0.01208,0.00109,0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.02397918701172,0.7853006720542908,2.914381504058838,19.82317543029785,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
160,b,0.0010915609404889015,0.0010915609404889015,0.0010915609404889015,1.04239,0.55035,0.91181,0.01176,0.00107,0.15313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.9208984375,0.7819958329200745,2.8879554271698,20.298843383789062,81,normal,0,0,0,0,nan,nan,nan,nan,1.0,1.0,1.0,0,none,-1,-1,1.0,-1,none,-1,-1,1.0,core,1.0,0,1,1,0,0,0.1,1.0,1.0,1.0
