epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
41,9554.9,1.17848,0.67645,0.95221,0,0.00844,0.00194,0.15325,0.57398,0.07083,0.00333,0.00194,2.33707,2.33514,0.49773,0.06246,0.54103,0.49653,0.7368,0.68468,0.73041,0.49265,1.1497,0.62547,0.92852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49265,0.00905463,0.00905463,0.00905463
42,9793.26,1.18176,0.68072,0.95449,0,0.00841,0.00198,0.15326,0.57656,0.06864,0.0033,0.00198,2.34113,2.33915,0.49744,0.06232,0.53847,0.49629,0.74447,0.67658,0.73016,0.49276,1.14907,0.62375,0.92799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49276,0.00900844,0.00900844,0.00900844
43,10027.5,1.17263,0.6733,0.95071,0,0.00835,0.0019,0.15325,0.57321,0.06834,0.00328,0.0019,2.34118,2.33927,0.49962,0.06233,0.54006,0.4985,0.73621,0.68584,0.73135,0.49475,1.14808,0.62243,0.92786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49475,0.00896127,0.00896127,0.00896127
44,10263.5,1.17953,0.67529,0.95216,0,0.00828,0.00193,0.15325,0.57479,0.06722,0.00322,0.00193,2.33955,2.33763,0.5004,0.06335,0.54238,0.49923,0.73911,0.68721,0.73304,0.49527,1.14814,0.62134,0.92803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49527,0.00891313,0.00891313,0.00891313
45,10493.3,1.18014,0.6763,0.95171,0,0.00826,0.00189,0.15325,0.57338,0.06477,0.0032,0.00189,2.33883,2.33695,0.4964,0.06367,0.53743,0.49527,0.73941,0.68315,0.73275,0.49552,1.14673,0.62042,0.9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49552,0.00886404,0.00886404,0.00886404
46,10725,1.1752,0.676,0.95103,0,0.00818,0.0019,0.15325,0.57125,0.06422,0.00314,0.0019,2.34039,2.33849,0.49493,0.06356,0.53833,0.49374,0.75387,0.67477,0.73271,0.4954,1.14663,0.62028,0.92748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4954,0.00881401,0.00881401,0.00881401
47,10954.4,1.17429,0.67193,0.95045,0,0.00815,0.00191,0.15325,0.57361,0.06163,0.00313,0.00191,2.34022,2.33831,0.49922,0.06371,0.541,0.49809,0.7663,0.6685,0.7342,0.49717,1.1461,0.61921,0.92745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49717,0.00876305,0.00876305,0.00876305
48,11185.7,1.17279,0.673,0.95207,0,0.00808,0.00196,0.15326,0.57415,0.06353,0.00309,0.00196,2.34052,2.33856,0.49856,0.06283,0.54226,0.49735,0.75785,0.67328,0.73523,0.49751,1.14514,0.61841,0.92717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49751,0.00871117,0.00871117,0.00871117
49,11412,1.17457,0.67184,0.95055,0,0.00804,0.00187,0.15324,0.57272,0.06086,0.00306,0.00187,2.34063,2.33876,0.49859,0.06303,0.54337,0.49736,0.75936,0.67522,0.73572,0.49697,1.14489,0.61814,0.92716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49697,0.00865839,0.00865839,0.00865839
50,11645.7,1.17375,0.67337,0.95048,0,0.00801,0.00188,0.15325,0.5724,0.05874,0.00298,0.00188,2.34438,2.3425,0.49717,0.06297,0.54279,0.49591,0.75703,0.67934,0.73605,0.49644,1.145,0.61741,0.92705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49644,0.00860473,0.00860473,0.00860473
51,11874.2,1.17125,0.66888,0.95041,0,0.00795,0.00187,0.15324,0.5693,0.05585,0.00295,0.00187,2.34596,2.34409,0.4941,0.06326,0.54041,0.49282,0.7537,0.68299,0.73616,0.49693,1.14432,0.61708,0.92677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49693,0.00855018,0.00855018,0.00855018
52,12107,1.17041,0.66788,0.9497,0,0.00792,0.00186,0.15324,0.57038,0.05654,0.00296,0.00186,2.34808,2.34622,0.49784,0.06369,0.54339,0.49659,0.75384,0.68573,0.73724,0.4978,1.14425,0.61607,0.92655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4978,0.00849477,0.00849477,0.00849477
53,12335.9,1.17146,0.67036,0.94795,0,0.00789,0.00182,0.15324,0.56926,0.05317,0.00292,0.00182,2.34826,2.34644,0.49813,0.06438,0.54519,0.49684,0.75618,0.68542,0.73947,0.49898,1.14393,0.61588,0.92651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49898,0.00843851,0.00843851,0.00843851
54,12567.6,1.16974,0.66709,0.94997,0,0.00783,0.00183,0.15324,0.56854,0.05293,0.0029,0.00183,2.3491,2.34727,0.49565,0.06472,0.54486,0.49432,0.75734,0.68454,0.7407,0.49893,1.14403,0.61518,0.92654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49893,0.00838141,0.00838141,0.00838141
55,12794.3,1.16786,0.66716,0.95044,0,0.00779,0.00181,0.15323,0.57201,0.05169,0.00287,0.00181,2.35023,2.34842,0.49605,0.06398,0.54632,0.49471,0.76043,0.68219,0.74006,0.49935,1.14444,0.61515,0.92666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49935,0.00832349,0.00832349,0.00832349
56,13027.4,1.16498,0.66416,0.9477,0,0.00777,0.00182,0.15324,0.56748,0.05046,0.00283,0.00182,2.34884,2.34702,0.49667,0.06457,0.54772,0.49528,0.76189,0.67936,0.74021,0.49991,1.14452,0.61513,0.92661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49991,0.00826477,0.00826477,0.00826477
57,13257.9,1.1639,0.66122,0.94749,0,0.00773,0.00179,0.15323,0.56873,0.04869,0.0028,0.00179,2.34818,2.34639,0.49725,0.06394,0.54673,0.49594,0.75487,0.68479,0.73997,0.5001,1.14429,0.61496,0.92647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5001,0.00820525,0.00820525,0.00820525
58,13489.5,1.16616,0.66484,0.94678,0,0.00769,0.00178,0.15323,0.56825,0.04699,0.00278,0.00178,2.34965,2.34787,0.49577,0.06392,0.54439,0.49449,0.76167,0.67902,0.73957,0.5002,1.14415,0.61484,0.92639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5002,0.00814495,0.00814495,0.00814495
59,13725.4,1.16195,0.66175,0.94683,0,0.00766,0.00178,0.15323,0.56724,0.04638,0.00276,0.00178,2.35148,2.3497,0.49838,0.06492,0.54773,0.49707,0.75146,0.68731,0.73908,0.49995,1.1441,0.61469,0.92636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49995,0.00808389,0.00808389,0.00808389
60,13942.8,1.16781,0.66607,0.94962,0,0.00761,0.00177,0.15323,0.56892,0.04546,0.00272,0.00177,2.35176,2.34999,0.49679,0.06438,0.54678,0.49544,0.74941,0.69076,0.73917,0.49951,1.14386,0.61466,0.92627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49951,0.00802208,0.00802208,0.00802208
61,14163.7,1.16342,0.66019,0.94849,0,0.00759,0.00175,0.15323,0.56654,0.04465,0.0027,0.00175,2.35645,2.3547,0.49671,0.06341,0.54675,0.49535,0.7509,0.691,0.73924,0.49993,1.14411,0.61438,0.9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49993,0.00795954,0.00795954,0.00795954
62,14388.6,1.16251,0.66062,0.94697,0,0.00756,0.00176,0.15323,0.56671,0.04482,0.00268,0.00176,2.35623,2.35446,0.4969,0.06337,0.54462,0.49561,0.75202,0.69046,0.73996,0.50036,1.14397,0.61434,0.92613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50036,0.00789628,0.00789628,0.00789628
63,14620,1.15998,0.65773,0.94502,0,0.00752,0.00173,0.15322,0.56728,0.04296,0.00265,0.00173,2.35894,2.35721,0.49643,0.06401,0.54185,0.4952,0.75238,0.6913,0.74044,0.50042,1.14412,0.61432,0.92616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50042,0.00783231,0.00783231,0.00783231
