epoch,time,train/s_box_loss,train/s_cls_loss,train/s_dfl_loss,train/t_box_loss,train/t_cls_loss,train/t_dfl_loss,train/cclkd_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/s_box_loss,val/s_cls_loss,val/s_dfl_loss,val/t_box_loss,val/t_cls_loss,val/t_dfl_loss,val/cclkd_loss,lr/pg0,lr/pg1,lr/pg2
58,6556.84,2.08648,1.36517,1.08286,1.88833,1.20792,1.0946,2.07678,0.619171,0.545589,0.559836,0.312311,nan,nan,nan,nan,nan,nan,nan,0.00858925,0.00858925,0.00858925
59,6672.72,2.08357,1.36578,1.08094,1.8848,1.21092,1.09707,2.09203,0.623791,0.545336,0.562283,0.315524,nan,nan,nan,nan,nan,nan,nan,0.0085645,0.0085645,0.0085645
60,6788.56,2.08402,1.37023,1.08309,1.88253,1.20417,1.09532,2.12794,0.624841,0.549822,0.563612,0.316597,nan,nan,nan,nan,nan,nan,nan,0.00853975,0.00853975,0.00853975
61,6904.09,2.07483,1.35684,1.08401,1.87739,1.20275,1.09992,2.03317,0.626651,0.553087,0.568493,0.317715,nan,nan,nan,nan,nan,nan,nan,0.008515,0.008515,0.008515
62,7019.78,2.06141,1.33751,1.07412,1.87998,1.20283,1.09692,2.02321,0.629182,0.55679,0.5703,0.318858,nan,nan,nan,nan,nan,nan,nan,0.00849025,0.00849025,0.00849025
63,7135.49,2.06001,1.34435,1.07539,1.8741,1.20522,1.10113,2.02663,0.633438,0.55705,0.573118,0.320354,nan,nan,nan,nan,nan,nan,nan,0.0084655,0.0084655,0.0084655
64,7249.21,2.063,1.35657,1.08066,1.88194,1.21321,1.10354,2.00186,0.637243,0.558866,0.575681,0.322576,nan,nan,nan,nan,nan,nan,nan,0.00844075,0.00844075,0.00844075
65,7365.03,2.05802,1.32558,1.07217,1.88669,1.20661,1.10264,1.89675,0.642204,0.559978,0.577531,0.323983,nan,nan,nan,nan,nan,nan,nan,0.008416,0.008416,0.008416
66,7480.14,2.05498,1.32717,1.0757,1.88243,1.20395,1.10618,1.88751,0.648127,0.55854,0.578837,0.325798,nan,nan,nan,nan,nan,nan,nan,0.00839125,0.00839125,0.00839125
67,7594.22,2.04311,1.32292,1.07424,1.87885,1.20366,1.11051,1.8212,0.644124,0.562197,0.579887,0.327486,nan,nan,nan,nan,nan,nan,nan,0.0083665,0.0083665,0.0083665
