epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,train/angle_loss,train/t_rec_loss,train/reach_match_loss,train/reach_rank_loss,train/task_loss,train/kd_loss,train/s_rec_loss,train/d_pos_mean,train/d_neg_mean,train/rank_gap_mean,train/mask_mean,train/mask_std,train/mask_fg_mean,train/mask_bg_mean,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,val/angle_loss,val/t_rec_loss,val/reach_match_loss,val/reach_rank_loss,val/task_loss,val/kd_loss,val/s_rec_loss,val/d_pos_mean,val/d_neg_mean,val/rank_gap_mean,val/mask_mean,val/mask_std,val/mask_fg_mean,val/mask_bg_mean,phase_stop_fitness,lr/pg0,lr/pg1,lr/pg2
37,685.956,1.32871,0.88813,1.00221,0,0.00701,0.00616,0.15386,0.66144,0.1288,0.00388,0.00616,2.62145,2.61529,0.49047,0.05371,0.5293,0.48964,0.44641,0.5034,0.44273,0.2706,1.33709,0.87564,0.98661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2706,0.00102539,0.00102539,0.00102539
38,703.895,1.31916,0.87905,1.00428,0,0.00712,0.00575,0.1538,0.64951,0.12297,0.00385,0.00575,2.61197,2.60622,0.4928,0.05423,0.53135,0.49196,0.42237,0.45969,0.43633,0.26742,1.31836,0.87241,0.98553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26742,0.0010207,0.0010207,0.0010207
39,720.12,1.33007,0.87259,0.99916,0,0.00698,0.00541,0.15375,0.64668,0.12551,0.00384,0.00541,2.61037,2.60496,0.49252,0.0539,0.52785,0.49173,0.42727,0.46771,0.43675,0.2664,1.30381,0.89094,0.98128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2664,0.0010159,0.0010159,0.0010159
40,737.616,1.33468,0.87882,1.00267,0,0.00698,0.00523,0.15372,0.65169,0.13585,0.00392,0.00523,2.59213,2.5869,0.49244,0.05417,0.52509,0.49172,0.45084,0.51619,0.45716,0.2797,1.33646,0.84936,0.99061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2797,0.00101099,0.00101099,0.00101099
41,754.668,1.35544,0.88067,1.00687,0,0.00672,0.00534,0.15374,0.65622,0.12006,0.00363,0.00534,2.58872,2.58337,0.4917,0.05354,0.52803,0.4909,0.46449,0.49069,0.45048,0.27617,1.2938,0.85224,0.97896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27617,0.00100597,0.00100597,0.00100597
42,773.343,1.31618,0.86659,1.00209,0,0.0068,0.0053,0.15373,0.64236,0.11431,0.00368,0.0053,2.59491,2.58961,0.4914,0.05329,0.52933,0.49059,0.42989,0.48633,0.4434,0.27246,1.29911,0.86066,0.97833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27246,0.00100084,0.00100084,0.00100084
43,789.619,1.31992,0.85474,1.00252,0,0.00665,0.00495,0.15368,0.64273,0.13654,0.00363,0.00495,2.59054,2.5856,0.49125,0.05243,0.52697,0.49046,0.49575,0.49446,0.4741,0.29018,1.2914,0.83944,0.97142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29018,0.000995597,0.000995597,0.000995597
44,804.989,1.32152,0.86483,1.00483,0,0.00666,0.00489,0.15368,0.64375,0.12917,0.00364,0.00489,2.59098,2.58609,0.49021,0.05222,0.52347,0.48942,0.47186,0.509,0.4709,0.29017,1.28897,0.83506,0.97506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29017,0.000990249,0.000990249,0.000990249
45,821.752,1.2931,0.83294,0.99785,0,0.00663,0.00484,0.15367,0.63757,0.11275,0.00352,0.00484,2.58737,2.58253,0.49039,0.05226,0.52312,0.48961,0.47406,0.49772,0.46495,0.28621,1.29697,0.86396,0.97509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28621,0.000984795,0.000984795,0.000984795
46,837.633,1.33001,0.86009,1.00053,0,0.00655,0.00494,0.15368,0.64478,0.12938,0.00351,0.00494,2.58955,2.5846,0.49219,0.05368,0.52518,0.49145,0.46036,0.5117,0.46929,0.28875,1.29355,0.8338,0.9749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28875,0.000979236,0.000979236,0.000979236
