               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  61,            0.059089,           0.0064309,           0.0023751,             0.63619,             0.48901,             0.49797,             0.24457,            0.047578,           0.0041262,          0.00089725,            0.008515,            0.008515,            0.008515
                  62,            0.058956,           0.0064224,           0.0021724,              0.6376,             0.48976,             0.49973,             0.24628,            0.047451,           0.0041168,          0.00089487,           0.0084903,           0.0084903,           0.0084903
                  63,            0.059044,           0.0063414,           0.0023773,             0.64228,             0.48912,             0.50214,             0.24619,            0.047453,           0.0041146,          0.00089249,           0.0084655,           0.0084655,           0.0084655
                  64,            0.058597,             0.00629,           0.0021221,             0.63889,             0.49247,             0.50458,             0.24861,            0.047328,           0.0041103,          0.00088236,           0.0084408,           0.0084408,           0.0084408
                  65,            0.058189,           0.0063411,           0.0020725,             0.63583,             0.49645,             0.50632,             0.24998,            0.047158,           0.0041034,          0.00087601,            0.008416,            0.008416,            0.008416
                  66,            0.058437,           0.0063355,           0.0022539,              0.6307,             0.50124,             0.50774,             0.25013,            0.047042,           0.0040957,           0.0008733,           0.0083913,           0.0083913,           0.0083913
                  67,            0.058339,           0.0063189,           0.0022349,             0.63807,             0.50504,             0.51072,             0.25139,            0.046919,           0.0040939,          0.00086178,           0.0083665,           0.0083665,           0.0083665
                  68,            0.057617,           0.0063251,           0.0021882,             0.63881,             0.50828,             0.51274,             0.25148,             0.04683,           0.0040863,          0.00085584,           0.0083418,           0.0083418,           0.0083418
                  69,            0.058214,           0.0064493,           0.0021976,             0.64058,             0.50937,             0.51373,             0.25325,            0.046704,           0.0040812,          0.00085083,            0.008317,            0.008317,            0.008317
                  70,            0.057593,           0.0062594,           0.0019908,             0.64448,             0.51078,             0.51473,             0.25484,              0.0466,            0.004075,          0.00084928,           0.0082922,           0.0082922,           0.0082922
                  71,            0.057882,           0.0063312,           0.0020894,             0.64508,             0.51055,             0.51528,             0.25618,            0.046481,           0.0040696,          0.00084648,           0.0082675,           0.0082675,           0.0082675
                  72,             0.05775,           0.0063498,           0.0022797,             0.64983,              0.5078,             0.51662,             0.25699,            0.046388,           0.0040671,          0.00084696,           0.0082428,           0.0082428,           0.0082428
                  73,            0.057633,           0.0063176,           0.0024248,             0.65252,             0.50903,             0.51765,             0.25813,            0.046298,           0.0040628,           0.0008458,            0.008218,            0.008218,            0.008218
                  74,            0.057481,           0.0063424,           0.0023097,             0.65178,             0.51246,               0.519,              0.2584,            0.046197,           0.0040586,           0.0008409,           0.0081932,           0.0081932,           0.0081932
                  75,            0.057115,           0.0063133,           0.0022669,             0.65658,             0.51209,              0.5212,             0.25963,            0.046119,            0.004053,           0.0008368,           0.0081685,           0.0081685,           0.0081685
                  76,            0.056967,           0.0063701,            0.002042,             0.65964,             0.51227,             0.52133,             0.25978,            0.046023,           0.0040486,          0.00083606,           0.0081437,           0.0081437,           0.0081437
                  77,            0.057191,           0.0063563,           0.0022271,              0.6579,             0.51364,             0.52221,             0.26025,            0.045949,           0.0040433,          0.00083645,            0.008119,            0.008119,            0.008119
                  78,            0.056808,           0.0063165,           0.0018834,             0.65751,             0.51594,             0.52358,             0.26115,            0.045862,             0.00404,          0.00083705,           0.0080942,           0.0080942,           0.0080942
                  79,            0.056844,           0.0062678,           0.0021955,             0.65706,             0.51625,             0.52476,             0.26164,            0.045785,           0.0040367,          0.00083786,           0.0080695,           0.0080695,           0.0080695
                  80,            0.057224,           0.0063041,           0.0023014,             0.65306,             0.51726,             0.52474,             0.26216,             0.04571,           0.0040346,          0.00083611,           0.0080447,           0.0080447,           0.0080447
                  81,            0.057632,           0.0063388,           0.0020327,             0.65296,             0.51779,             0.52542,             0.26301,            0.045642,           0.0040333,          0.00083347,             0.00802,             0.00802,             0.00802
                  82,            0.057367,           0.0062983,           0.0021891,              0.6526,              0.5203,             0.52578,             0.26357,            0.045586,           0.0040319,          0.00083309,           0.0079953,           0.0079953,           0.0079953
                  83,            0.057319,           0.0063186,            0.002279,             0.65196,              0.5211,             0.52656,             0.26352,            0.045527,           0.0040294,          0.00083118,           0.0079705,           0.0079705,           0.0079705
