epoch,stage,lr_pg0,lr_pg1,lr_pg2,train_box_loss,train_cls_loss,train_dfl_loss,kd_loss,reach_match_loss,reach_rank_loss,bn_running_var_max,bn_running_var_mean,bn_running_var_p95,bn_running_mean_abs_max,bn_num_layers,bn_stats_mode,bn_stats_frozen_this_epoch,nan_or_inf_detected,grad_norm_total,grad_norm_backbone,grad_norm_neck,grad_norm_head,effective_alpha_kd,kd_multiplier,ladd_kd_decay_mode,ladd_kd_decay_start_epoch,ladd_kd_decay_end_epoch,ladd_kd_final_mult,ladd_kd_stop_after_epoch,ladd_b_det_only,ladd_a2_det_only,effective_alpha_s_rec,effective_alpha_sep,effective_lambda_residual_aux,effective_lambda_reach,effective_lambda_match_inner,effective_lambda_rank_inner
33,b,0.0029533459942760174,0.0009844486647586726,0.0029533459942760174,0.78973,0.38314,0.80469,0.04686,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
34,b,0.0029504011514951073,0.0009834670504983692,0.0029504011514951073,0.79793,0.38467,0.80709,0.04682,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
35,b,0.0029473677664098303,0.00098245592213661,0.0029473677664098303,0.79755,0.38506,0.8038,0.04553,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
36,b,0.002944246026133666,0.0009814153420445555,0.002944246026133666,0.79617,0.38456,0.80313,0.04657,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
37,b,0.002941036123230261,0.0009803453744100868,0.002941036123230261,0.79796,0.38452,0.80578,0.04601,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
38,b,0.002937738255701544,0.000979246085233848,0.002937738255701544,0.79511,0.38311,0.80393,0.04569,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
39,b,0.0029343526269755204,0.0009781175423251734,0.0029343526269755204,0.79347,0.38364,0.80454,0.04589,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
40,b,0.002930879445893717,0.0009769598152979055,0.002930879445893717,0.79751,0.384,0.80438,0.04568,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
41,b,0.002927318926698303,0.000975772975566101,0.002927318926698303,0.7975,0.38361,0.80517,0.04507,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
42,b,0.0029236712890188745,0.0009745570963396248,0.0029236712890188745,0.79534,0.38288,0.80511,0.04452,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
43,b,0.0029199367578589047,0.000973312252619635,0.0029199367578589047,0.7928,0.38299,0.80465,0.04477,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
44,b,0.0029161155635818677,0.0009720385211939559,0.0029161155635818677,0.79642,0.38297,0.80462,0.04479,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
45,b,0.0029122079418970248,0.0009707359806323416,0.0029122079418970248,0.79529,0.38217,0.80484,0.04471,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
46,b,0.002908214133844889,0.0009694047112816296,0.002908214133844889,0.79547,0.38192,0.80536,0.04508,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
47,b,0.002904134385782353,0.0009680447952607844,0.002904134385782353,0.79175,0.38258,0.80511,0.04431,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
48,b,0.002899968949367495,0.0009666563164558317,0.002899968949367495,0.79298,0.38157,0.80273,0.044,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
49,b,0.0028957180815440534,0.0009652393605146845,0.0028957180815440534,0.78841,0.38208,0.80514,0.0441,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
50,b,0.0028913820445255795,0.0009637940148418598,0.0028913820445255795,0.79136,0.38168,0.80337,0.04336,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
51,b,0.0028869611057792607,0.000962320368593087,0.0028869611057792607,0.7844,0.37918,0.80243,0.04385,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
52,b,0.0028824555380094243,0.000960818512669808,0.0028824555380094243,0.79579,0.38327,0.80361,0.04448,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
53,b,0.002877865619140712,0.0009592885397135707,0.002877865619140712,0.79055,0.38038,0.80485,0.0436,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
54,b,0.0028731916323009414,0.0009577305441003138,0.0028731916323009414,0.78755,0.38178,0.80378,0.04304,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
55,b,0.0028684338658036363,0.0009561446219345454,0.0028684338658036363,0.78899,0.38111,0.80371,0.04251,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
56,b,0.0028635926131302457,0.0009545308710434153,0.0028635926131302457,0.78908,0.38205,0.80442,0.04299,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
57,b,0.0028586681729120393,0.0009528893909706797,0.0028586681729120393,0.78745,0.38234,0.80397,0.04264,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
58,b,0.002853660848911685,0.0009512202829705616,0.002853660848911685,0.79023,0.38099,0.80298,0.04344,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
59,b,0.002848570950004514,0.0009495236500015047,0.002848570950004514,0.79302,0.38087,0.80476,0.04341,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
60,b,0.0028433987901594674,0.0009477995967198225,0.0028433987901594674,0.78941,0.3807,0.80448,0.0429,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
61,b,0.002838144688419726,0.0009460482294732421,0.002838144688419726,0.78778,0.38003,0.80151,0.04346,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
62,b,0.002832808968883036,0.0009442696562943452,0.002832808968883036,0.78693,0.37842,0.80524,0.04257,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
63,b,0.00282739196068171,0.0009424639868939033,0.00282739196068171,0.78981,0.38116,0.80343,0.04266,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
64,b,0.002821893997962331,0.0009406313326541104,0.002821893997962331,0.78453,0.38091,0.80415,0.04284,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
65,b,0.0028163154198651372,0.0009387718066217125,0.0028163154198651372,0.78792,0.38021,0.80525,0.0428,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
66,b,0.002810656570503104,0.0009368855235010347,0.002810656570503104,0.78672,0.38041,0.80419,0.04183,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
67,b,0.002804917798940714,0.0009349725996469047,0.002804917798940714,0.78315,0.37894,0.8058,0.04266,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
68,b,0.0027990994591724303,0.0009330331530574768,0.0027990994591724303,0.78889,0.38129,0.80438,0.04205,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
69,b,0.002793201910100856,0.0009310673033669522,0.002793201910100856,0.78849,0.37983,0.80357,0.0419,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
70,b,0.002787225515514599,0.0009290751718381996,0.002787225515514599,0.781,0.37877,0.8036,0.04163,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
71,b,0.002781170644065827,0.0009270568813552756,0.002781170644065827,0.78603,0.38051,0.80318,0.04137,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
72,b,0.002775037669247533,0.0009250125564158444,0.002775037669247533,0.78384,0.37835,0.80412,0.04129,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
73,b,0.0027688269693704926,0.0009229423231234974,0.0027688269693704926,0.78663,0.37747,0.80314,0.04172,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
74,b,0.0027625389275399287,0.0009208463091799762,0.0027625389275399287,0.79008,0.38033,0.80218,0.04148,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
75,b,0.0027561739316318817,0.0009187246438772938,0.0027561739316318817,0.78632,0.37865,0.80351,0.04117,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
76,b,0.0027497323742692796,0.0009165774580897599,0.0027497323742692796,0.78775,0.3791,0.80429,0.04114,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
77,b,0.002743214652797724,0.0009144048842659081,0.002743214652797724,0.78132,0.37831,0.80438,0.04094,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
78,b,0.002736621169260977,0.0009122070564203256,0.002736621169260977,0.7739,0.37546,0.80367,0.04071,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
79,b,0.00272995233037616,0.0009099841101253866,0.00272995233037616,0.78636,0.37874,0.80278,0.04102,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
80,b,0.0027232085475086686,0.0009077361825028896,0.0027232085475086686,0.77858,0.37651,0.80425,0.0419,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
81,b,0.002716390236646797,0.000905463412215599,0.002716390236646797,0.77948,0.37605,0.80143,0.04057,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
82,b,0.0027094978183760756,0.0009031659394586919,0.0027094978183760756,0.78115,0.37605,0.80479,0.04094,0.0,0.0,155.75,1.1527643203735352,5.660747528076172,20.984375,81,always_freeze,1,0,nan,nan,nan,nan,0.25,1.0,none,-1,-1,1.0,-1,0,0,0.1,0.05,0.25,1.0,1.0,1.0
